Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,71,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
BAU,71,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,71,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,71,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,71,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,71,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,144.064,123.962,,,123.962,,,,,,137.2038,,Energy
BAU,71,,DIST_DSL,,2027,,7.07428,7.07428,7.07428,7.07428,,,,147.776,123.729,,,123.729,,,,,,134.0372,,Energy
BAU,71,,DIST_DSL,,2028,,7.15245,7.15245,7.15245,7.15245,,,,153.006,124.655,,,124.655,,,,,,132.1723,,Energy
BAU,71,,DIST_DSL,,2029,,7.22398,7.22398,7.22398,7.22398,,,,158.168,125.388,,,125.388,,,,,,130.1252,,Energy
BAU,71,,DIST_DSL,,2030,,7.3,7.3,7.3,7.3,,,,163.504,126.124,,,126.124,,,,,,128.1097,,Energy
BAU,71,,DIST_DSL,,2031,,7.39662,7.39662,7.39662,7.39662,,,,169.388,127.141,,,127.141,,,,,,126.3999,,Energy
BAU,71,,DIST_DSL,,2032,,7.48537,7.48537,7.48537,7.48537,,,,175.185,127.948,,,127.948,,,,,,124.5007,,Energy
BAU,71,,DIST_DSL,,2033,,7.575,7.575,7.575,7.575,,,,181.092,128.697,,,128.697,,,,,,122.5702,,Energy
BAU,71,,DIST_DSL,,2034,,7.66173,7.66173,7.66173,7.66173,,,,187.018,129.327,,,129.327,,,,,,120.5535,,Energy
BAU,71,,DIST_DSL,,2035,,7.74531,7.74531,7.74531,7.74531,,,,192.953,129.834,,,129.834,,,,,,118.4564,,Energy
BAU,71,,DIST_DSL,,2036,,7.90661,7.90661,7.90661,7.90661,,,,200.947,131.569,,,131.569,,,,,,117.4895,,Energy
BAU,71,,DIST_DSL,,2037,,8.0526,8.0526,8.0526,8.0526,,,,208.707,132.967,,,132.967,,,,,,116.2159,,Energy
BAU,71,,DIST_DSL,,2038,,8.17618,8.17618,8.17618,8.17618,,,,216.022,133.917,,,133.917,,,,,,114.5611,,Energy
BAU,71,,DIST_DSL,,2039,,8.29818,8.29818,8.29818,8.29818,,,,223.418,134.769,,,134.769,,,,,,112.8413,,Energy
