Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,55,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,55,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,55,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,55,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,55,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,55,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,55,2027,DIST_DSL,,,11.240353,,,,,,,,,,,,,11.240353,,,,,11.240353,,,11.240353,,,,,,
BAU,55,2028,DIST_DSL,,,11.415507,,,,,,,,,,,,,11.415507,,,,,11.415507,,,11.415507,,,,,,
BAU,55,2029,DIST_DSL,,,11.587315,,,,,,,,,,,,,11.587315,,,,,11.587315,,,11.587315,,,,,,
BAU,55,2030,DIST_DSL,,,11.766235,,,,,,,,,,,,,11.766235,,,,,11.766235,,,11.766235,,,,,,
BAU,55,2031,DIST_DSL,,,11.968187,,,,,,,,,,,,,11.968187,,,,,11.968187,,,11.968187,,,,,,
BAU,55,2032,DIST_DSL,,,12.169197,,,,,,,,,,,,,12.169197,,,,,12.169197,,,12.169197,,,,,,
BAU,55,2033,DIST_DSL,,,12.368852,,,,,,,,,,,,,12.368852,,,,,12.368852,,,12.368852,,,,,,
BAU,55,2034,DIST_DSL,,,12.566093,,,,,,,,,,,,,12.566093,,,,,12.566093,,,12.566093,,,,,,
BAU,55,2035,DIST_DSL,,,12.762829,,,,,,,,,,,,,12.762829,,,,,12.762829,,,12.762829,,,,,,
BAU,55,2036,DIST_DSL,,,13.021401,,,,,,,,,,,,,13.021401,,,,,13.021401,,,13.021401,,,,,,
BAU,55,2037,DIST_DSL,,,13.304361,,,,,,,,,,,,,13.304361,,,,,13.304361,,,13.304361,,,,,,
BAU,55,2038,DIST_DSL,,,13.548731,,,,,,,,,,,,,13.548731,,,,,13.548731,,,13.548731,,,,,,
BAU,55,2039,DIST_DSL,,,13.792637,,,,,,,,,,,,,13.792637,,,,,13.792637,,,13.792637,,,,,,
BAU,55,2040,DIST_DSL,,,14.034177,,,,,,,,,,,,,14.034177,,,,,14.034177,,,14.034177,,,,,,
BAU,55,2041,DIST_DSL,,,14.409657,,,,,,,,,,,,,14.409657,,,,,14.409657,,,14.409657,,,,,,
BAU,55,2042,DIST_DSL,,,14.783224,,,,,,,,,,,,,14.783224,,,,,14.783224,,,14.783224,,,,,,
BAU,55,2043,DIST_DSL,,,15.161657,,,,,,,,,,,,,15.161657,,,,,15.161657,,,15.161657,,,,,,
BAU,55,2044,DIST_DSL,,,15.540388,,,,,,,,,,,,,15.540388,,,,,15.540388,,,15.540388,,,,,,
BAU,55,2045,DIST_DSL,,,15.922126,,,,,,,,,,,,,15.922126,,,,,15.922126,,,15.922126,,,,,,
BAU,55,2046,DIST_DSL,,,16.347788,,,,,,,,,,,,,16.347788,,,,,16.347788,,,16.347788,,,,,,
BAU,55,2047,DIST_DSL,,,16.784838,,,,,,,,,,,,,16.784838,,,,,16.784838,,,16.784838,,,,,,
