Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,84,,DIST_DSL,,2021,,6.05142,6.05142,6.05142,6.05142,,,,,,,114.478,112.925,,112.925,,,,,,,,,,,,,,,139.1487,,,,0.0016834009764131,0.0016834009764131,,,
BAU,84,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,84,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,84,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,84,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,84,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,142.679,122.771,,122.771,,,,,,,,,,,,,,,135.8848,,,,0.0018500064019289,0.0018500064019289,,,
BAU,84,,DIST_DSL,,2027,,7.27868,7.27868,7.27868,7.27868,,,,,,,149.193,124.915,,124.915,,,,,,,,,,,,,,,135.3224,,,,0.0018690516894482,0.0018690516894482,,,
BAU,84,,DIST_DSL,,2028,,7.56598,7.56598,7.56598,7.56598,,,,,,,157.404,128.238,,128.238,,,,,,,,,,,,,,,135.9715,,,,0.0019052339888819,0.0019052339888819,,,
BAU,84,,DIST_DSL,,2029,,7.86116,7.86116,7.86116,7.86116,,,,,,,165.958,131.563,,131.563,,,,,,,,,,,,,,,136.5341,,,,0.0019408431503222,0.0019408431503222,,,
BAU,84,,DIST_DSL,,2030,,8.16118,8.16118,8.16118,8.16118,,,,,,,174.796,134.835,,134.835,,,,,,,,,,,,,,,136.9572,,,,0.0019750742533947,0.0019750742533947,,,
