Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,84,2021,DIST_DSL,,,9.3130431,,,,,,,,,,,,,9.3130431,,,,,9.3130431,,,9.3130431,,,,,,
BAU,84,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,84,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,84,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,84,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,84,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,84,2027,DIST_DSL,,,11.294578,,,,,,,,,,,,,11.294578,,,,,11.294578,,,11.294578,,,,,,
BAU,84,2028,DIST_DSL,,,11.524277,,,,,,,,,,,,,11.524277,,,,,11.524277,,,11.524277,,,,,,
BAU,84,2029,DIST_DSL,,,11.761164,,,,,,,,,,,,,11.761164,,,,,11.761164,,,11.761164,,,,,,
BAU,84,2030,DIST_DSL,,,12.001785,,,,,,,,,,,,,12.001785,,,,,12.001785,,,12.001785,,,,,,
BAU,84,2031,DIST_DSL,,,12.265541,,,,,,,,,,,,,12.265541,,,,,12.265541,,,12.265541,,,,,,
BAU,84,2032,DIST_DSL,,,12.529242,,,,,,,,,,,,,12.529242,,,,,12.529242,,,12.529242,,,,,,
BAU,84,2033,DIST_DSL,,,12.793394,,,,,,,,,,,,,12.793394,,,,,12.793394,,,12.793394,,,,,,
BAU,84,2034,DIST_DSL,,,13.057697,,,,,,,,,,,,,13.057697,,,,,13.057697,,,13.057697,,,,,,
BAU,84,2035,DIST_DSL,,,13.322313,,,,,,,,,,,,,13.322313,,,,,13.322313,,,13.322313,,,,,,
BAU,84,2036,DIST_DSL,,,13.639058,,,,,,,,,,,,,13.639058,,,,,13.639058,,,13.639058,,,,,,
BAU,84,2037,DIST_DSL,,,14.00649,,,,,,,,,,,,,14.00649,,,,,14.00649,,,14.00649,,,,,,
BAU,84,2038,DIST_DSL,,,14.324382,,,,,,,,,,,,,14.324382,,,,,14.324382,,,14.324382,,,,,,
BAU,84,2039,DIST_DSL,,,14.642937,,,,,,,,,,,,,14.642937,,,,,14.642937,,,14.642937,,,,,,
BAU,84,2040,DIST_DSL,,,14.961136,,,,,,,,,,,,,14.961136,,,,,14.961136,,,14.961136,,,,,,
BAU,84,2041,DIST_DSL,,,15.429319,,,,,,,,,,,,,15.429319,,,,,15.429319,,,15.429319,,,,,,
BAU,84,2042,DIST_DSL,,,15.899779,,,,,,,,,,,,,15.899779,,,,,15.899779,,,15.899779,,,,,,
BAU,84,2043,DIST_DSL,,,16.378916,,,,,,,,,,,,,16.378916,,,,,16.378916,,,16.378916,,,,,,
BAU,84,2044,DIST_DSL,,,16.862742,,,,,,,,,,,,,16.862742,,,,,16.862742,,,16.862742,,,,,,
BAU,84,2045,DIST_DSL,,,17.352025,,,,,,,,,,,,,17.352025,,,,,17.352025,,,17.352025,,,,,,
BAU,84,2046,DIST_DSL,,,17.894196,,,,,,,,,,,,,17.894196,,,,,17.894196,,,17.894196,,,,,,
BAU,84,2047,DIST_DSL,,,18.4501,,,,,,,,,,,,,18.4501,,,,,18.4501,,,18.4501,,,,,,
BAU,84,2048,DIST_DSL,,,19.016723,,,,,,,,,,,,,19.016723,,,,,19.016723,,,19.016723,,,,,,
BAU,84,2049,DIST_DSL,,,19.591178,,,,,,,,,,,,,19.591178,,,,,19.591178,,,19.591178,,,,,,
BAU,84,2050,DIST_DSL,,,20.172031,,,,,,,,,,,,,20.172031,,,,,20.172031,,,20.172031,,,,,,
BAU,84,2051,DIST_DSL,,,20.696506,,,,,,,,,,,,,20.696506,,,,,20.696506,,,20.696506,,,,,,
BAU,84,2052,DIST_DSL,,,21.232796,,,,,,,,,,,,,21.232796,,,,,21.232796,,,21.232796,,,,,,
BAU,84,2053,DIST_DSL,,,21.783585,,,,,,,,,,,,,21.783585,,,,,21.783585,,,21.783585,,,,,,
BAU,84,2054,DIST_DSL,,,22.345718,,,,,,,,,,,,,22.345718,,,,,22.345718,,,22.345718,,,,,,
