Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,42,,COMPOST,,2026,,0.0141716,0.0141716,0.0141716,0.0141716,,,0.520806,0.354452,,,0.89281,0.584693,0.89281,,0.396772,,,,-0.828187,-0.542373,,,,,,,,0.4958,,0.85,0.85,,nan,,nan,nan,
LTS,42,,COMPOST,,2027,,0.0280631,0.0280631,0.0280631,0.0280631,,,1.03132,0.649905,,,1.76797,1.07207,1.76797,,0.727502,,,,-1.64001,-0.994468,,,,,,,,0.9347,,1.6024,1.6024,,nan,,nan,nan,
LTS,42,,COMPOST,,2028,,0.0417754,0.0417754,0.0417754,0.0417754,,,1.53525,0.895802,,,2.63185,1.47769,2.63185,,1.00276,,,,-2.44136,-1.37073,,,,,,,,1.3247,,2.2709,2.2709,,nan,,nan,nan,
LTS,42,,COMPOST,,2029,,0.0551197,0.0551197,0.0551197,0.0551197,,,2.02565,1.09439,,,3.47254,1.80528,3.47254,,1.22506,,,,-3.22119,-1.67461,,,,,,,,1.664,,2.8525,2.8525,,nan,,nan,nan,
LTS,42,,COMPOST,,2030,,0.0682066,0.0682066,0.0682066,0.0682066,,,2.50659,1.25392,,,4.29701,2.06843,4.29701,,1.40363,,,,-3.98599,-1.91872,,,,,,,,1.9602,,3.3604,3.3604,,nan,,nan,nan,
LTS,42,,COMPOST,,2031,,0.0812038,0.0812038,0.0812038,0.0812038,,,2.98424,1.38228,,,5.11584,2.28017,5.11584,,1.54732,,,,-4.74555,-2.11513,,,,,,,,2.2218,,3.8088,3.8088,,nan,,nan,nan,
LTS,42,,COMPOST,,2032,,0.0940011,0.0940011,0.0940011,0.0940011,,,3.45454,1.48159,,,5.92207,2.44399,5.92207,,1.65849,,,,-5.49342,-2.2671,,,,,,,,2.4485,,4.1975,4.1975,,nan,,nan,nan,
LTS,42,,COMPOST,,2033,,0.106602,0.106602,0.106602,0.106602,,,3.91762,1.55574,,,6.71591,2.5663,6.71591,,1.74149,,,,-6.22981,-2.38055,,,,,,,,2.6435,,4.5318,4.5318,,nan,,nan,nan,
LTS,42,,COMPOST,,2034,,0.119102,0.119102,0.119102,0.119102,,,4.37701,1.60942,,,7.50344,2.65485,7.50344,,1.80158,,,,-6.96034,-2.46269,,,,,,,,2.8118,,4.8202,4.8202,,nan,,nan,nan,
LTS,42,,COMPOST,,2035,,0.131319,0.131319,0.131319,0.131319,,,4.82597,1.64305,,,8.27309,2.71034,8.27309,,1.83923,,,,-7.67428,-2.51416,,,,,,,,2.9515,,5.0597,5.0597,,nan,,nan,nan,
LTS,42,,COMPOST,,2036,,0.143622,0.143622,0.143622,0.143622,,,5.27811,1.66388,,,9.04818,2.74469,9.04818,,1.86254,,,,-8.39327,-2.54603,,,,,,,,3.0731,,5.2682,5.2682,,nan,,nan,nan,
LTS,42,,COMPOST,,2037,,0.155784,0.155784,0.155784,0.155784,,,5.72507,1.67109,,,9.8144,2.75659,9.8144,,1.87062,,,,-9.10402,-2.55706,,,,,,,,3.1734,,5.4401,5.4401,,nan,,nan,nan,
LTS,42,,COMPOST,,2038,,0.167807,0.167807,0.167807,0.167807,,,6.1669,1.66672,,,10.5718,2.74938,10.5718,,1.86573,,,,-9.80664,-2.55038,,,,,,,,3.2543,,5.5788,5.5788,,nan,,nan,nan,
LTS,42,,COMPOST,,2039,,0.179782,0.179782,0.179782,0.179782,,,6.60699,1.65339,,,11.3263,2.72739,11.3263,,1.85081,,,,-10.5065,-2.52998,,,,,,,,3.3192,,5.6901,5.6901,,nan,,nan,nan,
LTS,42,,COMPOST,,2040,,0.19153,0.19153,0.19153,0.19153,,,7.03873,1.63096,,,12.0664,2.69039,12.0664,,1.82569,,,,-11.193,-2.49565,,,,,,,,3.3665,,5.7711,5.7711,,nan,,nan,nan,
LTS,42,,COMPOST,,2041,,0.203477,0.203477,0.203477,0.203477,,,7.47777,1.60434,,,12.819,2.64648,12.819,,1.7959,,,,-11.8912,-2.45492,,,,,,,,3.4048,,5.8369,5.8369,,nan,,nan,nan,
LTS,42,,COMPOST,,2042,,0.215343,0.215343,0.215343,0.215343,,,7.91386,1.57213,,,13.5666,2.59335,13.5666,,1.75984,,,,-12.5846,-2.40564,,,,,,,,3.4305,,5.8809,5.8809,,nan,,nan,nan,
LTS,42,,COMPOST,,2043,,0.227097,0.227097,0.227097,0.227097,,,8.34581,1.53513,,,14.3071,2.53231,14.3071,,1.71842,,,,-13.2715,-2.34902,,,,,,,,3.4442,,5.9043,5.9043,,nan,,nan,nan,
LTS,42,,COMPOST,,2044,,0.238754,0.238754,0.238754,0.238754,,,8.77422,1.49438,,,15.0415,2.46509,15.0415,,1.67281,,,,-13.9528,-2.28667,,,,,,,,3.4472,,5.9095,5.9095,,nan,,nan,nan,
