Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,74,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,74,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,74,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,74,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,74,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,74,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,140.454,120.856,,,120.856,,,,,,133.7657,,Energy
LTS,74,,DIST_DSL,,2027,,7.23536,7.23536,7.23536,7.23536,,,,145.268,121.629,,,121.629,,,,,,131.7624,,Energy
LTS,74,,DIST_DSL,,2028,,7.33928,7.33928,7.33928,7.33928,,,,148.066,120.631,,,120.631,,,,,,127.905,,Energy
LTS,74,,DIST_DSL,,2029,,7.49606,7.49606,7.49606,7.49606,,,,151.956,120.463,,,120.463,,,,,,125.0146,,Energy
LTS,74,,DIST_DSL,,2030,,7.615,7.615,7.615,7.615,,,,155.107,119.647,,,119.647,,,,,,121.5304,,Energy
LTS,74,,DIST_DSL,,2031,,7.43575,7.43575,7.43575,7.43575,,,,152.177,114.223,,,114.223,,,,,,113.5568,,Energy
LTS,74,,DIST_DSL,,2032,,7.24381,7.24381,7.24381,7.24381,,,,148.952,108.788,,,108.788,,,,,,105.8574,,Energy
LTS,74,,DIST_DSL,,2033,,7.0073,7.0073,7.0073,7.0073,,,,144.769,102.883,,,102.883,,,,,,97.9854,,Energy
LTS,74,,DIST_DSL,,2034,,6.80714,6.80714,6.80714,6.80714,,,,141.294,97.7073,,,97.7073,,,,,,91.0794,,Energy
LTS,74,,DIST_DSL,,2035,,6.59999,6.59999,6.59999,6.59999,,,,137.635,92.6118,,,92.6118,,,,,,84.496,,Energy
LTS,74,,DIST_DSL,,2036,,6.38597,6.38597,6.38597,6.38597,,,,133.791,87.599,,,87.599,,,,,,78.2248,,Energy
LTS,74,,DIST_DSL,,2037,,6.17059,6.17059,6.17059,6.17059,,,,129.877,82.7443,,,82.7443,,,,,,72.3204,,Energy
LTS,74,,DIST_DSL,,2038,,5.97924,5.97924,5.97924,5.97924,,,,126.43,78.3773,,,78.3773,,,,,,67.0485,,Energy
LTS,74,,DIST_DSL,,2039,,5.7999,5.7999,5.7999,5.7999,,,,123.201,74.3167,,,74.3167,,,,,,62.2249,,Energy
LTS,74,,DIST_DSL,,2040,,5.61568,5.61568,5.61568,5.61568,,,,119.833,70.3365,,,70.3365,,,,,,57.6417,,Energy
LTS,74,,DIST_DSL,,2041,,5.55301,5.55301,5.55301,5.55301,,,,119.034,67.9849,,,67.9849,,,,,,54.5308,,Energy
LTS,74,,DIST_DSL,,2042,,5.44661,5.44661,5.44661,5.44661,,,,117.282,65.1785,,,65.1785,,,,,,51.1697,,Energy
LTS,74,,DIST_DSL,,2043,,5.37614,5.37614,5.37614,5.37614,,,,116.286,62.8832,,,62.8832,,,,,,48.3192,,Energy
LTS,74,,DIST_DSL,,2044,,5.26741,5.26741,5.26741,5.26741,,,,114.445,60.2198,,,60.2198,,,,,,45.2898,,Energy
LTS,74,,DIST_DSL,,2045,,5.14404,5.14404,5.14404,5.14404,,,,112.264,57.4797,,,57.4797,,,,,,42.3111,,Energy
LTS,74,,DIST_DSL,,2046,,5.02007,5.02007,5.02007,5.02007,,,,110.045,54.8252,,,54.8252,,,,,,39.4998,,Energy
LTS,74,,DIST_DSL,,2047,,4.89257,4.89257,4.89257,4.89257,,,,107.726,52.2229,,,52.2229,,,,,,36.8261,,Energy
LTS,74,,DIST_DSL,,2048,,4.76737,4.76737,4.76737,4.76737,,,,105.431,49.7331,,,49.7331,,,,,,34.3253,,Energy
LTS,74,,DIST_DSL,,2049,,4.6218,4.6218,4.6218,4.6218,,,,102.661,47.1208,,,47.1208,,,,,,31.8319,,Energy
LTS,74,,DIST_DSL,,2050,,4.45815,4.45815,4.45815,4.45815,,,,99.4581,44.4204,,,44.4204,,,,,,29.3703,,Energy
LTS,74,,DIST_DSL,,2051,,4.13953,4.13953,4.13953,4.13953,,,,92.7515,40.3086,,,40.3086,,,,,,26.0855,,Energy
LTS,74,,DIST_DSL,,2052,,3.82929,3.82929,3.82929,3.82929,,,,86.172,36.4398,,,36.4398,,,,,,23.081,,Energy
LTS,74,,DIST_DSL,,2053,,3.53431,3.53431,3.53431,3.53431,,,,79.8768,32.8673,,,32.8673,,,,,,20.3761,,Energy
LTS,74,,DIST_DSL,,2054,,3.27949,3.27949,3.27949,3.27949,,,,74.436,29.803,,,29.803,,,,,,18.084,,Energy
LTS,74,,DIST_DSL,,2055,,3.19777,3.19777,3.19777,3.19777,,,,72.8915,28.398,,,28.398,,,,,,16.8654,,Energy
LTS,74,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,74,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
LTS,74,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
LTS,74,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
LTS,74,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
LTS,74,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,342.451,294.669,,,294.669,,,,,,326.1438,,Energy
LTS,74,,DIST_GSL,,2027,,17.4835,17.4835,17.4835,17.4835,,,,313.777,262.718,,,262.718,,,,,,284.605,,Energy
LTS,74,,DIST_GSL,,2028,,15.8502,15.8502,15.8502,15.8502,,,,285.341,232.47,,,232.47,,,,,,246.4883,,Energy
LTS,74,,DIST_GSL,,2029,,14.2413,14.2413,14.2413,14.2413,,,,257.168,203.87,,,203.87,,,,,,211.5728,,Energy
LTS,74,,DIST_GSL,,2030,,12.6654,12.6654,12.6654,12.6654,,,,229.412,176.965,,,176.965,,,,,,179.7503,,Energy
LTS,74,,DIST_GSL,,2031,,12.2853,12.2853,12.2853,12.2853,,,,223.208,167.538,,,167.538,,,,,,166.5612,,Energy
LTS,74,,DIST_GSL,,2032,,11.8914,11.8914,11.8914,11.8914,,,,216.711,158.277,,,158.277,,,,,,154.0125,,Energy
LTS,74,,DIST_GSL,,2033,,11.5118,11.5118,11.5118,11.5118,,,,210.431,149.548,,,149.548,,,,,,142.428,,Energy
LTS,74,,DIST_GSL,,2034,,11.0831,11.0831,11.0831,11.0831,,,,203.209,140.523,,,140.523,,,,,,130.9903,,Energy
LTS,74,,DIST_GSL,,2035,,10.6431,10.6431,10.6431,10.6431,,,,195.732,131.704,,,131.704,,,,,,120.1625,,Energy
LTS,74,,DIST_GSL,,2036,,10.2886,10.2886,10.2886,10.2886,,,,189.784,124.26,,,124.26,,,,,,110.9628,,Energy
LTS,74,,DIST_GSL,,2037,,9.90831,9.90831,9.90831,9.90831,,,,183.318,116.791,,,116.791,,,,,,102.0783,,Energy
LTS,74,,DIST_GSL,,2038,,9.42068,9.42068,9.42068,9.42068,,,,174.819,108.374,,,108.374,,,,,,92.7102,,Energy
LTS,74,,DIST_GSL,,2039,,8.95356,8.95356,8.95356,8.95356,,,,166.646,100.524,,,100.524,,,,,,84.1676,,Energy
LTS,74,,DIST_GSL,,2040,,8.46823,8.46823,8.46823,8.46823,,,,158.083,92.788,,,92.788,,,,,,76.0406,,Energy
LTS,74,,DIST_GSL,,2041,,8.04425,8.04425,8.04425,8.04425,,,,150.614,86.0212,,,86.0212,,,,,,68.998,,Energy
LTS,74,,DIST_GSL,,2042,,7.61055,7.61055,7.61055,7.61055,,,,142.916,79.4242,,,79.4242,,,,,,62.3538,,Energy
LTS,74,,DIST_GSL,,2043,,7.16518,7.16518,7.16518,7.16518,,,,134.95,72.9759,,,72.9759,,,,,,56.0745,,Energy
LTS,74,,DIST_GSL,,2044,,6.70805,6.70805,6.70805,6.70805,,,,126.712,66.6742,,,66.6742,,,,,,50.1442,,Energy
LTS,74,,DIST_GSL,,2045,,6.24196,6.24196,6.24196,6.24196,,,,118.254,60.5466,,,60.5466,,,,,,44.5687,,Energy
LTS,74,,DIST_GSL,,2046,,5.78327,5.78327,5.78327,5.78327,,,,109.884,54.745,,,54.745,,,,,,39.442,,Energy
LTS,74,,DIST_GSL,,2047,,5.30948,5.30948,5.30948,5.30948,,,,101.177,49.0482,,,49.0482,,,,,,34.5873,,Energy
LTS,74,,DIST_GSL,,2048,,4.80926,4.80926,4.80926,4.80926,,,,91.9112,43.3554,,,43.3554,,,,,,29.9236,,Energy
LTS,74,,DIST_GSL,,2049,,4.30226,4.30226,4.30226,4.30226,,,,82.4601,37.8488,,,37.8488,,,,,,25.5682,,Energy
LTS,74,,DIST_GSL,,2050,,3.79062,3.79062,3.79062,3.79062,,,,72.864,32.5428,,,32.5428,,,,,,21.5169,,Energy
LTS,74,,DIST_GSL,,2051,,3.80436,3.80436,3.80436,3.80436,,,,73.3388,31.8721,,,31.8721,,,,,,20.6259,,Energy
LTS,74,,DIST_GSL,,2052,,3.80599,3.80599,3.80599,3.80599,,,,73.5816,31.1157,,,31.1157,,,,,,19.7087,,Energy
LTS,74,,DIST_GSL,,2053,,3.79879,3.79879,3.79879,3.79879,,,,73.6528,30.3063,,,30.3063,,,,,,18.7884,,Energy
LTS,74,,DIST_GSL,,2054,,3.7915,3.7915,3.7915,3.7915,,,,73.7219,29.5171,,,29.5171,,,,,,17.9105,,Energy
LTS,74,,DIST_GSL,,2055,,3.79523,3.79523,3.79523,3.79523,,,,74.0047,28.8317,,,28.8317,,,,,,17.123,,Energy
LTS,74,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
LTS,74,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
LTS,74,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
LTS,74,,DIST_NGS,,2024,,27.0695,27.0695,27.0695,27.0695,,,,191.655,174.176,,,174.176,,,,,,201.2378,,Energy
LTS,74,,DIST_NGS,,2025,,27.9061,27.9061,27.9061,27.9061,,,,195.262,172.671,,,172.671,,,,,,195.262,,Energy
LTS,74,,DIST_NGS,,2026,,26.6963,26.6963,26.6963,26.6963,,,,190.825,164.199,,,164.199,,,,,,181.7381,,Energy
LTS,74,,DIST_NGS,,2027,,27.1767,27.1767,27.1767,27.1767,,,,195.781,163.923,,,163.923,,,,,,177.5791,,Energy
LTS,74,,DIST_NGS,,2028,,26.4856,26.4856,26.4856,26.4856,,,,192.288,156.659,,,156.659,,,,,,166.1056,,Energy
LTS,74,,DIST_NGS,,2029,,26.4475,26.4475,26.4475,26.4475,,,,193.492,153.391,,,153.391,,,,,,159.1863,,Energy
LTS,74,,DIST_NGS,,2030,,24.4067,24.4067,24.4067,24.4067,,,,179.931,138.796,,,138.796,,,,,,140.9806,,Energy
LTS,74,,DIST_NGS,,2031,,23.5246,23.5246,23.5246,23.5246,,,,174.745,131.162,,,131.162,,,,,,130.3974,,Energy
LTS,74,,DIST_NGS,,2032,,23.173,23.173,23.173,23.173,,,,173.434,126.669,,,126.669,,,,,,123.2563,,Energy
LTS,74,,DIST_NGS,,2033,,22.8209,22.8209,22.8209,22.8209,,,,172.076,122.29,,,122.29,,,,,,116.4678,,Energy
LTS,74,,DIST_NGS,,2034,,22.4688,22.4688,22.4688,22.4688,,,,170.682,118.03,,,118.03,,,,,,110.0231,,Energy
LTS,74,,DIST_NGS,,2035,,19.9936,19.9936,19.9936,19.9936,,,,152.999,102.95,,,102.95,,,,,,93.9281,,Energy
LTS,74,,DIST_NGS,,2036,,16.8803,16.8803,16.8803,16.8803,,,,130.122,85.1966,,,85.1966,,,,,,76.0796,,Energy
LTS,74,,DIST_NGS,,2037,,13.7669,13.7669,13.7669,13.7669,,,,106.893,68.1012,,,68.1012,,,,,,59.522,,Energy
LTS,74,,DIST_NGS,,2038,,10.6532,10.6532,10.6532,10.6532,,,,83.3141,51.6485,,,51.6485,,,,,,44.1832,,Energy
LTS,74,,DIST_NGS,,2039,,7.53923,7.53923,7.53923,7.53923,,,,59.3835,35.821,,,35.821,,,,,,29.9927,,Energy
LTS,74,,DIST_NGS,,2040,,4.425,4.425,4.425,4.425,,,,35.1022,20.6035,,,20.6035,,,,,,16.8848,,Energy
LTS,74,,DIST_NGS,,2041,,4.3891,4.3891,4.3891,4.3891,,,,35.0632,20.0259,,,20.0259,,,,,,16.0629,,Energy
LTS,74,,DIST_NGS,,2042,,4.3528,4.3528,4.3528,4.3528,,,,35.0174,19.4606,,,19.4606,,,,,,15.278,,Energy
LTS,74,,DIST_NGS,,2043,,4.3163,4.3163,4.3163,4.3163,,,,34.9655,18.908,,,18.908,,,,,,14.5289,,Energy
LTS,74,,DIST_NGS,,2044,,4.2797,4.2797,4.2797,4.2797,,,,34.9091,18.3687,,,18.3687,,,,,,13.8147,,Energy
LTS,74,,DIST_NGS,,2045,,4.2425,4.2425,4.2425,4.2425,,,,34.8432,17.8399,,,17.8399,,,,,,13.132,,Energy
LTS,74,,DIST_NGS,,2046,,4.2065,4.2065,4.2065,4.2065,,,,34.7835,17.3293,,,17.3293,,,,,,12.4853,,Energy
LTS,74,,DIST_NGS,,2047,,4.1701,4.1701,4.1701,4.1701,,,,34.7165,16.8297,,,16.8297,,,,,,11.8678,,Energy
