Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,17,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
BAU,17,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,17,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,17,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,17,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,17,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,141.617,121.857,,,121.857,,,,,,134.8733,,Energy
BAU,17,,DIST_DSL,,2027,,7.33067,7.33067,7.33067,7.33067,,,,148.057,123.964,,,123.964,,,,,,134.2921,,Energy
BAU,17,,DIST_DSL,,2028,,7.67367,7.67367,7.67367,7.67367,,,,156.187,127.247,,,127.247,,,,,,134.9202,,Energy
BAU,17,,DIST_DSL,,2029,,8.01693,8.01693,8.01693,8.01693,,,,164.43,130.352,,,130.352,,,,,,135.277,,Energy
BAU,17,,DIST_DSL,,2030,,8.36934,8.36934,8.36934,8.36934,,,,172.97,133.426,,,133.426,,,,,,135.5265,,Energy
BAU,17,,DIST_DSL,,2031,,8.75207,8.75207,8.75207,8.75207,,,,182.252,136.797,,,136.797,,,,,,135.9992,,Energy
BAU,17,,DIST_DSL,,2032,,9.13406,9.13406,9.13406,9.13406,,,,191.638,139.965,,,139.965,,,,,,136.1935,,Energy
BAU,17,,DIST_DSL,,2033,,9.52322,9.52322,9.52322,9.52322,,,,201.296,143.056,,,143.056,,,,,,136.2451,,Energy
BAU,17,,DIST_DSL,,2034,,9.91842,9.91842,9.91842,9.91842,,,,211.204,146.051,,,146.051,,,,,,136.144,,Energy
BAU,17,,DIST_DSL,,2035,,10.3158,10.3158,10.3158,10.3158,,,,221.283,148.897,,,148.897,,,,,,135.8486,,Energy
BAU,17,,DIST_DSL,,2036,,10.8143,10.8143,10.8143,10.8143,,,,233.67,152.994,,,152.994,,,,,,136.622,,Energy
BAU,17,,DIST_DSL,,2037,,11.3037,11.3037,11.3037,11.3037,,,,246.018,156.737,,,156.737,,,,,,136.992,,Energy
BAU,17,,DIST_DSL,,2038,,11.7774,11.7774,11.7774,11.7774,,,,258.173,160.048,,,160.048,,,,,,136.9147,,Energy
BAU,17,,DIST_DSL,,2039,,12.2577,12.2577,12.2577,12.2577,,,,270.623,163.244,,,163.244,,,,,,136.683,,Energy
BAU,17,,DIST_DSL,,2040,,12.7407,12.7407,12.7407,12.7407,,,,283.285,166.276,,,166.276,,,,,,136.2649,,Energy
BAU,17,,DIST_DSL,,2041,,13.4019,13.4019,13.4019,13.4019,,,,300.087,171.391,,,171.391,,,,,,137.4733,,Energy
BAU,17,,DIST_DSL,,2042,,14.0748,14.0748,14.0748,14.0748,,,,317.36,176.37,,,176.37,,,,,,138.4631,,Energy
BAU,17,,DIST_DSL,,2043,,14.7608,14.7608,14.7608,14.7608,,,,335.14,181.231,,,181.231,,,,,,139.2576,,Energy
BAU,17,,DIST_DSL,,2044,,15.4616,15.4616,15.4616,15.4616,,,,353.476,185.995,,,185.995,,,,,,139.8825,,Energy
BAU,17,,DIST_DSL,,2045,,16.1771,16.1771,16.1771,16.1771,,,,372.37,190.655,,,190.655,,,,,,140.3423,,Energy
BAU,17,,DIST_DSL,,2046,,16.9611,16.9611,16.9611,16.9611,,,,393.075,195.832,,,195.832,,,,,,141.0913,,Energy
BAU,17,,DIST_DSL,,2047,,17.7705,17.7705,17.7705,17.7705,,,,414.618,200.997,,,200.997,,,,,,141.7371,,Energy
BAU,17,,DIST_DSL,,2048,,18.5998,18.5998,18.5998,18.5998,,,,436.883,206.082,,,206.082,,,,,,142.2366,,Energy
BAU,17,,DIST_DSL,,2049,,19.4471,19.4471,19.4471,19.4471,,,,459.833,211.061,,,211.061,,,,,,142.5795,,Energy
BAU,17,,DIST_DSL,,2050,,20.3078,20.3078,20.3078,20.3078,,,,483.369,215.884,,,215.884,,,,,,142.7402,,Energy
BAU,17,,DIST_DSL,,2051,,21.1256,21.1256,21.1256,21.1256,,,,506.144,219.963,,,219.963,,,,,,142.3483,,Energy
BAU,17,,DIST_DSL,,2052,,21.9635,21.9635,21.9635,21.9635,,,,529.662,223.98,,,223.98,,,,,,141.8691,,Energy
BAU,17,,DIST_DSL,,2053,,22.8286,22.8286,22.8286,22.8286,,,,554.102,227.999,,,227.999,,,,,,141.3479,,Energy
BAU,17,,DIST_DSL,,2054,,23.7174,23.7174,23.7174,23.7174,,,,579.395,231.981,,,231.981,,,,,,140.7619,,Energy
BAU,17,,DIST_DSL,,2055,,24.6308,24.6308,24.6308,24.6308,,,,605.568,235.925,,,235.925,,,,,,140.1148,,Energy
BAU,17,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
BAU,17,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,17,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,17,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,17,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,17,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,390.151,335.712,,,335.712,,,,,,371.5724,,Energy
BAU,17,,DIST_GSL,,2027,,22.355,22.355,22.355,22.355,,,,403.507,337.847,,,337.847,,,,,,365.9927,,Energy
BAU,17,,DIST_GSL,,2028,,22.9841,22.9841,22.9841,22.9841,,,,417.323,339.996,,,339.996,,,,,,360.4993,,Energy
BAU,17,,DIST_GSL,,2029,,23.6205,23.6205,23.6205,23.6205,,,,431.405,341.996,,,341.996,,,,,,354.918,,Energy
BAU,17,,DIST_GSL,,2030,,24.2545,24.2545,24.2545,24.2545,,,,445.578,343.711,,,343.711,,,,,,349.122,,Energy
BAU,17,,DIST_GSL,,2031,,24.936,24.936,24.936,24.936,,,,460.766,345.847,,,345.847,,,,,,343.8307,,Energy
BAU,17,,DIST_GSL,,2032,,25.6241,25.6241,25.6241,25.6241,,,,476.221,347.812,,,347.812,,,,,,338.4414,,Energy
BAU,17,,DIST_GSL,,2033,,26.3099,26.3099,26.3099,26.3099,,,,491.78,349.495,,,349.495,,,,,,332.8561,,Energy
BAU,17,,DIST_GSL,,2034,,26.9988,26.9988,26.9988,26.9988,,,,507.544,350.977,,,350.977,,,,,,327.1674,,Energy
BAU,17,,DIST_GSL,,2035,,27.691,27.691,27.691,27.691,,,,523.521,352.267,,,352.267,,,,,,321.3965,,Energy
