Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,13,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,13,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,13,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,13,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,13,,DIST_DSL,,2025,,6.89957,6.89957,6.89957,6.89957,,,,,,,137.332,121.443,,121.443,,,,,,,,,,,,,,,137.332,,,,0.0018429995471991,0.0018429995471991,,,
BAU,13,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,144.139,124.027,,124.027,,,,,,,,,,,,,,,137.2752,,,,0.0018689368668535,0.0018689368668535,,,
BAU,13,,DIST_DSL,,2027,,7.26703,7.26703,7.26703,7.26703,,,,,,,151.956,127.229,,127.229,,,,,,,,,,,,,,,137.8286,,,,0.0019036654239317,0.0019036654239317,,,
BAU,13,,DIST_DSL,,2028,,7.38354,7.38354,7.38354,7.38354,,,,,,,158.184,128.874,,128.874,,,,,,,,,,,,,,,136.6453,,,,0.0019146745516797,0.0019146745516797,,,
BAU,13,,DIST_DSL,,2029,,7.57428,7.57428,7.57428,7.57428,,,,,,,166.159,131.722,,131.722,,,,,,,,,,,,,,,136.6994,,,,0.0019431929410228,0.0019431929410228,,,
BAU,13,,DIST_DSL,,2030,,7.76901,7.76901,7.76901,7.76901,,,,,,,174.42,134.544,,134.544,,,,,,,,,,,,,,,136.6626,,,,0.0019708246210063,0.0019708246210063,,,
BAU,13,,DIST_DSL,,2031,,7.98836,7.98836,7.98836,7.98836,,,,,,,183.446,137.693,,137.693,,,,,,,,,,,,,,,136.8902,,,,0.0020027170085215,0.0020027170085215,,,
BAU,13,,DIST_DSL,,2032,,8.20331,8.20331,8.20331,8.20331,,,,,,,192.594,140.663,,140.663,,,,,,,,,,,,,,,136.873,,,,0.0020314855405206,0.0020314855405206,,,
BAU,13,,DIST_DSL,,2033,,8.41585,8.41585,8.41585,8.41585,,,,,,,201.905,143.488,,143.488,,,,,,,,,,,,,,,136.6573,,,,0.0020576793490876,0.0020576793490876,,,
BAU,13,,DIST_DSL,,2034,,8.62439,8.62439,8.62439,8.62439,,,,,,,211.336,146.143,,146.143,,,,,,,,,,,,,,,136.2291,,,,0.0020809600888203,0.0020809600888203,,,
BAU,13,,DIST_DSL,,2035,,8.83079,8.83079,8.83079,8.83079,,,,,,,220.929,148.659,,148.659,,,,,,,,,,,,,,,135.6312,,,,0.0021018544432079,0.0021018544432079,,,
BAU,13,,DIST_DSL,,2036,,9.10086,9.10086,9.10086,9.10086,,,,,,,232.358,152.135,,152.135,,,,,,,,,,,,,,,135.8549,,,,0.0021358324606388,0.0021358324606388,,,
BAU,13,,DIST_DSL,,2037,,9.39123,9.39123,9.39123,9.39123,,,,,,,244.594,155.83,,155.83,,,,,,,,,,,,,,,136.1991,,,,0.002172275955347,0.002172275955347,,,
BAU,13,,DIST_DSL,,2038,,9.64306,9.64306,9.64306,9.64306,,,,,,,256.103,158.765,,158.765,,,,,,,,,,,,,,,135.8169,,,,0.002197573979673,0.002197573979673,,,
BAU,13,,DIST_DSL,,2039,,9.89144,9.89144,9.89144,9.89144,,,,,,,267.779,161.528,,161.528,,,,,,,,,,,,,,,135.2466,,,,0.0022200614539362,0.0022200614539362,,,
BAU,13,,DIST_DSL,,2040,,10.1351,10.1351,10.1351,10.1351,,,,,,,279.579,164.101,,164.101,,,,,,,,,,,,,,,134.4823,,,,0.0022395082716078,0.0022395082716078,,,
BAU,13,,DIST_DSL,,2041,,10.5288,10.5288,10.5288,10.5288,,,,,,,295.844,168.967,,168.967,,,,,,,,,,,,,,,135.5295,,,,0.0022896575484287,0.0022896575484287,,,
BAU,13,,DIST_DSL,,2042,,10.9221,10.9221,10.9221,10.9221,,,,,,,312.505,173.672,,173.672,,,,,,,,,,,,,,,136.3449,,,,0.0023368152563661,0.0023368152563661,,,
BAU,13,,DIST_DSL,,2043,,11.3163,11.3163,11.3163,11.3163,,,,,,,329.593,178.232,,178.232,,,,,,,,,,,,,,,136.9527,,,,0.0023812502089271,0.0023812502089271,,,
BAU,13,,DIST_DSL,,2044,,11.7124,11.7124,11.7124,11.7124,,,,,,,347.145,182.663,,182.663,,,,,,,,,,,,,,,137.3771,,,,0.0024232465815622,0.0024232465815622,,,
BAU,13,,DIST_DSL,,2045,,12.1101,12.1101,12.1101,12.1101,,,,,,,365.151,186.959,,186.959,,,,,,,,,,,,,,,137.6216,,,,0.0024627415144549,0.0024627415144549,,,
BAU,13,,DIST_DSL,,2046,,12.5537,12.5537,12.5537,12.5537,,,,,,,384.97,191.794,,191.794,,,,,,,,,,,,,,,138.182,,,,0.0025086083687399,0.0025086083687399,,,
BAU,13,,DIST_DSL,,2047,,13.0056,13.0056,13.0056,13.0056,,,,,,,405.505,196.579,,196.579,,,,,,,,,,,,,,,138.6218,,,,0.0025530647884221,0.0025530647884221,,,
BAU,13,,DIST_DSL,,2048,,13.4625,13.4625,13.4625,13.4625,,,,,,,426.666,201.262,,201.262,,,,,,,,,,,,,,,138.9102,,,,0.0025954537920777,0.0025954537920777,,,
BAU,13,,DIST_DSL,,2049,,13.9204,13.9204,13.9204,13.9204,,,,,,,448.325,205.78,,205.78,,,,,,,,,,,,,,,139.0112,,,,0.0026349832863899,0.0026349832863899,,,
BAU,13,,DIST_DSL,,2050,,14.3792,14.3792,14.3792,14.3792,,,,,,,470.484,210.13,,210.13,,,,,,,,,,,,,,,138.9352,,,,0.0026717105726937,0.0026717105726937,,,
BAU,13,,DIST_DSL,,2051,,14.8381,14.8381,14.8381,14.8381,,,,,,,493.117,214.302,,214.302,,,,,,,,,,,,,,,138.6846,,,,0.0027055413007352,0.0027055413007352,,,
BAU,13,,DIST_DSL,,2052,,15.3045,15.3045,15.3045,15.3045,,,,,,,516.478,218.404,,218.404,,,,,,,,,,,,,,,138.3378,,,,0.0027378879013936,0.0027378879013936,,,
BAU,13,,DIST_DSL,,2053,,15.7818,15.7818,15.7818,15.7818,,,,,,,540.685,222.479,,222.479,,,,,,,,,,,,,,,137.9253,,,,0.0027692859331058,0.0027692859331058,,,
BAU,13,,DIST_DSL,,2054,,16.2666,16.2666,16.2666,16.2666,,,,,,,565.649,226.477,,226.477,,,,,,,,,,,,,,,137.4223,,,,0.0027991756057514,0.0027991756057514,,,
BAU,13,,DIST_DSL,,2055,,16.7617,16.7617,16.7617,16.7617,,,,,,,591.474,230.434,,230.434,,,,,,,,,,,,,,,136.8537,,,,0.0028279936005651,0.0028279936005651,,,
BAU,13,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
BAU,13,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,13,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,13,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,13,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
