Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,47,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,47,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,47,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,47,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,47,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,47,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,144.011,123.917,,123.917,,,,,,,,,,,,,,,137.1533,,,,0.0018672773294625,0.0018672773294625,,,
BAU,47,,DIST_DSL,,2027,,7.22312,7.22312,7.22312,7.22312,,,,,,,150.777,126.242,,126.242,,,,,,,,,,,,,,,136.7592,,,,0.0018888954959384,0.0018888954959384,,,
BAU,47,,DIST_DSL,,2028,,7.45232,7.45232,7.45232,7.45232,,,,,,,159.253,129.745,,129.745,,,,,,,,,,,,,,,137.5687,,,,0.001927614258543,0.001927614258543,,,
BAU,47,,DIST_DSL,,2029,,7.67875,7.67875,7.67875,7.67875,,,,,,,167.897,133.1,,133.1,,,,,,,,,,,,,,,138.1293,,,,0.0019635190480788,0.0019635190480788,,,
BAU,47,,DIST_DSL,,2030,,7.90962,7.90962,7.90962,7.90962,,,,,,,176.863,136.429,,136.429,,,,,,,,,,,,,,,138.5768,,,,0.0019984295581879,0.0019984295581879,,,
