Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,48,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,48,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,48,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,48,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,48,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,48,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,138.559,119.225,,119.225,,,,,,,,,,,,,,,131.961,,,,0.00179658549356,0.00179658549356,,,
LTS,48,,DIST_DSL,,2027,,7.47158,7.47158,7.47158,7.47158,,,,,,,145.981,122.227,,122.227,,,,,,,,,,,,,,,132.4091,,,,0.0018288123563025,0.0018288123563025,,,
LTS,48,,DIST_DSL,,2028,,7.81592,7.81592,7.81592,7.81592,,,,,,,151.36,123.314,,123.314,,,,,,,,,,,,,,,130.7505,,,,0.0018320764691571,0.0018320764691571,,,
LTS,48,,DIST_DSL,,2029,,8.21825,8.21825,8.21825,8.21825,,,,,,,157.733,125.043,,125.043,,,,,,,,,,,,,,,129.7673,,,,0.0018446530990872,0.0018446530990872,,,
LTS,48,,DIST_DSL,,2030,,8.58288,8.58288,8.58288,8.58288,,,,,,,163.249,125.927,,125.927,,,,,,,,,,,,,,,127.9099,,,,0.0018446005622594,0.0018446005622594,,,
LTS,48,,DIST_DSL,,2031,,8.65182,8.65182,8.65182,8.65182,,,,,,,163.067,122.396,,122.396,,,,,,,,,,,,,,,121.6831,,,,0.0017802358934958,0.0017802358934958,,,
LTS,48,,DIST_DSL,,2032,,8.70247,8.70247,8.70247,8.70247,,,,,,,162.519,118.698,,118.698,,,,,,,,,,,,,,,115.4992,,,,0.0017142544194883,0.0017142544194883,,,
LTS,48,,DIST_DSL,,2033,,8.70968,8.70968,8.70968,8.70968,,,,,,,161.151,114.526,,114.526,,,,,,,,,,,,,,,109.0733,,,,0.0016423427810407,0.0016423427810407,,,
