Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,21,,COMPOST,,2026,,0.0141236,0.0141236,0.0141236,0.0141236,,,0.519042,0.353252,,,0.889787,0.582714,0.889787,,0.395429,,,,-0.825383,-0.540537,,,,,,,,0.4941,,0.8471,0.8471,,nan,,nan,nan,
LTS,21,,COMPOST,,2027,,0.0278727,0.0278727,0.0278727,0.0278727,,,1.02432,0.645496,,,1.75598,1.06479,1.75598,,0.722567,,,,-1.62888,-0.987721,,,,,,,,0.9284,,1.5915,1.5915,,nan,,nan,nan,
LTS,21,,COMPOST,,2028,,0.0413494,0.0413494,0.0413494,0.0413494,,,1.51959,0.886667,,,2.60501,1.46262,2.60501,,0.992533,,,,-2.41646,-1.35676,,,,,,,,1.3112,,2.2477,2.2477,,nan,,nan,nan,
LTS,21,,COMPOST,,2029,,0.0543687,0.0543687,0.0543687,0.0543687,,,1.99805,1.07948,,,3.42523,1.78069,3.42523,,1.20837,,,,-3.17731,-1.6518,,,,,,,,1.6413,,2.8137,2.8137,,nan,,nan,nan,
LTS,21,,COMPOST,,2030,,0.0670427,0.0670427,0.0670427,0.0670427,,,2.46382,1.23252,,,4.22369,2.03313,4.22369,,1.37968,,,,-3.91797,-1.88597,,,,,,,,1.9268,,3.3031,3.3031,,nan,,nan,nan,
LTS,21,,COMPOST,,2031,,0.0795376,0.0795376,0.0795376,0.0795376,,,2.92301,1.35392,,,5.01087,2.23338,5.01087,,1.51557,,,,-4.64818,-2.07173,,,,,,,,2.1762,,3.7307,3.7307,,nan,,nan,nan,
LTS,21,,COMPOST,,2032,,0.0917463,0.0917463,0.0917463,0.0917463,,,3.37168,1.44605,,,5.78002,2.38537,5.78002,,1.61871,,,,-5.36165,-2.21271,,,,,,,,2.3898,,4.0968,4.0968,,nan,,nan,nan,
LTS,21,,COMPOST,,2033,,0.103674,0.103674,0.103674,0.103674,,,3.81,1.513,,,6.53143,2.49581,6.53143,,1.69365,,,,-6.05868,-2.31516,,,,,,,,2.5709,,4.4073,4.4073,,nan,,nan,nan,
LTS,21,,COMPOST,,2034,,0.115414,0.115414,0.115414,0.115414,,,4.24147,1.55958,,,7.27109,2.57264,7.27109,,1.74579,,,,-6.7448,-2.38643,,,,,,,,2.7247,,4.671,4.671,,nan,,nan,nan,
LTS,21,,COMPOST,,2035,,0.126791,0.126791,0.126791,0.126791,,,4.65959,1.58641,,,7.98786,2.61689,7.98786,,1.77582,,,,-7.40969,-2.42748,,,,,,,,2.8497,,4.8852,4.8852,,nan,,nan,nan,
LTS,21,,COMPOST,,2036,,0.138164,0.138164,0.138164,0.138164,,,5.07753,1.60065,,,8.70433,2.64038,8.70433,,1.79176,,,,-8.0743,-2.44927,,,,,,,,2.9563,,5.068,5.068,,nan,,nan,nan,
LTS,21,,COMPOST,,2037,,0.149313,0.149313,0.149313,0.149313,,,5.48724,1.60167,,,9.40669,2.64207,9.40669,,1.79291,,,,-8.72582,-2.45084,,,,,,,,3.0416,,5.2141,5.2141,,nan,,nan,nan,
LTS,21,,COMPOST,,2038,,0.160239,0.160239,0.160239,0.160239,,,5.8888,1.59156,,,10.0951,2.62539,10.0951,,1.78159,,,,-9.36439,-2.43536,,,,,,,,3.1075,,5.3272,5.3272,,nan,,nan,nan,
LTS,21,,COMPOST,,2039,,0.171033,0.171033,0.171033,0.171033,,,6.28546,1.57293,,,10.7751,2.59466,10.7751,,1.76074,,,,-9.99517,-2.40686,,,,,,,,3.1577,,5.4132,5.4132,,nan,,nan,nan,
LTS,21,,COMPOST,,2040,,0.181523,0.181523,0.181523,0.181523,,,6.67097,1.54574,,,11.4359,2.54982,11.4359,,1.7303,,,,-10.6082,-2.36526,,,,,,,,3.1906,,5.4695,5.4695,,nan,,nan,nan,
LTS,21,,COMPOST,,2041,,0.192113,0.192113,0.192113,0.192113,,,7.06016,1.51474,,,12.1031,2.49868,12.1031,,1.6956,,,,-11.2271,-2.31782,,,,,,,,3.2147,,5.5109,5.5109,,nan,,nan,nan,
LTS,21,,COMPOST,,2042,,0.202539,0.202539,0.202539,0.202539,,,7.44329,1.47865,,,12.7599,2.43914,12.7599,,1.6552,,,,-11.8364,-2.2626,,,,,,,,3.2265,,5.5312,5.5312,,nan,,nan,nan,
LTS,21,,COMPOST,,2043,,0.212769,0.212769,0.212769,0.212769,,,7.81928,1.43828,,,13.4045,2.37255,13.4045,,1.61001,,,,-12.4342,-2.20082,,,,,,,,3.2269,,5.5318,5.5318,,nan,,nan,nan,
LTS,21,,COMPOST,,2044,,0.222822,0.222822,0.222822,0.222822,,,8.1887,1.39466,,,14.0378,2.30059,14.0378,,1.56118,,,,-13.0217,-2.13407,,,,,,,,3.2172,,5.5152,5.5152,,nan,,nan,nan,
LTS,21,,COMPOST,,2045,,0.232796,0.232796,0.232796,0.232796,,,8.55526,1.34916,,,14.6662,2.22554,14.6662,,1.51025,,,,-13.6046,-2.06445,,,,,,,,3.1999,,5.4856,5.4856,,nan,,nan,nan,
LTS,21,,COMPOST,,2046,,0.242852,0.242852,0.242852,0.242852,,,8.92481,1.30318,,,15.2997,2.14969,15.2997,,1.45878,,,,-14.1923,-1.9941,,,,,,,,3.178,,5.448,5.448,,nan,,nan,nan,
LTS,21,,COMPOST,,2047,,0.252779,0.252779,0.252779,0.252779,,,9.28964,1.25598,,,15.9251,2.07182,15.9251,,1.40594,,,,-14.7724,-1.92186,,,,,,,,3.1492,,5.3986,5.3986,,nan,,nan,nan,
LTS,21,,COMPOST,,2048,,0.26254,0.26254,0.26254,0.26254,,,9.64835,1.20785,,,16.54,1.99243,16.54,,1.35206,,,,-15.3428,-1.84822,,,,,,,,3.1138,,5.338,5.338,,nan,,nan,nan,
LTS,21,,COMPOST,,2049,,0.272154,0.272154,0.272154,0.272154,,,10.0016,1.15933,,,17.1457,1.91239,17.1457,,1.29775,,,,-15.9047,-1.77397,,,,,,,,3.073,,5.268,5.268,,nan,,nan,nan,
LTS,21,,COMPOST,,2050,,0.281721,0.281721,0.281721,0.281721,,,10.3532,1.11119,,,17.7484,1.83298,17.7484,,1.24386,,,,-16.4638,-1.70031,,,,,,,,3.0284,,5.1915,5.1915,,nan,,nan,nan,
LTS,21,,COMPOST,,2051,,0.29104,0.29104,0.29104,0.29104,,,10.6957,1.06291,,,18.3355,1.75335,18.3355,,1.18982,,,,-17.0084,-1.62644,,,,,,,,2.9784,,5.1059,5.1059,,nan,,nan,nan,
LTS,21,,COMPOST,,2052,,0.300212,0.300212,0.300212,0.300212,,,11.0328,1.01519,,,18.9133,1.67463,18.9133,,1.1364,,,,-17.5444,-1.55342,,,,,,,,2.9249,,5.0141,5.0141,,nan,,nan,nan,
LTS,21,,COMPOST,,2053,,0.309261,0.309261,0.309261,0.309261,,,11.3653,0.968327,,,19.4834,1.59733,19.4834,,1.08394,,,,-18.0732,-1.48171,,,,,,,,2.8685,,4.9174,4.9174,,nan,,nan,nan,
LTS,21,,COMPOST,,2054,,0.31814,0.31814,0.31814,0.31814,,,11.6916,0.922342,,,20.0428,1.52147,20.0428,,1.03247,,,,-18.5921,-1.41134,,,,,,,,2.8092,,4.8158,4.8158,,nan,,nan,nan,
LTS,21,,COMPOST,,2055,,0.326898,0.326898,0.326898,0.326898,,,12.0135,0.87753,,,20.5946,1.44755,20.5946,,0.982305,,,,-19.1039,-1.34277,,,,,,,,2.7481,,4.711,4.711,,nan,,nan,nan,
LTS,21,,LANDFILL,,2026,,0.0216827,0.0216827,0.0216827,0.0216827,,,0.113834,0.0774737,,,1.44114,0.943791,1.44114,,1.02127,,,,,,,,,,,,,0.1084,,1.372,1.372,,nan,,nan,nan,
LTS,21,,LANDFILL,,2027,,0.0428886,0.0428886,0.0428886,0.0428886,,,0.225165,0.141892,,,2.85059,1.72854,2.85059,,1.87044,,,,5.87897e-09,3.55067e-09,,,,,,,,0.2041,,2.5836,2.5836,,nan,,nan,nan,
LTS,21,,LANDFILL,,2028,,0.0635251,0.0635251,0.0635251,0.0635251,,,0.333507,0.194598,,,4.2222,2.37061,4.2222,,2.56521,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.2878,,3.6431,3.6431,,nan,,nan,nan,
LTS,21,,LANDFILL,,2029,,0.0835119,0.0835119,0.0835119,0.0835119,,,0.438438,0.236874,,,5.55062,2.88562,5.55062,,3.1225,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3602,,4.5596,4.5596,,nan,,nan,nan,
LTS,21,,LANDFILL,,2030,,0.102968,0.102968,0.102968,0.102968,,,0.540585,0.270427,,,6.8438,3.29436,6.8438,,3.56479,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4228,,5.3521,5.3521,,nan,,nan,nan,
LTS,21,,LANDFILL,,2031,,0.120658,0.120658,0.120658,0.120658,,,0.633457,0.293413,,,8.01956,3.57438,8.01956,,3.8678,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.4716,,5.9707,5.9707,,nan,,nan,nan,
LTS,21,,LANDFILL,,2032,,0.137942,0.137942,0.137942,0.137942,,,0.724196,0.310595,,,9.16832,3.7837,9.16832,,4.0943,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.5133,,6.4984,6.4984,,nan,,nan,nan,
LTS,21,,LANDFILL,,2033,,0.154826,0.154826,0.154826,0.154826,,,0.812839,0.322789,,,10.2905,3.93225,10.2905,,4.25504,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.5485,,6.9438,6.9438,,nan,,nan,nan,
LTS,21,,LANDFILL,,2034,,0.171318,0.171318,0.171318,0.171318,,,0.899419,0.330715,,,11.3866,4.02879,11.3866,,4.35951,,,,-6.4465e-09,-2.25555e-09,,,,,,,,0.5778,,7.3148,7.3148,,nan,,nan,nan,
LTS,21,,LANDFILL,,2035,,0.187423,0.187423,0.187423,0.187423,,,0.983971,0.335004,,,12.4571,4.08105,12.4571,,4.41605,,,,-2.38797e-08,-7.82893e-09,,,,,,,,0.6018,,7.6185,7.6185,,nan,,nan,nan,
LTS,21,,LANDFILL,,2036,,0.202211,0.202211,0.202211,0.202211,,,1.06161,0.334662,,,13.4399,4.07689,13.4399,,4.41155,,,,-5.80621e-09,-1.76078e-09,,,,,,,,0.6181,,7.8252,7.8252,,nan,,nan,nan,
LTS,21,,LANDFILL,,2037,,0.216704,0.216704,0.216704,0.216704,,,1.1377,0.332083,,,14.4033,4.04547,14.4033,,4.37755,,,,8.14907e-09,2.28465e-09,,,,,,,,0.6306,,7.9837,7.9837,,nan,,nan,nan,
LTS,21,,LANDFILL,,2038,,0.230821,0.230821,0.230821,0.230821,,,1.21181,0.327515,,,15.3415,3.98982,15.3415,,4.31733,,,,-2.41707e-08,-6.27188e-09,,,,,,,,0.6395,,8.0957,8.0957,,nan,,nan,nan,
LTS,21,,LANDFILL,,2039,,0.244738,0.244738,0.244738,0.244738,,,1.28487,0.321538,,,16.2665,3.91701,16.2665,,4.23855,,,,-2.96859e-09,,,,,,,,,0.6455,,8.172,8.172,,nan,,nan,nan,
LTS,21,,LANDFILL,,2040,,0.25837,0.25837,0.25837,0.25837,,,1.35644,0.314304,,,17.1726,3.82888,17.1726,,4.14319,,,,-5.73345e-09,-1.28057e-09,,,,,,,,0.6488,,8.2133,8.2133,,nan,,nan,nan,
LTS,21,,LANDFILL,,2041,,0.270985,0.270985,0.270985,0.270985,,,1.42267,0.305232,,,18.011,3.71836,18.011,,4.02359,,,,-2.02272e-09,,,,,,,,,0.6478,,8.2009,8.2009,,nan,,nan,nan,
LTS,21,,LANDFILL,,2042,,0.283403,0.283403,0.283403,0.283403,,,1.48787,0.295573,,,18.8364,3.6007,18.8364,,3.89627,,,,1.19617e-08,2.2992e-09,,,,,,,,0.645,,8.1652,8.1652,,nan,,nan,nan,
LTS,21,,LANDFILL,,2043,,0.295582,0.295582,0.295582,0.295582,,,1.55181,0.28544,,,19.6459,3.47726,19.6459,,3.7627,,,,-5.99539e-09,-1.07684e-09,,,,,,,,0.6404,,8.1075,8.1075,,nan,,nan,nan,
LTS,21,,LANDFILL,,2044,,0.307545,0.307545,0.307545,0.307545,,,1.61461,0.274993,,,20.441,3.34999,20.441,,3.62498,,,,-1.78989e-09,,,,,,,,,0.6343,,8.0309,8.0309,,nan,,nan,nan,
LTS,21,,LANDFILL,,2045,,0.319317,0.319317,0.319317,0.319317,,,1.67642,0.26437,,,21.2234,3.22057,21.2234,,3.48494,,,,9.28412e-09,1.42609e-09,,,,,,,,0.627,,7.9382,7.9382,,nan,,nan,nan,
LTS,21,,LANDFILL,,2046,,0.330363,0.330363,0.330363,0.330363,,,1.73441,0.253254,,,21.9576,3.08517,21.9576,,3.33842,,,,2.07801e-08,2.91038e-09,,,,,,,,0.6176,,7.8187,7.8187,,nan,,nan,nan,
LTS,21,,LANDFILL,,2047,,0.341187,0.341187,0.341187,0.341187,,,1.79123,0.242178,,,22.677,2.95023,22.677,,3.19241,,,,-1.52068e-08,-1.97906e-09,,,,,,,,0.6072,,7.6874,7.6874,,nan,,nan,nan,
