Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,85,,DIST_DSL,,2021,,6.05744,6.05744,6.05744,6.05744,,,,,,,114.592,113.037,,113.037,,,,,,,,,,,,,,,139.2873,,,,0.0016850773483912,0.0016850773483912,,,
BAU,85,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,85,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,85,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,85,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,85,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,143.465,123.447,,123.447,,,,,,,,,,,,,,,136.6333,,,,0.0018601978492448,0.0018601978492448,,,
BAU,85,,DIST_DSL,,2027,,7.39842,7.39842,7.39842,7.39842,,,,,,,153.292,128.348,,128.348,,,,,,,,,,,,,,,139.0404,,,,0.0019204029184647,0.0019204029184647,,,
BAU,85,,DIST_DSL,,2028,,7.73828,7.73828,7.73828,7.73828,,,,,,,163.569,133.261,,133.261,,,,,,,,,,,,,,,141.2971,,,,0.001979855785222,0.001979855785222,,,
BAU,85,,DIST_DSL,,2029,,8.12399,8.12399,8.12399,8.12399,,,,,,,175.119,138.826,,138.826,,,,,,,,,,,,,,,144.0708,,,,0.0020479790916877,0.0020479790916877,,,
BAU,85,,DIST_DSL,,2030,,8.51529,8.51529,8.51529,8.51529,,,,,,,187.114,144.336,,144.336,,,,,,,,,,,,,,,146.6087,,,,0.002114259177494,0.002114259177494,,,
BAU,85,,DIST_DSL,,2031,,8.93949,8.93949,8.93949,8.93949,,,,,,,200.173,150.248,,150.248,,,,,,,,,,,,,,,149.3722,,,,0.0021853305199927,0.0021853305199927,,,
BAU,85,,DIST_DSL,,2032,,9.36784,9.36784,9.36784,9.36784,,,,,,,213.681,156.064,,156.064,,,,,,,,,,,,,,,151.8591,,,,0.0022539134340201,0.0022539134340201,,,
BAU,85,,DIST_DSL,,2033,,9.79983,9.79983,9.79983,9.79983,,,,,,,227.633,161.773,,161.773,,,,,,,,,,,,,,,154.071,,,,0.00231988383237,0.00231988383237,,,
BAU,85,,DIST_DSL,,2034,,10.2369,10.2369,10.2369,10.2369,,,,,,,242.067,167.394,,167.394,,,,,,,,,,,,,,,156.0385,,,,0.0023835611361507,0.0023835611361507,,,
BAU,85,,DIST_DSL,,2035,,10.6772,10.6772,10.6772,10.6772,,,,,,,256.941,172.891,,172.891,,,,,,,,,,,,,,,157.7395,,,,0.0024444649210949,0.0024444649210949,,,
BAU,85,,DIST_DSL,,2036,,11.1859,11.1859,11.1859,11.1859,,,,,,,273.861,179.309,,179.309,,,,,,,,,,,,,,,160.1209,,,,0.0025173307479842,0.0025173307479842,,,
BAU,85,,DIST_DSL,,2037,,11.7497,11.7497,11.7497,11.7497,,,,,,,292.576,186.399,,186.399,,,,,,,,,,,,,,,162.9173,,,,0.0025984147960283,0.0025984147960283,,,
BAU,85,,DIST_DSL,,2038,,12.2694,12.2694,12.2694,12.2694,,,,,,,310.648,192.578,,192.578,,,,,,,,,,,,,,,164.7433,,,,0.0026656187583468,0.0026656187583468,,,
BAU,85,,DIST_DSL,,2039,,12.7952,12.7952,12.7952,12.7952,,,,,,,329.31,198.645,,198.645,,,,,,,,,,,,,,,166.3239,,,,0.0027301976249447,0.0027301976249447,,,
BAU,85,,DIST_DSL,,2040,,13.3254,13.3254,13.3254,13.3254,,,,,,,348.525,204.569,,204.569,,,,,,,,,,,,,,,167.6465,,,,0.0027917902939212,0.0027917902939212,,,
BAU,85,,DIST_DSL,,2041,,14.0392,14.0392,14.0392,14.0392,,,,,,,373.065,213.071,,213.071,,,,,,,,,,,,,,,170.9054,,,,0.00288730760846,0.00288730760846,,,
BAU,85,,DIST_DSL,,2042,,14.766,14.766,14.766,14.766,,,,,,,398.551,221.491,,221.491,,,,,,,,,,,,,,,173.8865,,,,0.0029802462037335,0.0029802462037335,,,
BAU,85,,DIST_DSL,,2043,,15.5104,15.5104,15.5104,15.5104,,,,,,,425.129,229.894,,229.894,,,,,,,,,,,,,,,176.6499,,,,0.0030714868694066,0.0030714868694066,,,
BAU,85,,DIST_DSL,,2044,,16.2674,16.2674,16.2674,16.2674,,,,,,,452.679,238.194,,238.194,,,,,,,,,,,,,,,179.1405,,,,0.0031599337048407,0.0031599337048407,,,
BAU,85,,DIST_DSL,,2045,,17.0422,17.0422,17.0422,17.0422,,,,,,,481.367,246.462,,246.462,,,,,,,,,,,,,,,181.4222,,,,0.0032465614612198,0.0032465614612198,,,
BAU,85,,DIST_DSL,,2046,,17.8884,17.8884,17.8884,17.8884,,,,,,,512.746,255.452,,255.452,,,,,,,,,,,,,,,184.0463,,,,0.0033412524300082,0.0033412524300082,,,
BAU,85,,DIST_DSL,,2047,,18.7607,18.7607,18.7607,18.7607,,,,,,,545.593,264.491,,264.491,,,,,,,,,,,,,,,186.5109,,,,0.0034350691790925,0.0034350691790925,,,
BAU,85,,DIST_DSL,,2048,,19.6532,19.6532,19.6532,19.6532,,,,,,,579.768,273.483,,273.483,,,,,,,,,,,,,,,188.7558,,,,0.0035267983643153,0.0035267983643153,,,
BAU,85,,DIST_DSL,,2049,,20.5646,20.5646,20.5646,20.5646,,,,,,,615.251,282.398,,282.398,,,,,,,,,,,,,,,190.7696,,,,0.003616083160038,0.003616083160038,,,
BAU,85,,DIST_DSL,,2050,,21.4927,21.4927,21.4927,21.4927,,,,,,,652.004,291.201,,291.201,,,,,,,,,,,,,,,192.5386,,,,0.0037025082331454,0.0037025082331454,,,
BAU,85,,DIST_DSL,,2051,,22.3113,22.3113,22.3113,22.3113,,,,,,,686.167,298.199,,298.199,,,,,,,,,,,,,,,192.9781,,,,0.0037647426316898,0.0037647426316898,,,
BAU,85,,DIST_DSL,,2052,,23.1519,23.1519,23.1519,23.1519,,,,,,,721.698,305.187,,305.187,,,,,,,,,,,,,,,193.3056,,,,0.0038257858601882,0.0038257858601882,,,
BAU,85,,DIST_DSL,,2053,,24.0176,24.0176,24.0176,24.0176,,,,,,,758.725,312.196,,312.196,,,,,,,,,,,,,,,193.5459,,,,0.0038860576742651,0.0038860576742651,,,
BAU,85,,DIST_DSL,,2054,,24.9053,24.9053,24.9053,24.9053,,,,,,,797.18,319.178,,319.178,,,,,,,,,,,,,,,193.6719,,,,0.0039449448253261,0.0039449448253261,,,
BAU,85,,DIST_DSL,,2055,,25.8193,25.8193,25.8193,25.8193,,,,,,,837.234,326.18,,326.18,,,,,,,,,,,,,,,193.7171,,,,0.0040030506695774,0.0040030506695774,,,
BAU,85,,DIST_GSL,,2021,,15.9979,15.9979,15.9979,15.9979,,,,,,,388.489,383.218,,383.218,,,,,,,,,,,,,,,472.2108,,,,0.0057127374860302,0.0057127374860302,,,
BAU,85,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,85,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,85,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,85,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
BAU,85,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,,,,395.054,339.932,,339.932,,,,,,,,,,,,,,,376.2419,,,,0.005122354589172,0.005122354589172,,,
BAU,85,,DIST_GSL,,2027,,22.2536,22.2536,22.2536,22.2536,,,,,,,411.716,344.72,,344.72,,,,,,,,,,,,,,,373.4385,,,,0.0051578726089987,0.0051578726089987,,,
BAU,85,,DIST_GSL,,2028,,22.7772,22.7772,22.7772,22.7772,,,,,,,428.977,349.492,,349.492,,,,,,,,,,,,,,,370.5665,,,,0.0051923811674412,0.0051923811674412,,,
BAU,85,,DIST_GSL,,2029,,23.2954,23.2954,23.2954,23.2954,,,,,,,446.481,353.948,,353.948,,,,,,,,,,,,,,,367.321,,,,0.005221499396615,0.005221499396615,,,
