Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,35,,DIST_DSL,,2021,,6.04998,6.04998,6.04998,6.04998,,,,114.451,112.898,,,112.898,,,,,,139.1159,,Energy
BAU,35,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,35,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,35,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,35,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,35,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,141.483,121.742,,,121.742,,,,,,134.7457,,Energy
BAU,35,,DIST_DSL,,2027,,7.15039,7.15039,7.15039,7.15039,,,,144.144,120.688,,,120.688,,,,,,130.7429,,Energy
BAU,35,,DIST_DSL,,2028,,7.30811,7.30811,7.30811,7.30811,,,,148.33,120.846,,,120.846,,,,,,128.133,,Energy
BAU,35,,DIST_DSL,,2029,,7.46924,7.46924,7.46924,7.46924,,,,152.629,120.996,,,120.996,,,,,,125.5683,,Energy
BAU,35,,DIST_DSL,,2030,,7.63132,7.63132,7.63132,7.63132,,,,156.992,121.101,,,121.101,,,,,,123.0073,,Energy
BAU,35,,DIST_DSL,,2031,,7.8172,7.8172,7.8172,7.8172,,,,161.893,121.515,,,121.515,,,,,,120.807,,Energy
BAU,35,,DIST_DSL,,2032,,7.99904,7.99904,7.99904,7.99904,,,,166.76,121.795,,,121.795,,,,,,118.5132,,Energy
BAU,35,,DIST_DSL,,2033,,8.17973,8.17973,8.17973,8.17973,,,,171.653,121.99,,,121.99,,,,,,116.1815,,Energy
BAU,35,,DIST_DSL,,2034,,8.35715,8.35715,8.35715,8.35715,,,,176.528,122.073,,,122.073,,,,,,113.7915,,Energy
BAU,35,,DIST_DSL,,2035,,8.53197,8.53197,8.53197,8.53197,,,,181.396,122.058,,,122.058,,,,,,111.3614,,Energy
BAU,35,,DIST_DSL,,2036,,8.75994,8.75994,8.75994,8.75994,,,,187.449,122.731,,,122.731,,,,,,109.5975,,Energy
BAU,35,,DIST_DSL,,2037,,9.0322,9.0322,9.0322,9.0322,,,,194.519,123.927,,,123.927,,,,,,108.3155,,Energy
BAU,35,,DIST_DSL,,2038,,9.25513,9.25513,9.25513,9.25513,,,,200.595,124.354,,,124.354,,,,,,106.3798,,Energy
BAU,35,,DIST_DSL,,2039,,9.47538,9.47538,9.47538,9.47538,,,,206.673,124.669,,,124.669,,,,,,104.3839,,Energy
BAU,35,,DIST_DSL,,2040,,9.69245,9.69245,9.69245,9.69245,,,,212.744,124.871,,,124.871,,,,,,102.3335,,Energy
BAU,35,,DIST_DSL,,2041,,10.0352,10.0352,10.0352,10.0352,,,,221.649,126.592,,,126.592,,,,,,101.54,,Energy
BAU,35,,DIST_DSL,,2042,,10.3754,10.3754,10.3754,10.3754,,,,230.591,128.149,,,128.149,,,,,,100.6061,,Energy
BAU,35,,DIST_DSL,,2043,,10.7133,10.7133,10.7133,10.7133,,,,239.576,129.554,,,129.554,,,,,,99.5488,,Energy
BAU,35,,DIST_DSL,,2044,,11.0501,11.0501,11.0501,11.0501,,,,248.63,130.826,,,130.826,,,,,,98.3913,,Energy
BAU,35,,DIST_DSL,,2045,,11.3865,11.3865,11.3865,11.3865,,,,257.768,131.979,,,131.979,,,,,,97.15,,Energy
BAU,35,,DIST_DSL,,2046,,11.7627,11.7627,11.7627,11.7627,,,,267.903,133.47,,,133.47,,,,,,96.1617,,Energy
BAU,35,,DIST_DSL,,2047,,12.1463,12.1463,12.1463,12.1463,,,,278.314,134.92,,,134.92,,,,,,95.1416,,Energy
BAU,35,,DIST_DSL,,2048,,12.5286,12.5286,12.5286,12.5286,,,,288.798,136.229,,,136.229,,,,,,94.0243,,Energy
BAU,35,,DIST_DSL,,2049,,12.9134,12.9134,12.9134,12.9134,,,,299.446,137.445,,,137.445,,,,,,92.8486,,Energy
BAU,35,,DIST_DSL,,2050,,13.2935,13.2935,13.2935,13.2935,,,,310.094,138.496,,,138.496,,,,,,91.5716,,Energy
BAU,35,,DIST_DSL,,2051,,13.5884,13.5884,13.5884,13.5884,,,,318.844,138.565,,,138.565,,,,,,89.6719,,Energy
BAU,35,,DIST_DSL,,2052,,13.8844,13.8844,13.8844,13.8844,,,,327.701,138.576,,,138.576,,,,,,87.7742,,Energy
BAU,35,,DIST_DSL,,2053,,14.1849,14.1849,14.1849,14.1849,,,,336.747,138.563,,,138.563,,,,,,85.902,,Energy
BAU,35,,DIST_DSL,,2054,,14.4862,14.4862,14.4862,14.4862,,,,345.896,138.491,,,138.491,,,,,,84.0342,,Energy
BAU,35,,DIST_DSL,,2055,,14.7914,14.7914,14.7914,14.7914,,,,355.22,138.391,,,138.391,,,,,,82.1899,,Energy
BAU,35,,DIST_GSL,,2021,,16.0055,16.0055,16.0055,16.0055,,,,388.675,383.402,,,383.402,,,,,,472.4369,,Energy
BAU,35,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,35,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,35,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,35,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,35,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,389.794,335.406,,,335.406,,,,,,371.2324,,Energy
BAU,35,,DIST_GSL,,2027,,22.0931,22.0931,22.0931,22.0931,,,,398.056,333.283,,,333.283,,,,,,361.0485,,Energy
BAU,35,,DIST_GSL,,2028,,22.4515,22.4515,22.4515,22.4515,,,,406.548,331.218,,,331.218,,,,,,351.1914,,Energy
BAU,35,,DIST_GSL,,2029,,22.7983,22.7983,22.7983,22.7983,,,,414.89,328.904,,,328.904,,,,,,341.331,,Energy
BAU,35,,DIST_GSL,,2030,,23.1377,23.1377,23.1377,23.1377,,,,423.162,326.42,,,326.42,,,,,,331.5585,,Energy
BAU,35,,DIST_GSL,,2031,,23.5123,23.5123,23.5123,23.5123,,,,432.144,324.363,,,324.363,,,,,,322.4725,,Energy
BAU,35,,DIST_GSL,,2032,,23.8815,23.8815,23.8815,23.8815,,,,441.091,322.156,,,322.156,,,,,,313.4751,,Energy
BAU,35,,DIST_GSL,,2033,,24.2437,24.2437,24.2437,24.2437,,,,449.977,319.787,,,319.787,,,,,,304.5621,,Energy
BAU,35,,DIST_GSL,,2034,,24.6014,24.6014,24.6014,24.6014,,,,458.843,317.298,,,317.298,,,,,,295.7743,,Energy
BAU,35,,DIST_GSL,,2035,,24.9518,24.9518,24.9518,24.9518,,,,467.64,314.666,,,314.666,,,,,,287.0904,,Energy
BAU,35,,DIST_GSL,,2036,,25.4107,25.4107,25.4107,25.4107,,,,478.539,313.32,,,313.32,,,,,,279.7918,,Energy
BAU,35,,DIST_GSL,,2037,,25.8136,25.8136,25.8136,25.8136,,,,488.466,311.2,,,311.2,,,,,,271.9961,,Energy
BAU,35,,DIST_GSL,,2038,,26.2562,26.2562,26.2562,26.2562,,,,499.22,309.479,,,309.479,,,,,,264.747,,Energy
BAU,35,,DIST_GSL,,2039,,26.693,26.693,26.693,26.693,,,,509.941,307.604,,,307.604,,,,,,257.5549,,Energy
BAU,35,,DIST_GSL,,2040,,27.1214,27.1214,27.1214,27.1214,,,,520.582,305.559,,,305.559,,,,,,250.4088,,Energy
