Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,13,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,13,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,13,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,13,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,13,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,13,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,13,2027,DIST_DSL,,,11.411096,,,,,,,,,,,,,11.411096,,,,,11.411096,,,11.411096,,,,,,
LTS,13,2028,DIST_DSL,,,11.7593,,,,,,,,,,,,,11.7593,,,,,11.7593,,,11.7593,,,,,,
LTS,13,2029,DIST_DSL,,,12.083371,,,,,,,,,,,,,12.083371,,,,,12.083371,,,12.083371,,,,,,
LTS,13,2030,DIST_DSL,,,12.366019,,,,,,,,,,,,,12.366019,,,,,12.366019,,,12.366019,,,,,,
LTS,13,2031,DIST_DSL,,,12.352467,,,,,,,,,,,,,12.352467,,,,,12.352467,,,12.352467,,,,,,
LTS,13,2032,DIST_DSL,,,12.321644,,,,,,,,,,,,,12.321644,,,,,12.321644,,,12.321644,,,,,,
LTS,13,2033,DIST_DSL,,,12.245851,,,,,,,,,,,,,12.245851,,,,,12.245851,,,12.245851,,,,,,
LTS,13,2034,DIST_DSL,,,12.191031,,,,,,,,,,,,,12.191031,,,,,12.191031,,,12.191031,,,,,,
LTS,13,2035,DIST_DSL,,,12.142902,,,,,,,,,,,,,12.142902,,,,,12.142902,,,12.142902,,,,,,
LTS,13,2036,DIST_DSL,,,12.082855,,,,,,,,,,,,,12.082855,,,,,12.082855,,,12.082855,,,,,,
LTS,13,2037,DIST_DSL,,,12.021683,,,,,,,,,,,,,12.021683,,,,,12.021683,,,12.021683,,,,,,
LTS,13,2038,DIST_DSL,,,11.956399,,,,,,,,,,,,,11.956399,,,,,11.956399,,,11.956399,,,,,,
LTS,13,2039,DIST_DSL,,,11.925987,,,,,,,,,,,,,11.925987,,,,,11.925987,,,11.925987,,,,,,
LTS,13,2040,DIST_DSL,,,11.891004,,,,,,,,,,,,,11.891004,,,,,11.891004,,,11.891004,,,,,,
LTS,13,2041,DIST_DSL,,,11.990866,,,,,,,,,,,,,11.990866,,,,,11.990866,,,11.990866,,,,,,
LTS,13,2042,DIST_DSL,,,12.048223,,,,,,,,,,,,,12.048223,,,,,12.048223,,,12.048223,,,,,,
LTS,13,2043,DIST_DSL,,,12.14402,,,,,,,,,,,,,12.14402,,,,,12.14402,,,12.14402,,,,,,
LTS,13,2044,DIST_DSL,,,12.199978,,,,,,,,,,,,,12.199978,,,,,12.199978,,,12.199978,,,,,,
LTS,13,2045,DIST_DSL,,,12.241688,,,,,,,,,,,,,12.241688,,,,,12.241688,,,12.241688,,,,,,
LTS,13,2046,DIST_DSL,,,12.287307,,,,,,,,,,,,,12.287307,,,,,12.287307,,,12.287307,,,,,,
LTS,13,2047,DIST_DSL,,,12.329541,,,,,,,,,,,,,12.329541,,,,,12.329541,,,12.329541,,,,,,
LTS,13,2048,DIST_DSL,,,12.373616,,,,,,,,,,,,,12.373616,,,,,12.373616,,,12.373616,,,,,,
LTS,13,2049,DIST_DSL,,,12.397623,,,,,,,,,,,,,12.397623,,,,,12.397623,,,12.397623,,,,,,
LTS,13,2050,DIST_DSL,,,12.400192,,,,,,,,,,,,,12.400192,,,,,12.400192,,,12.400192,,,,,,
LTS,13,2051,DIST_DSL,,,12.473803,,,,,,,,,,,,,12.473803,,,,,12.473803,,,12.473803,,,,,,
LTS,13,2052,DIST_DSL,,,12.551231,,,,,,,,,,,,,12.551231,,,,,12.551231,,,12.551231,,,,,,
LTS,13,2053,DIST_DSL,,,12.630472,,,,,,,,,,,,,12.630472,,,,,12.630472,,,12.630472,,,,,,
LTS,13,2054,DIST_DSL,,,12.699123,,,,,,,,,,,,,12.699123,,,,,12.699123,,,12.699123,,,,,,
LTS,13,2055,DIST_DSL,,,12.745816,,,,,,,,,,,,,12.745816,,,,,12.745816,,,12.745816,,,,,,
LTS,13,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
LTS,13,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
