Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,40,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,40,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,40,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,40,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,40,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,40,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,40,2027,DIST_DSL,,,11.261389,,,,,,,,,,,,,11.261389,,,,,11.261389,,,11.261389,,,,,,
LTS,40,2028,DIST_DSL,,,11.458584,,,,,,,,,,,,,11.458584,,,,,11.458584,,,11.458584,,,,,,
LTS,40,2029,DIST_DSL,,,11.630645,,,,,,,,,,,,,11.630645,,,,,11.630645,,,11.630645,,,,,,
LTS,40,2030,DIST_DSL,,,11.762048,,,,,,,,,,,,,11.762048,,,,,11.762048,,,11.762048,,,,,,
LTS,40,2031,DIST_DSL,,,11.600067,,,,,,,,,,,,,11.600067,,,,,11.600067,,,11.600067,,,,,,
LTS,40,2032,DIST_DSL,,,11.420742,,,,,,,,,,,,,11.420742,,,,,11.420742,,,11.420742,,,,,,
LTS,40,2033,DIST_DSL,,,11.199663,,,,,,,,,,,,,11.199663,,,,,11.199663,,,11.199663,,,,,,
LTS,40,2034,DIST_DSL,,,11.009662,,,,,,,,,,,,,11.009662,,,,,11.009662,,,11.009662,,,,,,
LTS,40,2035,DIST_DSL,,,10.818954,,,,,,,,,,,,,10.818954,,,,,10.818954,,,10.818954,,,,,,
LTS,40,2036,DIST_DSL,,,10.616577,,,,,,,,,,,,,10.616577,,,,,10.616577,,,10.616577,,,,,,
LTS,40,2037,DIST_DSL,,,10.413079,,,,,,,,,,,,,10.413079,,,,,10.413079,,,10.413079,,,,,,
LTS,40,2038,DIST_DSL,,,10.222808,,,,,,,,,,,,,10.222808,,,,,10.222808,,,10.222808,,,,,,
