Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,7,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,7,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,7,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,7,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,7,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,7,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,141.855,122.062,,,122.062,,,,,,135.1,,Energy
LTS,7,,DIST_DSL,,2027,,7.38458,7.38458,7.38458,7.38458,,,,151.207,126.602,,,126.602,,,,,,137.1492,,Energy
LTS,7,,DIST_DSL,,2028,,7.63461,7.63461,7.63461,7.63461,,,,158.589,129.204,,,129.204,,,,,,136.9951,,Energy
LTS,7,,DIST_DSL,,2029,,7.93836,7.93836,7.93836,7.93836,,,,167.252,132.589,,,132.589,,,,,,137.5986,,Energy
LTS,7,,DIST_DSL,,2030,,8.19799,8.19799,8.19799,8.19799,,,,175.151,135.108,,,135.108,,,,,,137.2354,,Energy
LTS,7,,DIST_DSL,,2031,,8.16655,8.16655,8.16655,8.16655,,,,176.9,132.779,,,132.779,,,,,,132.0055,,Energy
LTS,7,,DIST_DSL,,2032,,8.11433,8.11433,8.11433,8.11433,,,,178.173,130.13,,,130.13,,,,,,126.6242,,Energy
LTS,7,,DIST_DSL,,2033,,8.01828,8.01828,8.01828,8.01828,,,,178.44,126.813,,,126.813,,,,,,120.7752,,Energy
LTS,7,,DIST_DSL,,2034,,7.93426,7.93426,7.93426,7.93426,,,,178.922,123.728,,,123.728,,,,,,115.3347,,Energy
LTS,7,,DIST_DSL,,2035,,7.86358,7.86358,7.86358,7.86358,,,,179.659,120.889,,,120.889,,,,,,110.295,,Energy
LTS,7,,DIST_DSL,,2036,,7.78607,7.78607,7.78607,7.78607,,,,180.194,117.981,,,117.981,,,,,,105.3557,,Energy
LTS,7,,DIST_DSL,,2037,,7.70652,7.70652,7.70652,7.70652,,,,180.638,115.084,,,115.084,,,,,,100.586,,Energy
LTS,7,,DIST_DSL,,2038,,7.62419,7.62419,7.62419,7.62419,,,,180.967,112.186,,,112.186,,,,,,95.9707,,Energy
LTS,7,,DIST_DSL,,2039,,7.55686,7.55686,7.55686,7.55686,,,,181.608,109.549,,,109.549,,,,,,91.7244,,Energy
LTS,7,,DIST_DSL,,2040,,7.50176,7.50176,7.50176,7.50176,,,,182.507,107.124,,,107.124,,,,,,87.789,,Energy
LTS,7,,DIST_DSL,,2041,,7.5986,7.5986,7.5986,7.5986,,,,187.115,106.868,,,106.868,,,,,,85.7195,,Energy
LTS,7,,DIST_DSL,,2042,,7.65289,7.65289,7.65289,7.65289,,,,190.72,105.991,,,105.991,,,,,,83.2105,,Energy
LTS,7,,DIST_DSL,,2043,,7.7453,7.7453,7.7453,7.7453,,,,195.318,105.621,,,105.621,,,,,,81.1587,,Energy
LTS,7,,DIST_DSL,,2044,,7.79761,7.79761,7.79761,7.79761,,,,198.948,104.684,,,104.684,,,,,,78.7305,,Energy
LTS,7,,DIST_DSL,,2045,,7.8358,7.8358,7.8358,7.8358,,,,202.244,103.55,,,103.55,,,,,,76.2236,,Energy
LTS,7,,DIST_DSL,,2046,,7.88136,7.88136,7.88136,7.88136,,,,205.756,102.509,,,102.509,,,,,,73.8545,,Energy
LTS,7,,DIST_DSL,,2047,,7.92301,7.92301,7.92301,7.92301,,,,209.191,101.411,,,101.411,,,,,,71.5119,,Energy
LTS,7,,DIST_DSL,,2048,,7.96611,7.96611,7.96611,7.96611,,,,212.69,100.328,,,100.328,,,,,,69.2458,,Energy
LTS,7,,DIST_DSL,,2049,,7.9902,7.9902,7.9902,7.9902,,,,215.701,99.006,,,99.006,,,,,,66.882,,Energy
LTS,7,,DIST_DSL,,2050,,7.99324,7.99324,7.99324,7.99324,,,,218.152,97.4322,,,97.4322,,,,,,64.4209,,Energy
LTS,7,,DIST_DSL,,2051,,7.87946,7.87946,7.87946,7.87946,,,,217.382,94.4711,,,94.4711,,,,,,61.1367,,Energy
LTS,7,,DIST_DSL,,2052,,7.7068,7.7068,7.7068,7.7068,,,,214.903,90.8764,,,90.8764,,,,,,57.5614,,Energy
