Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,20,,DIST_DSL,,2021,,6.05322,6.05322,6.05322,6.05322,,,,114.512,112.959,,,112.959,,,,,,139.1901,,Energy
BAU,20,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,20,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,20,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,20,,DIST_DSL,,2025,,6.88166,6.88166,6.88166,6.88166,,,,136.975,121.128,,,121.128,,,,,,136.975,,Energy
BAU,20,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,139.945,120.418,,,120.418,,,,,,133.281,,Energy
BAU,20,,DIST_DSL,,2027,,7.23111,7.23111,7.23111,7.23111,,,,142.622,119.414,,,119.414,,,,,,129.3624,,Energy
BAU,20,,DIST_DSL,,2028,,7.31106,7.31106,7.31106,7.31106,,,,143.614,117.004,,,117.004,,,,,,124.0592,,Energy
BAU,20,,DIST_DSL,,2029,,7.47302,7.47302,7.47302,7.47302,,,,146.198,115.899,,,115.899,,,,,,120.2775,,Energy
BAU,20,,DIST_DSL,,2030,,7.63415,7.63415,7.63415,7.63415,,,,148.74,114.735,,,114.735,,,,,,116.5417,,Energy
BAU,20,,DIST_DSL,,2031,,7.81907,7.81907,7.81907,7.81907,,,,151.717,113.878,,,113.878,,,,,,113.2136,,Energy
BAU,20,,DIST_DSL,,2032,,7.99933,7.99933,7.99933,7.99933,,,,154.575,112.895,,,112.895,,,,,,109.8536,,Energy
BAU,20,,DIST_DSL,,2033,,8.17646,8.17646,8.17646,8.17646,,,,157.344,111.82,,,111.82,,,,,,106.4966,,Energy
BAU,20,,DIST_DSL,,2034,,8.35058,8.35058,8.35058,8.35058,,,,160.026,110.661,,,110.661,,,,,,103.1542,,Energy
BAU,20,,DIST_DSL,,2035,,8.52071,8.52071,8.52071,8.52071,,,,162.606,109.414,,,109.414,,,,,,99.826,,Energy
BAU,20,,DIST_DSL,,2036,,8.74286,8.74286,8.74286,8.74286,,,,166.146,108.783,,,108.783,,,,,,97.1421,,Energy
BAU,20,,DIST_DSL,,2037,,9.00596,9.00596,9.00596,9.00596,,,,170.425,108.577,,,108.577,,,,,,94.899,,Energy
BAU,20,,DIST_DSL,,2038,,9.2208,9.2208,9.2208,9.2208,,,,173.753,107.714,,,107.714,,,,,,92.1449,,Energy
BAU,20,,DIST_DSL,,2039,,9.43207,9.43207,9.43207,9.43207,,,,176.98,106.757,,,106.757,,,,,,89.3869,,Energy
BAU,20,,DIST_DSL,,2040,,9.63832,9.63832,9.63832,9.63832,,,,180.079,105.698,,,105.698,,,,,,86.6211,,Energy
BAU,20,,DIST_DSL,,2041,,9.98187,9.98187,9.98187,9.98187,,,,185.7,106.06,,,106.06,,,,,,85.0713,,Energy
BAU,20,,DIST_DSL,,2042,,10.3221,10.3221,10.3221,10.3221,,,,191.203,106.259,,,106.259,,,,,,83.4212,,Energy
BAU,20,,DIST_DSL,,2043,,10.6637,10.6637,10.6637,10.6637,,,,196.678,106.356,,,106.356,,,,,,81.7238,,Energy
BAU,20,,DIST_DSL,,2044,,11.0036,11.0036,11.0036,11.0036,,,,202.066,106.325,,,106.325,,,,,,79.9644,,Energy
BAU,20,,DIST_DSL,,2045,,11.3431,11.3431,11.3431,11.3431,,,,207.394,106.187,,,106.187,,,,,,78.1646,,Energy
BAU,20,,DIST_DSL,,2046,,11.7236,11.7236,11.7236,11.7236,,,,213.413,106.323,,,106.323,,,,,,76.603,,Energy
BAU,20,,DIST_DSL,,2047,,12.1109,12.1109,12.1109,12.1109,,,,219.496,106.406,,,106.406,,,,,,75.0347,,Energy
BAU,20,,DIST_DSL,,2048,,12.4995,12.4995,12.4995,12.4995,,,,225.539,106.389,,,106.389,,,,,,73.429,,Energy
BAU,20,,DIST_DSL,,2049,,12.8886,12.8886,12.8886,12.8886,,,,231.529,106.271,,,106.271,,,,,,71.7897,,Energy
BAU,20,,DIST_DSL,,2050,,13.2745,13.2745,13.2745,13.2745,,,,237.398,106.028,,,106.028,,,,,,70.1043,,Energy
BAU,20,,DIST_DSL,,2051,,13.6118,13.6118,13.6118,13.6118,,,,242.342,105.319,,,105.319,,,,,,68.1564,,Energy
BAU,20,,DIST_DSL,,2052,,13.9524,13.9524,13.9524,13.9524,,,,247.29,104.572,,,104.572,,,,,,66.2362,,Energy
BAU,20,,DIST_DSL,,2053,,14.2991,14.2991,14.2991,14.2991,,,,252.292,103.812,,,103.812,,,,,,64.3581,,Energy
BAU,20,,DIST_DSL,,2054,,14.649,14.649,14.649,14.649,,,,257.293,103.016,,,103.016,,,,,,62.5084,,Energy
BAU,20,,DIST_DSL,,2055,,15.0041,15.0041,15.0041,15.0041,,,,262.33,102.202,,,102.202,,,,,,60.6972,,Energy
BAU,20,,DIST_GSL,,2021,,16.0022,16.0022,16.0022,16.0022,,,,388.594,383.322,,,383.322,,,,,,472.3384,,Energy
BAU,20,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,20,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,20,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,20,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,20,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,385.709,331.89,,,331.89,,,,,,367.3419,,Energy
BAU,20,,DIST_GSL,,2027,,21.9388,21.9388,21.9388,21.9388,,,,387.033,324.054,,,324.054,,,,,,351.0503,,Energy
