Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,31,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,31,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,31,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,31,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,31,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,31,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,141.755,121.976,,121.976,,,,,,,,,,,,,,,135.0048,,,,0.0018380255640989,0.0018380255640989,,,
LTS,31,,DIST_DSL,,2027,,7.32075,7.32075,7.32075,7.32075,,,,,,,149.692,125.334,,125.334,,,,,,,,,,,,,,,135.7751,,,,0.0018753029185705,0.0018753029185705,,,
LTS,31,,DIST_DSL,,2028,,7.51278,7.51278,7.51278,7.51278,,,,,,,155.738,126.881,,126.881,,,,,,,,,,,,,,,134.5323,,,,0.0018850683823281,0.0018850683823281,,,
LTS,31,,DIST_DSL,,2029,,7.76092,7.76092,7.76092,7.76092,,,,,,,163.073,129.276,,129.276,,,,,,,,,,,,,,,134.1606,,,,0.0019071034611988,0.0019071034611988,,,
LTS,31,,DIST_DSL,,2030,,7.97254,7.97254,7.97254,7.97254,,,,,,,169.768,130.956,,130.956,,,,,,,,,,,,,,,133.0177,,,,0.0019182610266662,0.0019182610266662,,,
LTS,31,,DIST_DSL,,2031,,7.88777,7.88777,7.88777,7.88777,,,,,,,170.189,127.742,,127.742,,,,,,,,,,,,,,,126.9977,,,,0.0018579885567711,0.0018579885567711,,,
