Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,15,,DIST_DSL,,2021,,6.05719,6.05719,6.05719,6.05719,,,,114.587,113.033,,,113.033,,,,,,139.2812,,Energy
BAU,15,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,15,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,15,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,15,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,15,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,139.245,119.816,,,119.816,,,,,,132.6143,,Energy
BAU,15,,DIST_DSL,,2027,,7.0594,7.0594,7.0594,7.0594,,,,137.838,115.408,,,115.408,,,,,,125.0231,,Energy
BAU,15,,DIST_DSL,,2028,,7.12367,7.12367,7.12367,7.12367,,,,137.818,112.282,,,112.282,,,,,,119.0524,,Energy
BAU,15,,DIST_DSL,,2029,,7.18818,7.18818,7.18818,7.18818,,,,137.779,109.225,,,109.225,,,,,,113.3511,,Energy
BAU,15,,DIST_DSL,,2030,,7.2526,7.2526,7.2526,7.2526,,,,137.716,106.232,,,106.232,,,,,,107.9041,,Energy
BAU,15,,DIST_DSL,,2031,,7.3373,7.3373,7.3373,7.3373,,,,138.011,103.59,,,103.59,,,,,,102.9859,,Energy
BAU,15,,DIST_DSL,,2032,,7.41751,7.41751,7.41751,7.41751,,,,138.192,100.93,,,100.93,,,,,,98.2105,,Energy
BAU,15,,DIST_DSL,,2033,,7.49348,7.49348,7.49348,7.49348,,,,138.266,98.262,,,98.262,,,,,,93.5839,,Energy
BAU,15,,DIST_DSL,,2034,,7.56371,7.56371,7.56371,7.56371,,,,138.209,95.5739,,,95.5739,,,,,,89.0908,,Energy
BAU,15,,DIST_DSL,,2035,,7.6302,7.6302,7.6302,7.6302,,,,138.058,92.8964,,,92.8964,,,,,,84.7556,,Energy
BAU,15,,DIST_DSL,,2036,,7.74402,7.74402,7.74402,7.74402,,,,138.731,90.8333,,,90.8333,,,,,,81.1131,,Energy
BAU,15,,DIST_DSL,,2037,,7.89814,7.89814,7.89814,7.89814,,,,140.078,89.2434,,,89.2434,,,,,,78.0007,,Energy
BAU,15,,DIST_DSL,,2038,,8.00167,8.00167,8.00167,8.00167,,,,140.482,87.0883,,,87.0883,,,,,,74.5006,,Energy
BAU,15,,DIST_DSL,,2039,,8.10072,8.10072,8.10072,8.10072,,,,140.771,84.9152,,,84.9152,,,,,,71.0989,,Energy
BAU,15,,DIST_DSL,,2040,,8.1931,8.1931,8.1931,8.1931,,,,140.911,82.7085,,,82.7085,,,,,,67.7806,,Energy
BAU,15,,DIST_DSL,,2041,,8.39672,8.39672,8.39672,8.39672,,,,142.91,81.6209,,,81.6209,,,,,,65.4687,,Energy
BAU,15,,DIST_DSL,,2042,,8.59441,8.59441,8.59441,8.59441,,,,144.736,80.4358,,,80.4358,,,,,,63.1478,,Energy
BAU,15,,DIST_DSL,,2043,,8.78657,8.78657,8.78657,8.78657,,,,146.399,79.1673,,,79.1673,,,,,,60.8318,,Energy
BAU,15,,DIST_DSL,,2044,,8.97316,8.97316,8.97316,8.97316,,,,147.902,77.8241,,,77.8241,,,,,,58.5298,,Energy
BAU,15,,DIST_DSL,,2045,,9.15411,9.15411,9.15411,9.15411,,,,149.246,76.4146,,,76.4146,,,,,,56.2492,,Energy
BAU,15,,DIST_DSL,,2046,,9.3677,9.3677,9.3677,9.3677,,,,151.052,75.255,,,75.255,,,,,,54.219,,Energy
BAU,15,,DIST_DSL,,2047,,9.58227,9.58227,9.58227,9.58227,,,,152.797,74.0724,,,74.0724,,,,,,52.2336,,Energy
