Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,96,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,96,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,96,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,96,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,96,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,96,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,141.671,121.904,,,121.904,,,,,,134.9248,,Energy
LTS,96,,DIST_DSL,,2027,,7.46671,7.46671,7.46671,7.46671,,,,152.499,127.683,,,127.683,,,,,,138.3211,,Energy
LTS,96,,DIST_DSL,,2028,,7.81219,7.81219,7.81219,7.81219,,,,161.666,131.711,,,131.711,,,,,,139.6532,,Energy
LTS,96,,DIST_DSL,,2029,,8.21858,8.21858,8.21858,8.21858,,,,172.297,136.588,,,136.588,,,,,,141.7492,,Energy
LTS,96,,DIST_DSL,,2030,,8.5937,8.5937,8.5937,8.5937,,,,182.483,140.764,,,140.764,,,,,,142.9802,,Energy
LTS,96,,DIST_DSL,,2031,,8.66555,8.66555,8.66555,8.66555,,,,186.35,139.873,,,139.873,,,,,,139.0572,,Energy
LTS,96,,DIST_DSL,,2032,,8.71993,8.71993,8.71993,8.71993,,,,189.877,138.678,,,138.678,,,,,,134.942,,Energy
LTS,96,,DIST_DSL,,2033,,8.72686,8.72686,8.72686,8.72686,,,,192.385,136.723,,,136.723,,,,,,130.2137,,Energy
LTS,96,,DIST_DSL,,2034,,8.7646,8.7646,8.7646,8.7646,,,,195.585,135.251,,,135.251,,,,,,126.0758,,Energy
