Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,20,,COMPOST,,2026,,0.0145775,0.0145775,0.0145775,0.0145775,,,0.535722,0.364603,,,0.918381,0.60144,0.918381,,0.408136,,,,-0.851907,-0.557907,,,,,,,,0.51,,0.8743,0.8743,,nan,,nan,nan,
LTS,20,,COMPOST,,2027,,0.0296738,0.0296738,0.0296738,0.0296738,,,1.09051,0.687208,,,1.86945,1.1336,1.86945,,0.769259,,,,-1.73414,-1.05155,,,,,,,,0.9884,,1.6944,1.6944,,nan,,nan,nan,
LTS,20,,COMPOST,,2028,,0.0453794,0.0453794,0.0453794,0.0453794,,,1.66769,0.973082,,,2.8589,1.60517,2.8589,,1.08927,,,,-2.65197,-1.48899,,,,,,,,1.439,,2.4668,2.4668,,nan,,nan,nan,
LTS,20,,COMPOST,,2029,,0.0614727,0.0614727,0.0614727,0.0614727,,,2.25912,1.22053,,,3.87278,2.01336,3.87278,,1.36626,,,,-3.59246,-1.86763,,,,,,,,1.8558,,3.1813,3.1813,,nan,,nan,nan,
LTS,20,,COMPOST,,2030,,0.0780531,0.0780531,0.0780531,0.0780531,,,2.86845,1.43494,,,4.91735,2.36704,4.91735,,1.60627,,,,-4.56142,-2.19571,,,,,,,,2.2432,,3.8455,3.8455,,nan,,nan,nan,
LTS,20,,COMPOST,,2031,,0.0952997,0.0952997,0.0952997,0.0952997,,,3.50226,1.62223,,,6.00388,2.67598,6.00388,,1.81592,,,,-5.56932,-2.48229,,,,,,,,2.6075,,4.47,4.47,,nan,,nan,nan,
LTS,20,,COMPOST,,2032,,0.113077,0.113077,0.113077,0.113077,,,4.15557,1.78225,,,7.12383,2.93995,7.12383,,1.99505,,,,-6.6082,-2.72716,,,,,,,,2.9454,,5.0493,5.0493,,nan,,nan,nan,
LTS,20,,COMPOST,,2033,,0.131375,0.131375,0.131375,0.131375,,,4.82804,1.91728,,,8.27664,3.16269,8.27664,,2.1462,,,,-7.67756,-2.93377,,,,,,,,3.2579,,5.5849,5.5849,,nan,,nan,nan,
LTS,20,,COMPOST,,2034,,0.150304,0.150304,0.150304,0.150304,,,5.52367,2.03104,,,9.46915,3.35035,9.46915,,2.27354,,,,-8.78376,-3.10785,,,,,,,,3.5484,,6.083,6.083,,nan,,nan,nan,
LTS,20,,COMPOST,,2035,,0.169621,0.169621,0.169621,0.169621,,,6.23359,2.12229,,,10.6862,3.50088,10.6862,,2.37569,,,,-9.91268,-3.24748,,,,,,,,3.8123,,6.5355,6.5355,,nan,,nan,nan,
