Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,68,,COMPOST,,2026,,0.0140358,0.0140358,0.0140358,0.0140358,,,0.515814,0.351055,,,0.884253,0.57909,0.884253,,0.39297,,,,-0.82025,-0.537175,,,,,,,,0.4911,,0.8418,0.8418,,nan,,nan,nan,
LTS,68,,COMPOST,,2027,,0.0275241,0.0275241,0.0275241,0.0275241,,,1.01151,0.637423,,,1.73402,1.05148,1.73402,,0.71353,,,,-1.60851,-0.975369,,,,,,,,0.9168,,1.5716,1.5716,,nan,,nan,nan,
LTS,68,,COMPOST,,2028,,0.0405695,0.0405695,0.0405695,0.0405695,,,1.49093,0.869943,,,2.55588,1.43503,2.55588,,0.973812,,,,-2.37088,-1.33116,,,,,,,,1.2865,,2.2053,2.2053,,nan,,nan,nan,
LTS,68,,COMPOST,,2029,,0.0529939,0.0529939,0.0529939,0.0529939,,,1.94753,1.05219,,,3.33862,1.73566,3.33862,,1.17782,,,,-3.09697,-1.61003,,,,,,,,1.5998,,2.7425,2.7425,,nan,,nan,nan,
LTS,68,,COMPOST,,2030,,0.0649118,0.0649118,0.0649118,0.0649118,,,2.38551,1.19335,,,4.08945,1.96852,4.08945,,1.33583,,,,-3.79345,-1.82603,,,,,,,,1.8656,,3.1981,3.1981,,nan,,nan,nan,
LTS,68,,COMPOST,,2031,,0.0764872,0.0764872,0.0764872,0.0764872,,,2.8109,1.30199,,,4.81869,2.14773,4.81869,,1.45745,,,,-4.46991,-1.99228,,,,,,,,2.0927,,3.5876,3.5876,,nan,,nan,nan,
LTS,68,,COMPOST,,2032,,0.0876183,0.0876183,0.0876183,0.0876183,,,3.21997,1.38099,,,5.51995,2.27804,5.51995,,1.54588,,,,-5.12041,-2.11316,,,,,,,,2.2823,,3.9125,3.9125,,nan,,nan,nan,
LTS,68,,COMPOST,,2033,,0.0983125,0.0983125,0.0983125,0.0983125,,,3.61298,1.43477,,,6.19369,2.36675,6.19369,,1.60607,,,,-5.74538,-2.19544,,,,,,,,2.438,,4.1794,4.1794,,nan,,nan,nan,
LTS,68,,COMPOST,,2034,,0.108662,0.108662,0.108662,0.108662,,,3.99333,1.46834,,,6.84571,2.42213,6.84571,,1.64366,,,,-6.35021,-2.24682,,,,,,,,2.5653,,4.3977,4.3977,,nan,,nan,nan,
LTS,68,,COMPOST,,2035,,0.118503,0.118503,0.118503,0.118503,,,4.35497,1.4827,,,7.46567,2.44582,7.46567,,1.65973,,,,-6.92529,-2.26879,,,,,,,,2.6634,,4.5659,4.5659,,nan,,nan,nan,
LTS,68,,COMPOST,,2036,,0.128172,0.128172,0.128172,0.128172,,,4.71031,1.48489,,,8.07482,2.44943,8.07482,,1.66218,,,,-7.49035,-2.27213,,,,,,,,2.7425,,4.7014,4.7014,,nan,,nan,nan,
LTS,68,,COMPOST,,2037,,0.137465,0.137465,0.137465,0.137465,,,5.05182,1.47458,,,8.66026,2.43242,8.66026,,1.65064,,,,-8.03343,-2.25636,,,,,,,,2.8002,,4.8004,4.8004,,nan,,nan,nan,
LTS,68,,COMPOST,,2038,,0.146385,0.146385,0.146385,0.146385,,,5.37965,1.45395,,,9.22226,2.3984,9.22226,,1.62755,,,,-8.55475,-2.2248,,,,,,,,2.8389,,4.8666,4.8666,,nan,,nan,nan,
LTS,68,,COMPOST,,2039,,0.155015,0.155015,0.155015,0.155015,,,5.69681,1.42562,,,9.76596,2.35167,9.76596,,1.59584,,,,-9.05909,-2.18145,,,,,,,,2.862,,4.9062,4.9062,,nan,,nan,nan,
LTS,68,,COMPOST,,2040,,0.163202,0.163202,0.163202,0.163202,,,5.99767,1.38973,,,10.2817,2.29246,10.2817,,1.55566,,,,-9.53752,-2.12653,,,,,,,,2.8685,,4.9175,4.9175,,nan,,nan,nan,
LTS,68,,COMPOST,,2041,,0.171309,0.171309,0.171309,0.171309,,,6.2956,1.35071,,,10.7925,2.22809,10.7925,,1.51198,,,,-10.0113,-2.06682,,,,,,,,2.8666,,4.9141,4.9141,,nan,,nan,nan,
