Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,89,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
BAU,89,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,89,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,89,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,89,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,89,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,140.164,120.607,,,120.607,,,,,,133.4895,,Energy
BAU,89,,DIST_DSL,,2027,,7.15647,7.15647,7.15647,7.15647,,,,141.594,118.553,,,118.553,,,,,,128.4299,,Energy
BAU,89,,DIST_DSL,,2028,,7.31903,7.31903,7.31903,7.31903,,,,144.451,117.686,,,117.686,,,,,,124.7822,,Energy
BAU,89,,DIST_DSL,,2029,,7.47751,7.47751,7.47751,7.47751,,,,147.213,116.703,,,116.703,,,,,,121.1125,,Energy
BAU,89,,DIST_DSL,,2030,,7.63969,7.63969,7.63969,7.63969,,,,150.031,115.731,,,115.731,,,,,,117.5532,,Energy
BAU,89,,DIST_DSL,,2031,,7.82698,7.82698,7.82698,7.82698,,,,153.326,115.085,,,115.085,,,,,,114.4142,,Energy
BAU,89,,DIST_DSL,,2032,,8.0071,8.0071,8.0071,8.0071,,,,156.461,114.273,,,114.273,,,,,,111.1939,,Energy
BAU,89,,DIST_DSL,,2033,,8.18648,8.18648,8.18648,8.18648,,,,159.565,113.399,,,113.399,,,,,,107.9999,,Energy
BAU,89,,DIST_DSL,,2034,,8.35981,8.35981,8.35981,8.35981,,,,162.534,112.395,,,112.395,,,,,,104.7709,,Energy
BAU,89,,DIST_DSL,,2035,,8.53151,8.53151,8.53151,8.53151,,,,165.454,111.331,,,111.331,,,,,,101.5744,,Energy
BAU,89,,DIST_DSL,,2036,,8.75798,8.75798,8.75798,8.75798,,,,169.417,110.925,,,110.925,,,,,,99.0546,,Energy
BAU,89,,DIST_DSL,,2037,,9.01587,9.01587,9.01587,9.01587,,,,173.964,110.832,,,110.832,,,,,,96.8697,,Energy
BAU,89,,DIST_DSL,,2038,,9.23034,9.23034,9.23034,9.23034,,,,177.65,110.13,,,110.13,,,,,,94.2116,,Energy
BAU,89,,DIST_DSL,,2039,,9.4415,9.4415,9.4415,9.4415,,,,181.251,109.334,,,109.334,,,,,,91.5441,,Energy
BAU,89,,DIST_DSL,,2040,,9.64741,9.64741,9.64741,9.64741,,,,184.732,108.429,,,108.429,,,,,,88.8593,,Energy
BAU,89,,DIST_DSL,,2041,,9.98766,9.98766,9.98766,9.98766,,,,190.757,108.948,,,108.948,,,,,,87.388,,Energy
BAU,89,,DIST_DSL,,2042,,10.3242,10.3242,10.3242,10.3242,,,,196.68,109.303,,,109.303,,,,,,85.8108,,Energy
BAU,89,,DIST_DSL,,2043,,10.6609,10.6609,10.6609,10.6609,,,,202.571,109.543,,,109.543,,,,,,84.1724,,Energy
BAU,89,,DIST_DSL,,2044,,10.9958,10.9958,10.9958,10.9958,,,,208.394,109.654,,,109.654,,,,,,82.4686,,Energy
BAU,89,,DIST_DSL,,2045,,11.3286,11.3286,11.3286,11.3286,,,,214.146,109.644,,,109.644,,,,,,80.7094,,Energy
BAU,89,,DIST_DSL,,2046,,11.7033,11.7033,11.7033,11.7033,,,,220.657,109.932,,,109.932,,,,,,79.2031,,Energy
BAU,89,,DIST_DSL,,2047,,12.0822,12.0822,12.0822,12.0822,,,,227.208,110.145,,,110.145,,,,,,77.671,,Energy
BAU,89,,DIST_DSL,,2048,,12.4616,12.4616,12.4616,12.4616,,,,233.732,110.254,,,110.254,,,,,,76.0964,,Energy
BAU,89,,DIST_DSL,,2049,,12.8408,12.8408,12.8408,12.8408,,,,240.215,110.258,,,110.258,,,,,,74.483,,Energy
BAU,89,,DIST_DSL,,2050,,13.2165,13.2165,13.2165,13.2165,,,,246.595,110.135,,,110.135,,,,,,72.8202,,Energy
BAU,89,,DIST_DSL,,2051,,13.5253,13.5253,13.5253,13.5253,,,,251.696,109.384,,,109.384,,,,,,70.7872,,Energy
