Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,33,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,33,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,33,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,33,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,33,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,33,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,137.942,118.695,,,118.695,,,,,,131.3733,,Energy
LTS,33,,DIST_DSL,,2027,,7.43267,7.43267,7.43267,7.43267,,,,143.917,120.498,,,120.498,,,,,,130.537,,Energy
LTS,33,,DIST_DSL,,2028,,7.74317,7.74317,7.74317,7.74317,,,,147.913,120.506,,,120.506,,,,,,127.7728,,Energy
LTS,33,,DIST_DSL,,2029,,8.11423,8.11423,8.11423,8.11423,,,,152.889,121.203,,,121.203,,,,,,125.7822,,Energy
LTS,33,,DIST_DSL,,2030,,8.45236,8.45236,8.45236,8.45236,,,,157.059,121.153,,,121.153,,,,,,123.0598,,Energy
