Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,14,,DIST_DSL,,2021,,6.0525,6.0525,6.0525,6.0525,,,,,,,114.499,112.945,,112.945,,,,,,,,,,,,,,,139.1743,,,,0.0016837097817775,0.0016837097817775,,,
BAU,14,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,14,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,14,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,14,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,14,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,138.84,119.467,,119.467,,,,,,,,,,,,,,,132.2286,,,,0.0018002287980991,0.0018002287980991,,,
BAU,14,,DIST_DSL,,2027,,7.21136,7.21136,7.21136,7.21136,,,,,,,139.977,117.2,,117.2,,,,,,,,,,,,,,,126.9633,,,,0.0017535953990758,0.0017535953990758,,,
BAU,14,,DIST_DSL,,2028,,7.43127,7.43127,7.43127,7.43127,,,,,,,142.489,116.087,,116.087,,,,,,,,,,,,,,,123.0874,,,,0.0017247004257944,0.0017247004257944,,,
BAU,14,,DIST_DSL,,2029,,7.65522,7.65522,7.65522,7.65522,,,,,,,144.975,114.928,,114.928,,,,,,,,,,,,,,,119.2713,,,,0.0016954503080124,0.0016954503080124,,,
BAU,14,,DIST_DSL,,2030,,7.8821,7.8821,7.8821,7.8821,,,,,,,147.408,113.708,,113.708,,,,,,,,,,,,,,,115.498,,,,0.0016656073095011,0.0016656073095011,,,
BAU,14,,DIST_DSL,,2031,,8.13409,8.13409,8.13409,8.13409,,,,,,,150.199,112.738,,112.738,,,,,,,,,,,,,,,112.0808,,,,0.0016397521974627,0.0016397521974627,,,
BAU,14,,DIST_DSL,,2032,,8.38452,8.38452,8.38452,8.38452,,,,,,,152.841,111.629,,111.629,,,,,,,,,,,,,,,108.6212,,,,0.0016121693750273,0.0016121693750273,,,
BAU,14,,DIST_DSL,,2033,,8.63329,8.63329,8.63329,8.63329,,,,,,,155.335,110.393,,110.393,,,,,,,,,,,,,,,105.1368,,,,0.0015830685983707,0.0015830685983707,,,
BAU,14,,DIST_DSL,,2034,,8.88144,8.88144,8.88144,8.88144,,,,,,,157.701,109.053,,109.053,,,,,,,,,,,,,,,101.6555,,,,0.001552832013426,0.001552832013426,,,
BAU,14,,DIST_DSL,,2035,,9.12895,9.12895,9.12895,9.12895,,,,,,,159.938,107.619,,107.619,,,,,,,,,,,,,,,98.1881,,,,0.001521602824467,0.001521602824467,,,
BAU,14,,DIST_DSL,,2036,,9.43214,9.43214,9.43214,9.43214,,,,,,,163.02,106.737,,106.737,,,,,,,,,,,,,,,95.3144,,,,0.0014984772358483,0.0014984772358483,,,
BAU,14,,DIST_DSL,,2037,,9.77946,9.77946,9.77946,9.77946,,,,,,,166.712,106.212,,106.212,,,,,,,,,,,,,,,92.8315,,,,0.0014805931599752,0.0014805931599752,,,
BAU,14,,DIST_DSL,,2038,,10.0812,10.0812,10.0812,10.0812,,,,,,,169.472,105.06,,105.06,,,,,,,,,,,,,,,89.8746,,,,0.0014542077268598,0.0014542077268598,,,
BAU,14,,DIST_DSL,,2039,,10.3814,10.3814,10.3814,10.3814,,,,,,,172.066,103.793,,103.793,,,,,,,,,,,,,,,86.905,,,,0.0014265374325858,0.0014265374325858,,,
BAU,14,,DIST_DSL,,2040,,10.6787,10.6787,10.6787,10.6787,,,,,,,174.47,102.407,,102.407,,,,,,,,,,,,,,,83.9231,,,,0.0013975536424892,0.0013975536424892,,,
BAU,14,,DIST_DSL,,2041,,11.1247,11.1247,11.1247,11.1247,,,,,,,179.128,102.306,,102.306,,,,,,,,,,,,,,,82.0606,,,,0.001386343397601,0.001386343397601,,,
BAU,14,,DIST_DSL,,2042,,11.5697,11.5697,11.5697,11.5697,,,,,,,183.558,102.011,,102.011,,,,,,,,,,,,,,,80.0857,,,,0.0013725882433801,0.0013725882433801,,,
BAU,14,,DIST_DSL,,2043,,12.021,12.021,12.021,12.021,,,,,,,187.877,101.597,,101.597,,,,,,,,,,,,,,,78.0668,,,,0.0013573760764098,0.0013573760764098,,,
BAU,14,,DIST_DSL,,2044,,12.4731,12.4731,12.4731,12.4731,,,,,,,191.995,101.025,,101.025,,,,,,,,,,,,,,,75.9789,,,,0.0013402200434,0.0013402200434,,,
BAU,14,,DIST_DSL,,2045,,12.9304,12.9304,12.9304,12.9304,,,,,,,195.978,100.342,,100.342,,,,,,,,,,,,,,,73.862,,,,0.0013217615899912,0.0013217615899912,,,
BAU,14,,DIST_DSL,,2046,,13.4364,13.4364,13.4364,13.4364,,,,,,,200.471,99.8756,,99.8756,,,,,,,,,,,,,,,71.9575,,,,0.0013063422671779,0.0013063422671779,,,
BAU,14,,DIST_DSL,,2047,,13.9548,13.9548,13.9548,13.9548,,,,,,,204.909,99.3349,,99.3349,,,,,,,,,,,,,,,70.0481,,,,0.0012901080111499,0.0012901080111499,,,
BAU,14,,DIST_DSL,,2048,,14.4778,14.4778,14.4778,14.4778,,,,,,,209.166,98.6655,,98.6655,,,,,,,,,,,,,,,68.0984,,,,0.0012723768110609,0.0012723768110609,,,
BAU,14,,DIST_DSL,,2049,,15.0055,15.0055,15.0055,15.0055,,,,,,,213.244,97.8779,,97.8779,,,,,,,,,,,,,,,66.1201,,,,0.001253317462613,0.001253317462613,,,
BAU,14,,DIST_DSL,,2050,,15.5362,15.5362,15.5362,15.5362,,,,,,,217.112,96.9677,,96.9677,,,,,,,,,,,,,,,64.1138,,,,0.0012328996081505,0.0012328996081505,,,
BAU,14,,DIST_DSL,,2051,,15.9826,15.9826,15.9826,15.9826,,,,,,,219.574,95.4237,,95.4237,,,,,,,,,,,,,,,61.7532,,,,0.0012047152728882,0.0012047152728882,,,
BAU,14,,DIST_DSL,,2052,,16.4362,16.4362,16.4362,16.4362,,,,,,,221.92,93.8438,,93.8438,,,,,,,,,,,,,,,59.4409,,,,0.0011764123158815,0.0011764123158815,,,
BAU,14,,DIST_DSL,,2053,,16.9004,16.9004,16.9004,16.9004,,,,,,,224.195,92.2505,,92.2505,,,,,,,,,,,,,,,57.1907,,,,0.0011482822658585,0.0011482822658585,,,
BAU,14,,DIST_DSL,,2054,,17.3713,17.3713,17.3713,17.3713,,,,,,,226.334,90.6208,,90.6208,,,,,,,,,,,,,,,54.987,,,,0.0011200364329091,0.0011200364329091,,,
BAU,14,,DIST_DSL,,2055,,17.8521,17.8521,17.8521,17.8521,,,,,,,228.38,88.975,,88.975,,,,,,,,,,,,,,,52.842,,,,0.0010919431688838,0.0010919431688838,,,
BAU,14,,DIST_GSL,,2021,,16.0029,16.0029,16.0029,16.0029,,,,,,,388.612,383.339,,383.339,,,,,,,,,,,,,,,472.3603,,,,0.0057145462031645,0.0057145462031645,,,
BAU,14,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,14,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,14,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,14,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
BAU,14,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,,,,382.775,329.366,,329.366,,,,,,,,,,,,,,,364.5476,,,,0.0049631415888246,0.0049631415888246,,,
BAU,14,,DIST_GSL,,2027,,22.0463,22.0463,22.0463,22.0463,,,,,,,382.98,320.66,,320.66,,,,,,,,,,,,,,,347.3741,,,,0.004797873693093,0.004797873693093,,,
BAU,14,,DIST_GSL,,2028,,22.3568,22.3568,22.3568,22.3568,,,,,,,383.182,312.182,,312.182,,,,,,,,,,,,,,,331.007,,,,0.0046380714199465,0.0046380714199465,,,
BAU,14,,DIST_GSL,,2029,,22.6561,22.6561,22.6561,22.6561,,,,,,,383.051,303.664,,303.664,,,,,,,,,,,,,,,315.137,,,,0.0044796960574891,0.0044796960574891,,,
BAU,14,,DIST_GSL,,2030,,22.9459,22.9459,22.9459,22.9459,,,,,,,382.621,295.147,,295.147,,,,,,,,,,,,,,,299.7936,,,,0.0043233497121501,0.0043233497121501,,,
BAU,14,,DIST_GSL,,2031,,23.2688,23.2688,23.2688,23.2688,,,,,,,382.601,287.177,,287.177,,,,,,,,,,,,,,,285.5028,,,,0.0041769308084704,0.0041769308084704,,,
BAU,14,,DIST_GSL,,2032,,23.5856,23.5856,23.5856,23.5856,,,,,,,382.335,279.242,,279.242,,,,,,,,,,,,,,,271.7183,,,,0.004032875851382,0.004032875851382,,,
BAU,14,,DIST_GSL,,2033,,23.8951,23.8951,23.8951,23.8951,,,,,,,381.8,271.336,,271.336,,,,,,,,,,,,,,,258.4173,,,,0.0038910457453757,0.0038910457453757,,,
BAU,14,,DIST_GSL,,2034,,24.1972,24.1972,24.1972,24.1972,,,,,,,381.008,263.475,,263.475,,,,,,,,,,,,,,,245.6012,,,,0.0037516656189333,0.0037516656189333,,,
BAU,14,,DIST_GSL,,2035,,24.4928,24.4928,24.4928,24.4928,,,,,,,379.977,255.679,,255.679,,,,,,,,,,,,,,,233.2729,,,,0.0036149887858576,0.0036149887858576,,,
BAU,14,,DIST_GSL,,2036,,24.8927,24.8927,24.8927,24.8927,,,,,,,380.398,249.063,,249.063,,,,,,,,,,,,,,,222.4108,,,,0.0034966123393585,0.0034966123393585,,,
BAU,14,,DIST_GSL,,2037,,25.2367,25.2367,25.2367,25.2367,,,,,,,379.794,241.965,,241.965,,,,,,,,,,,,,,,211.4835,,,,0.0033730049342556,0.0033730049342556,,,
BAU,14,,DIST_GSL,,2038,,25.6179,25.6179,25.6179,25.6179,,,,,,,379.583,235.313,,235.313,,,,,,,,,,,,,,,201.301,,,,0.0032571311578588,0.0032571311578588,,,
BAU,14,,DIST_GSL,,2039,,25.993,25.993,25.993,25.993,,,,,,,379.102,228.68,,228.68,,,,,,,,,,,,,,,191.4723,,,,0.0031429985805921,0.0031429985805921,,,
BAU,14,,DIST_GSL,,2040,,26.3566,26.3566,26.3566,26.3566,,,,,,,378.286,222.037,,222.037,,,,,,,,,,,,,,,181.962,,,,0.003030176977146,0.003030176977146,,,
BAU,14,,DIST_GSL,,2041,,26.9083,26.9083,26.9083,26.9083,,,,,,,379.956,217.007,,217.007,,,,,,,,,,,,,,,174.0622,,,,0.0029406317939066,0.0029406317939066,,,
BAU,14,,DIST_GSL,,2042,,27.4548,27.4548,27.4548,27.4548,,,,,,,381.298,211.903,,211.903,,,,,,,,,,,,,,,166.3591,,,,0.0028512249644492,0.0028512249644492,,,
BAU,14,,DIST_GSL,,2043,,27.9928,27.9928,27.9928,27.9928,,,,,,,382.266,206.716,,206.716,,,,,,,,,,,,,,,158.8394,,,,0.0027618001310692,0.0027618001310692,,,
BAU,14,,DIST_GSL,,2044,,28.5262,28.5262,28.5262,28.5262,,,,,,,382.927,201.491,,201.491,,,,,,,,,,,,,,,151.5372,,,,0.0026730198211362,0.0026730198211362,,,
BAU,14,,DIST_GSL,,2045,,29.0547,29.0547,29.0547,29.0547,,,,,,,383.276,196.239,,196.239,,,,,,,,,,,,,,,144.4527,,,,0.0025849814528441,0.0025849814528441,,,
BAU,14,,DIST_GSL,,2046,,29.647,29.647,29.647,29.647,,,,,,,384.201,191.411,,191.411,,,,,,,,,,,,,,,137.906,,,,0.0025035940629418,0.0025035940629418,,,
BAU,14,,DIST_GSL,,2047,,30.2346,30.2346,30.2346,30.2346,,,,,,,384.795,186.54,,186.54,,,,,,,,,,,,,,,131.5421,,,,0.0024226710986362,0.0024226710986362,,,
BAU,14,,DIST_GSL,,2048,,30.8145,30.8145,30.8145,30.8145,,,,,,,385.021,181.618,,181.618,,,,,,,,,,,,,,,125.3518,,,,0.0023421196187309,0.0023421196187309,,,
BAU,14,,DIST_GSL,,2049,,31.3882,31.3882,31.3882,31.3882,,,,,,,384.898,176.666,,176.666,,,,,,,,,,,,,,,119.3445,,,,0.0022621944098068,0.0022621944098068,,,
BAU,14,,DIST_GSL,,2050,,31.9582,31.9582,31.9582,31.9582,,,,,,,384.467,171.712,,171.712,,,,,,,,,,,,,,,113.5342,,,,0.0021832474190593,0.0021832474190593,,,
BAU,14,,DIST_GSL,,2051,,32.577,32.577,32.577,32.577,,,,,,,384.346,167.032,,167.032,,,,,,,,,,,,,,,108.0938,,,,0.0021087537516896,0.0021087537516896,,,
BAU,14,,DIST_GSL,,2052,,33.2055,33.2055,33.2055,33.2055,,,,,,,384.048,162.403,,162.403,,,,,,,,,,,,,,,102.8666,,,,0.0020358633610746,0.0020358633610746,,,
BAU,14,,DIST_GSL,,2053,,33.8447,33.8447,33.8447,33.8447,,,,,,,383.583,157.835,,157.835,,,,,,,,,,,,,,,97.8496,,,,0.0019646359481024,0.0019646359481024,,,
BAU,14,,DIST_GSL,,2054,,34.4922,34.4922,34.4922,34.4922,,,,,,,382.912,153.312,,153.312,,,,,,,,,,,,,,,93.0271,,,,0.0018948783240614,0.0018948783240614,,,
BAU,14,,DIST_GSL,,2055,,35.1518,35.1518,35.1518,35.1518,,,,,,,382.068,148.851,,148.851,,,,,,,,,,,,,,,88.4019,,,,0.0018267647896011,0.0018267647896011,,,
BAU,14,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,,,,172.94,170.593,,170.593,,,,,,,,,,,,,,,210.2097,,,,0.0025430857008411,0.0025430857008411,,,
BAU,14,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,,,,179.592,172.38,,172.38,,,,,,,,,,,,,,,207.9002,,,,0.0025425715661013,0.0025425715661013,,,
BAU,14,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,,,,185.33,173.093,,173.093,,,,,,,,,,,,,,,204.3263,,,,0.0026642802719914,0.0026642802719914,,,
BAU,14,,DIST_NGS,,2024,,27.0753,27.0753,27.0753,27.0753,,,,,,,191.696,174.213,,174.213,,,,,,,,,,,,,,,201.2808,,,,0.002662605864925,0.002662605864925,,,
BAU,14,,DIST_NGS,,2025,,27.9193,27.9193,27.9193,27.9193,,,,,,,195.354,172.752,,172.752,,,,,,,,,,,,,,,195.354,,,,0.0026216565224677,0.0026216565224677,,,
BAU,14,,DIST_NGS,,2026,,26.5623,26.5623,26.5623,26.5623,,,,,,,186.502,160.479,,160.479,,,,,,,,,,,,,,,177.621,,,,0.0024182243683599,0.0024182243683599,,,
BAU,14,,DIST_NGS,,2027,,27.0582,27.0582,27.0582,27.0582,,,,,,,188.073,157.469,,157.469,,,,,,,,,,,,,,,170.5878,,,,0.002356129560502,0.002356129560502,,,
BAU,14,,DIST_NGS,,2028,,26.6888,26.6888,26.6888,26.6888,,,,,,,183.624,149.6,,149.6,,,,,,,,,,,,,,,158.6213,,,,0.0022226023832441,0.0022226023832441,,,
BAU,14,,DIST_NGS,,2029,,26.7523,26.7523,26.7523,26.7523,,,,,,,182.172,144.417,,144.417,,,,,,,,,,,,,,,149.8734,,,,0.0021304609312726,0.0021304609312726,,,
BAU,14,,DIST_NGS,,2030,,24.8135,24.8135,24.8135,24.8135,,,,,,,167.218,128.989,,128.989,,,,,,,,,,,,,,,131.0197,,,,0.0018894464552816,0.0018894464552816,,,
BAU,14,,DIST_NGS,,2031,,24.034,24.034,24.034,24.034,,,,,,,160.268,120.296,,120.296,,,,,,,,,,,,,,,119.5944,,,,0.0017496774624528,0.0017496774624528,,,
BAU,14,,DIST_NGS,,2032,,23.7854,23.7854,23.7854,23.7854,,,,,,,156.931,114.616,,114.616,,,,,,,,,,,,,,,111.5279,,,,0.001655310762115,0.001655310762115,,,
BAU,14,,DIST_NGS,,2033,,23.5367,23.5367,23.5367,23.5367,,,,,,,153.629,109.18,,109.18,,,,,,,,,,,,,,,103.9822,,,,0.0015656822074812,0.0015656822074812,,,
BAU,14,,DIST_NGS,,2034,,23.2885,23.2885,23.2885,23.2885,,,,,,,150.367,103.982,,103.982,,,,,,,,,,,,,,,96.9279,,,,0.0014806164283221,0.0014806164283221,,,
BAU,14,,DIST_NGS,,2035,,20.9176,20.9176,20.9176,20.9176,,,,,,,133.582,89.8845,,89.8845,,,,,,,,,,,,,,,82.0078,,,,0.0012708596362212,0.0012708596362212,,,
BAU,14,,DIST_NGS,,2036,,19.869,19.869,19.869,19.869,,,,,,,125.483,82.1592,,82.1592,,,,,,,,,,,,,,,73.3673,,,,0.0011534377314805,0.0011534377314805,,,
BAU,14,,DIST_NGS,,2037,,18.8208,18.8208,18.8208,18.8208,,,,,,,117.534,74.8805,,74.8805,,,,,,,,,,,,,,,65.4473,,,,0.0010438362953148,0.0010438362953148,,,
BAU,14,,DIST_NGS,,2038,,17.7728,17.7728,17.7728,17.7728,,,,,,,109.735,68.0271,,68.0271,,,,,,,,,,,,,,,58.1948,,,,0.0009416156350722,0.0009416156350722,,,
BAU,14,,DIST_NGS,,2039,,16.7254,16.7254,16.7254,16.7254,,,,,,,102.088,61.5814,,61.5814,,,,,,,,,,,,,,,51.5614,,,,0.0008463749573874,0.0008463749573874,,,
BAU,14,,DIST_NGS,,2040,,15.678,15.678,15.678,15.678,,,,,,,94.5884,55.5193,,55.5193,,,,,,,,,,,,,,,45.4986,,,,0.0007576796180273,0.0007576796180273,,,
