Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,44,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,44,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,44,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,44,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,44,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,44,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,138.057,118.794,,118.794,,,,,,,,,,,,,,,131.4829,,,,0.0017900764500323,0.0017900764500323,,,
BAU,44,,DIST_DSL,,2027,,7.16676,7.16676,7.16676,7.16676,,,,,,,137.524,115.146,,115.146,,,,,,,,,,,,,,,124.7383,,,,0.0017228652302788,0.0017228652302788,,,
BAU,44,,DIST_DSL,,2028,,7.33868,7.33868,7.33868,7.33868,,,,,,,138.276,112.655,,112.655,,,,,,,,,,,,,,,119.448,,,,0.0016737064209481,0.0016737064209481,,,
BAU,44,,DIST_DSL,,2029,,7.5074,7.5074,7.5074,7.5074,,,,,,,138.849,110.073,,110.073,,,,,,,,,,,,,,,114.2314,,,,0.0016238088129528,0.0016238088129528,,,
BAU,44,,DIST_DSL,,2030,,7.68378,7.68378,7.68378,7.68378,,,,,,,139.444,107.565,,107.565,,,,,,,,,,,,,,,109.258,,,,0.0015756205395588,0.0015756205395588,,,
BAU,44,,DIST_DSL,,2031,,7.88434,7.88434,7.88434,7.88434,,,,,,,140.348,105.344,,105.344,,,,,,,,,,,,,,,104.7298,,,,0.0015322078856277,0.0015322078856277,,,
BAU,44,,DIST_DSL,,2032,,8.08059,8.08059,8.08059,8.08059,,,,,,,141.036,103.007,,103.007,,,,,,,,,,,,,,,100.2317,,,,0.0014876511786935,0.0014876511786935,,,
BAU,44,,DIST_DSL,,2033,,8.27503,8.27503,8.27503,8.27503,,,,,,,141.558,100.601,,100.601,,,,,,,,,,,,,,,95.812,,,,0.0014426640515204,0.0014426640515204,,,
BAU,44,,DIST_DSL,,2034,,8.46696,8.46696,8.46696,8.46696,,,,,,,141.902,98.128,,98.128,,,,,,,,,,,,,,,91.4713,,,,0.0013972656163005,0.0013972656163005,,,
BAU,44,,DIST_DSL,,2035,,8.65657,8.65657,8.65657,8.65657,,,,,,,142.075,95.5996,,95.5996,,,,,,,,,,,,,,,87.2217,,,,0.0013516610023016,0.0013516610023016,,,
BAU,44,,DIST_DSL,,2036,,8.90686,8.90686,8.90686,8.90686,,,,,,,143.091,93.6882,,93.6882,,,,,,,,,,,,,,,83.6623,,,,0.001315291766327,0.001315291766327,,,
BAU,44,,DIST_DSL,,2037,,9.19157,9.19157,9.19157,9.19157,,,,,,,144.475,92.0444,,92.0444,,,,,,,,,,,,,,,80.4491,,,,0.0012831048582494,0.0012831048582494,,,
BAU,44,,DIST_DSL,,2038,,9.43139,9.43139,9.43139,9.43139,,,,,,,144.971,89.871,,89.871,,,,,,,,,,,,,,,76.8812,,,,0.0012439709667984,0.0012439709667984,,,
BAU,44,,DIST_DSL,,2039,,9.66944,9.66944,9.66944,9.66944,,,,,,,145.274,87.6313,,87.6313,,,,,,,,,,,,,,,73.3732,,,,0.0012044164207215,0.0012044164207215,,,
BAU,44,,DIST_DSL,,2040,,9.90366,9.90366,9.90366,9.90366,,,,,,,145.354,85.3165,,85.3165,,,,,,,,,,,,,,,69.9178,,,,0.001164328222247,0.001164328222247,,,
BAU,44,,DIST_DSL,,2041,,10.2654,10.2654,10.2654,10.2654,,,,,,,147.1,84.0139,,84.0139,,,,,,,,,,,,,,,67.3882,,,,0.0011384678561713,0.0011384678561713,,,
BAU,44,,DIST_DSL,,2042,,10.6222,10.6222,10.6222,10.6222,,,,,,,148.527,82.5425,,82.5425,,,,,,,,,,,,,,,64.8018,,,,0.0011106396481201,0.0011106396481201,,,
BAU,44,,DIST_DSL,,2043,,10.9794,10.9794,10.9794,10.9794,,,,,,,149.71,80.9577,,80.9577,,,,,,,,,,,,,,,62.2076,,,,0.0010816287884334,0.0010816287884334,,,
BAU,44,,DIST_DSL,,2044,,11.3337,11.3337,11.3337,11.3337,,,,,,,150.607,79.2477,,79.2477,,,,,,,,,,,,,,,59.6003,,,,0.0010513135181651,0.0010513135181651,,,
BAU,44,,DIST_DSL,,2045,,11.6891,11.6891,11.6891,11.6891,,,,,,,151.272,77.4518,,77.4518,,,,,,,,,,,,,,,57.0128,,,,0.0010202469459686,0.0010202469459686,,,
BAU,44,,DIST_DSL,,2046,,12.0848,12.0848,12.0848,12.0848,,,,,,,152.198,75.8259,,75.8259,,,,,,,,,,,,,,,54.6303,,,,0.0009917800398932,0.0009917800398932,,,
BAU,44,,DIST_DSL,,2047,,12.4875,12.4875,12.4875,12.4875,,,,,,,152.935,74.1393,,74.1393,,,,,,,,,,,,,,,52.2808,,,,0.0009628817804233,0.0009628817804233,,,
BAU,44,,DIST_DSL,,2048,,12.8922,12.8922,12.8922,12.8922,,,,,,,153.418,72.3686,,72.3686,,,,,,,,,,,,,,,49.9485,,,,0.000933258732008,0.000933258732008,,,
BAU,44,,DIST_DSL,,2049,,13.2963,13.2963,13.2963,13.2963,,,,,,,153.61,70.5065,,70.5065,,,,,,,,,,,,,,,47.6295,,,,0.0009028277468881,0.0009028277468881,,,
BAU,44,,DIST_DSL,,2050,,13.6981,13.6981,13.6981,13.6981,,,,,,,153.498,68.556,,68.556,,,,,,,,,,,,,,,45.3284,,,,0.0008716613580224,0.0008716613580224,,,
BAU,44,,DIST_DSL,,2051,,14.0207,14.0207,14.0207,14.0207,,,,,,,152.247,66.1644,,66.1644,,,,,,,,,,,,,,,42.8181,,,,0.0008353211535376,0.0008353211535376,,,
BAU,44,,DIST_DSL,,2052,,14.3481,14.3481,14.3481,14.3481,,,,,,,150.822,63.7785,,63.7785,,,,,,,,,,,,,,,40.3974,,,,0.00079951956337,0.00079951956337,,,
BAU,44,,DIST_DSL,,2053,,14.6788,14.6788,14.6788,14.6788,,,,,,,149.203,61.3932,,61.3932,,,,,,,,,,,,,,,38.0607,,,,0.0007641904718163,0.0007641904718163,,,
BAU,44,,DIST_DSL,,2054,,15.0115,15.0115,15.0115,15.0115,,,,,,,147.374,59.0063,,59.0063,,,,,,,,,,,,,,,35.804,,,,0.0007292972865542,0.0007292972865542,,,
BAU,44,,DIST_DSL,,2055,,15.3474,15.3474,15.3474,15.3474,,,,,,,145.344,56.6251,,56.6251,,,,,,,,,,,,,,,33.6293,,,,0.0006949291003121,0.0006949291003121,,,
BAU,44,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
BAU,44,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,44,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,44,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,44,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
BAU,44,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,,,,380.697,327.577,,327.577,,,,,,,,,,,,,,,362.5686,,,,0.0049361983405258,0.0049361983405258,,,
BAU,44,,DIST_GSL,,2027,,22.1996,22.1996,22.1996,22.1996,,,,,,,381.4,319.337,,319.337,,,,,,,,,,,,,,,345.941,,,,0.0047780809082657,0.0047780809082657,,,
BAU,44,,DIST_GSL,,2028,,22.6704,22.6704,22.6704,22.6704,,,,,,,382.057,311.265,,311.265,,,,,,,,,,,,,,,330.0352,,,,0.0046244558279685,0.0046244558279685,,,
BAU,44,,DIST_GSL,,2029,,23.1387,23.1387,23.1387,23.1387,,,,,,,382.365,303.119,,303.119,,,,,,,,,,,,,,,314.5726,,,,0.0044716753938789,0.0044716753938789,,,
BAU,44,,DIST_GSL,,2030,,23.5972,23.5972,23.5972,23.5972,,,,,,,382.207,294.827,,294.827,,,,,,,,,,,,,,,299.4692,,,,0.0043186741599723,0.0043186741599723,,,
BAU,44,,DIST_GSL,,2031,,24.0967,24.0967,24.0967,24.0967,,,,,,,382.397,287.024,,287.024,,,,,,,,,,,,,,,285.3505,,,,0.0041747064357198,0.0041747064357198,,,
BAU,44,,DIST_GSL,,2032,,24.5918,24.5918,24.5918,24.5918,,,,,,,382.194,279.139,,279.139,,,,,,,,,,,,,,,271.6181,,,,0.0040313916630477,0.0040313916630477,,,
