PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2021,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2022,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2023,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2024,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2025,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2026,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2027,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2028,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2029,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2030,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2031,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2032,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2033,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2034,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2035,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2036,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2037,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2038,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2039,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2040,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2041,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2042,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2043,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2044,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2045,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2046,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2047,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2048,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2049,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2050,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2051,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2052,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2053,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2054,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPWNDOFF,,,,2055,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2021,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2022,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2023,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2024,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2025,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2026,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2027,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2028,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2029,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2030,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2031,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2032,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2033,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2034,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2035,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2036,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2037,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2038,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2039,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2040,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2041,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2042,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2043,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2044,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2045,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2046,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2047,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2048,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2049,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2050,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2051,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2052,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2053,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2054,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,PPPVTS,,,,2055,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2021,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2022,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2023,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2024,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2025,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2026,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2027,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2028,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2029,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2030,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2031,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2032,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2033,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2034,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2035,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2036,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2037,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2038,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2039,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2040,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2041,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2042,,,,,,9999.0
TotalAnnualMaxCapacity,LTS,JAM,STOELE,,,,2043,,,,,,9999.0
