Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,32,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,32,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,32,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,32,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,32,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,32,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,32,2027,DIST_DSL,,,11.160018,,,,,,,,,,,,,11.160018,,,,,11.160018,,,11.160018,,,,,,
BAU,32,2028,DIST_DSL,,,11.251912,,,,,,,,,,,,,11.251912,,,,,11.251912,,,11.251912,,,,,,
BAU,32,2029,DIST_DSL,,,11.339804,,,,,,,,,,,,,11.339804,,,,,11.339804,,,11.339804,,,,,,
BAU,32,2030,DIST_DSL,,,11.432053,,,,,,,,,,,,,11.432053,,,,,11.432053,,,11.432053,,,,,,
BAU,32,2031,DIST_DSL,,,11.545353,,,,,,,,,,,,,11.545353,,,,,11.545353,,,11.545353,,,,,,
