Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,67,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2026,,0.763207,0.763207,0.763207,0.763207,,,,,,,33.7375,22.0944,33.7375,,79.6249,,,,87.8473,57.5304,,,,,,,,,,32.1187,32.1187,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2027,,0.770259,0.770259,0.770259,0.770259,,,,,,,34.0493,20.6468,34.0493,,73.8891,,,,87.8034,53.2423,,,,,,,,,,30.8602,30.8602,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2028,,0.777209,0.777209,0.777209,0.777209,,,,,,,34.3565,19.29,34.3565,,68.5424,,,,87.7215,49.2525,,,,,,,,,,29.6445,29.6445,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2029,,0.784261,0.784261,0.784261,0.784261,,,,,,,34.6683,18.0231,34.6683,,63.5766,,,,87.624,45.5534,,,,,,,,,,28.4783,28.4783,,,,nan,nan,
BAU,67,,NO_CONTR_OD,,2030,,0.791212,0.791212,0.791212,0.791212,,,,,,,34.9755,16.836,34.9755,,58.9472,,,,87.4829,42.1112,,,,,,,,,,27.3521,27.3521,,,,nan,nan,
