Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,EmissionsPenalty,SpecifiedDemandProfile,YearSplit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
32,0,BAU,E5COMDSL,,,,2021,0.1692,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2022,0.165,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2023,0.1851,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2024,0.1854,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2025,0.1857,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2026,0.186,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2027,0.1834,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2028,0.1808,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2029,0.1781,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2030,0.1755,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2031,0.1729,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2032,0.1703,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2033,0.1677,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2034,0.1651,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2035,0.1624,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2036,0.1598,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2037,0.1572,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2038,0.1546,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2039,0.152,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2040,0.1494,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2041,0.1468,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2042,0.1442,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2043,0.1415,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2044,0.1389,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2045,0.1363,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2046,0.1336,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2047,0.131,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2048,0.1283,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2049,0.1257,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2050,0.123,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2051,0.1233,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2052,0.1235,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2053,0.1238,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2054,0.1241,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMDSL,,,,2055,0.1244,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2021,0.0244,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2022,0.1515,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2023,0.1436,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2024,0.1438,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2025,0.144,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2026,0.1442,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2027,0.1422,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2028,0.1402,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2029,0.1382,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2030,0.1361,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2031,0.1341,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2032,0.1321,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2033,0.1301,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2034,0.128,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2035,0.126,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2036,0.124,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2037,0.1219,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2038,0.1199,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2039,0.1179,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2040,0.1158,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2041,0.1138,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2042,0.1118,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2043,0.1098,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2044,0.1077,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2045,0.1057,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2046,0.1036,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2047,0.1016,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2048,0.0995,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2049,0.0975,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2050,0.0954,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2051,0.0956,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2052,0.0958,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2053,0.096,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2054,0.0963,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMGSL,,,,2055,0.0965,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMLPG,,,,2021,1.9185,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMLPG,,,,2022,2.2668,,,,,,,,,,,,,,,,,,,,,,,,
32,0,BAU,E5COMLPG,,,,2023,2.3646,,,,,,,,,,,,,,,,,,,,,,,,
