Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,46,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2026,,0.767671,0.767671,0.767671,0.767671,,,,,,,33.9349,22.2237,33.9349,,80.0907,,,,88.3612,57.867,,,,,,,,,,32.3066,32.3066,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2027,,0.779188,0.779188,0.779188,0.779188,,,,,,,34.444,20.8862,34.444,,74.7458,,,,88.8213,53.8596,,,,,,,,,,31.2179,31.2179,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2028,,0.790603,0.790603,0.790603,0.790603,,,,,,,34.9486,19.6224,34.9486,,69.7236,,,,89.2333,50.1013,,,,,,,,,,30.1554,30.1554,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2029,,0.802121,0.802121,0.802121,0.802121,,,,,,,35.4578,18.4336,35.4578,,65.0244,,,,89.6194,46.5908,,,,,,,,,,29.1268,29.1268,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2030,,0.813535,0.813535,0.813535,0.813535,,,,,,,35.9623,17.311,35.9623,,60.6103,,,,89.9511,43.2993,,,,,,,,,,28.1238,28.1238,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2031,,0.824991,0.824991,0.824991,0.824991,,,,,,,36.4687,16.2544,36.4687,,56.5622,,,,90.4354,40.3078,,,,,,,,,,27.1514,27.1514,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2032,,0.836553,0.836553,0.836553,0.836553,,,,,,,36.9798,15.2613,36.9798,,52.7674,,,,90.8815,37.5061,,,,,,,,,,26.2109,26.2109,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2033,,0.84801,0.84801,0.84801,0.84801,,,,,,,37.4863,14.3244,37.4863,,49.1983,,,,91.2638,34.874,,,,,,,,,,25.295,25.295,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2034,,0.859467,0.859467,0.859467,0.859467,,,,,,,37.9927,13.4425,37.9927,,45.8509,,,,91.5964,32.4084,,,,,,,,,,24.4066,24.4066,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2035,,0.870923,0.870923,0.870923,0.870923,,,,,,,38.4992,12.6127,38.4992,,42.7135,,,,91.8805,30.1008,,,,,,,,,,23.5453,23.5453,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2036,,0.882413,0.882413,0.882413,0.882413,,,,,,,39.0071,11.8325,39.0071,,39.8288,,,,92.293,27.9963,,,,,,,,,,22.7113,22.7113,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2037,,0.893904,0.893904,0.893904,0.893904,,,,,,,39.515,11.0986,39.515,,37.1202,,,,92.6456,26.0215,,,,,,,,,,21.9031,21.9031,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2038,,0.905394,0.905394,0.905394,0.905394,,,,,,,40.023,10.4086,40.023,,34.5822,,,,92.9516,24.1736,,,,,,,,,,21.1202,21.1202,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2039,,0.916773,0.916773,0.916773,0.916773,,,,,,,40.5259,9.75874,40.5259,,32.2018,,,,93.2012,22.4431,,,,,,,,,,20.3595,20.3595,,,,nan,nan,
BAU,46,,NO_CONTR_OD,,2040,,0.928263,0.928263,0.928263,0.928263,,,,,,,41.0339,9.14912,41.0339,,29.9774,,,,93.4148,20.8282,,,,,,,,,,19.6256,19.6256,,,,nan,nan,
