Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,78,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,78,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,78,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,78,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,78,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,78,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,143.775,123.714,,123.714,,,,,,,,,,,,,,,136.9286,,,,0.0018642170450663,0.0018642170450663,,,
LTS,78,,DIST_DSL,,2027,,7.54219,7.54219,7.54219,7.54219,,,,,,,158.553,132.752,,132.752,,,,,,,,,,,,,,,143.8122,,,,0.0019863106750055,0.0019863106750055,,,
LTS,78,,DIST_DSL,,2028,,7.9607,7.9607,7.9607,7.9607,,,,,,,171.883,140.035,,140.035,,,,,,,,,,,,,,,148.479,,,,0.0020804881791653,0.0020804881791653,,,
LTS,78,,DIST_DSL,,2029,,8.43889,8.43889,8.43889,8.43889,,,,,,,187.013,148.255,,148.255,,,,,,,,,,,,,,,153.8561,,,,0.0021870753163974,0.0021870753163974,,,
LTS,78,,DIST_DSL,,2030,,8.88305,8.88305,8.88305,8.88305,,,,,,,201.914,155.753,,155.753,,,,,,,,,,,,,,,158.2049,,,,0.0022814869503725,0.0022814869503725,,,
LTS,78,,DIST_DSL,,2031,,9.02987,9.02987,9.02987,9.02987,,,,,,,210.392,157.919,,157.919,,,,,,,,,,,,,,,156.9977,,,,0.0022968910382452,0.0022968910382452,,,
