Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,19,2021,DIST_DSL,,,9.3137863,,,,,,,,,,,,,9.3137863,,,,,9.3137863,,,9.3137863,,,,,,
BAU,19,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,19,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,19,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,19,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,19,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,19,2027,DIST_DSL,,,11.103276,,,,,,,,,,,,,11.103276,,,,,11.103276,,,11.103276,,,,,,
BAU,19,2028,DIST_DSL,,,11.137252,,,,,,,,,,,,,11.137252,,,,,11.137252,,,11.137252,,,,,,
BAU,19,2029,DIST_DSL,,,11.174356,,,,,,,,,,,,,11.174356,,,,,11.174356,,,11.174356,,,,,,
BAU,19,2030,DIST_DSL,,,11.210484,,,,,,,,,,,,,11.210484,,,,,11.210484,,,11.210484,,,,,,
BAU,19,2031,DIST_DSL,,,11.265371,,,,,,,,,,,,,11.265371,,,,,11.265371,,,11.265371,,,,,,
BAU,19,2032,DIST_DSL,,,11.314156,,,,,,,,,,,,,11.314156,,,,,11.314156,,,11.314156,,,,,,
BAU,19,2033,DIST_DSL,,,11.361223,,,,,,,,,,,,,11.361223,,,,,11.361223,,,11.361223,,,,,,
BAU,19,2034,DIST_DSL,,,11.401746,,,,,,,,,,,,,11.401746,,,,,11.401746,,,11.401746,,,,,,
BAU,19,2035,DIST_DSL,,,11.43846,,,,,,,,,,,,,11.43846,,,,,11.43846,,,11.43846,,,,,,
