Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,76,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2026,,0.758549,0.758549,0.758549,0.758549,,,,,,,33.5317,21.9596,33.5317,,79.139,,,,87.3112,57.1794,,,,,,,,,,31.9228,31.9228,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2027,,0.760943,0.760943,0.760943,0.760943,,,,,,,33.6375,20.3971,33.6375,,72.9956,,,,86.7415,52.5984,,,,,,,,,,30.487,30.487,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2028,,0.763238,0.763238,0.763238,0.763238,,,,,,,33.7389,18.9432,33.7389,,67.3103,,,,86.1446,48.3671,,,,,,,,,,29.1116,29.1116,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2029,,0.765631,0.765631,0.765631,0.765631,,,,,,,33.8447,17.595,33.8447,,62.0663,,,,85.5425,44.4713,,,,,,,,,,27.8017,27.8017,,,,nan,nan,
BAU,76,,NO_CONTR_OD,,2030,,0.767926,0.767926,0.767926,0.767926,,,,,,,33.9462,16.3405,33.9462,,57.2123,,,,84.9082,40.8718,,,,,,,,,,26.5471,26.5471,,,,nan,nan,
