Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,42,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,42,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,42,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,42,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,42,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,42,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,143.671,123.625,,,123.625,,,,,,136.8295,,Energy
LTS,42,,DIST_DSL,,2027,,7.39966,7.39966,7.39966,7.39966,,,,155.34,130.062,,,130.062,,,,,,140.898,,Energy
LTS,42,,DIST_DSL,,2028,,7.67299,7.67299,7.67299,7.67299,,,,165.334,134.699,,,134.699,,,,,,142.8217,,Energy
LTS,42,,DIST_DSL,,2029,,8.00508,8.00508,8.00508,8.00508,,,,176.931,140.262,,,140.262,,,,,,145.5616,,Energy
LTS,42,,DIST_DSL,,2030,,8.30101,8.30101,8.30101,8.30101,,,,188.076,145.078,,,145.078,,,,,,147.3625,,Energy
LTS,42,,DIST_DSL,,2031,,8.29882,8.29882,8.29882,8.29882,,,,192.63,144.586,,,144.586,,,,,,143.7435,,Energy
LTS,42,,DIST_DSL,,2032,,8.27917,8.27917,8.27917,8.27917,,,,196.766,143.71,,,143.71,,,,,,139.8379,,Energy
LTS,42,,DIST_DSL,,2033,,8.21552,8.21552,8.21552,8.21552,,,,199.811,142.0,,,142.0,,,,,,135.2399,,Energy
LTS,42,,DIST_DSL,,2034,,8.1617,8.1617,8.1617,8.1617,,,,203.029,140.398,,,140.398,,,,,,130.8743,,Energy
LTS,42,,DIST_DSL,,2035,,8.12919,8.12919,8.12919,8.12919,,,,206.729,139.104,,,139.104,,,,,,126.9137,,Energy
LTS,42,,DIST_DSL,,2036,,8.08746,8.08746,8.08746,8.08746,,,,210.155,137.598,,,137.598,,,,,,122.8733,,Energy
LTS,42,,DIST_DSL,,2037,,8.04709,8.04709,8.04709,8.04709,,,,213.57,136.064,,,136.064,,,,,,118.9238,,Energy
LTS,42,,DIST_DSL,,2038,,8.00531,8.00531,8.00531,8.00531,,,,216.902,134.463,,,134.463,,,,,,115.0278,,Energy
LTS,42,,DIST_DSL,,2039,,7.97515,7.97515,7.97515,7.97515,,,,220.508,133.014,,,133.014,,,,,,111.3715,,Energy
