Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,87,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,87,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,87,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,87,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,87,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,87,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,140.835,121.184,,121.184,,,,,,,,,,,,,,,134.1286,,,,0.0018260966630872,0.0018260966630872,,,
BAU,87,,DIST_DSL,,2027,,7.16113,7.16113,7.16113,7.16113,,,,,,,143.046,119.769,,119.769,,,,,,,,,,,,,,,129.7469,,,,0.0017920435678491,0.0017920435678491,,,
BAU,87,,DIST_DSL,,2028,,7.3283,7.3283,7.3283,7.3283,,,,,,,146.722,119.536,,119.536,,,,,,,,,,,,,,,126.744,,,,0.0017759378578314,0.0017759378578314,,,
BAU,87,,DIST_DSL,,2029,,7.49061,7.49061,7.49061,7.49061,,,,,,,150.316,119.163,,119.163,,,,,,,,,,,,,,,123.6653,,,,0.0017579131641921,0.0017579131641921,,,
BAU,87,,DIST_DSL,,2030,,7.65901,7.65901,7.65901,7.65901,,,,,,,154.048,118.83,,118.83,,,,,,,,,,,,,,,120.7006,,,,0.0017406359675692,0.0017406359675692,,,
BAU,87,,DIST_DSL,,2031,,7.85208,7.85208,7.85208,7.85208,,,,,,,158.292,118.813,,118.813,,,,,,,,,,,,,,,118.1199,,,,0.0017281066304294,0.0017281066304294,,,
BAU,87,,DIST_DSL,,2032,,8.04262,8.04262,8.04262,8.04262,,,,,,,162.503,118.685,,118.685,,,,,,,,,,,,,,,115.4878,,,,0.0017140861042108,0.0017140861042108,,,
BAU,87,,DIST_DSL,,2033,,8.23057,8.23057,8.23057,8.23057,,,,,,,166.679,118.454,,118.454,,,,,,,,,,,,,,,112.8149,,,,0.0016986809582492,0.0016986809582492,,,
BAU,87,,DIST_DSL,,2034,,8.41552,8.41552,8.41552,8.41552,,,,,,,170.811,118.119,,118.119,,,,,,,,,,,,,,,110.1063,,,,0.0016819243131488,0.0016819243131488,,,
BAU,87,,DIST_DSL,,2035,,8.60016,8.60016,8.60016,8.60016,,,,,,,174.955,117.724,,117.724,,,,,,,,,,,,,,,107.4072,,,,0.0016644726102839,0.0016644726102839,,,
BAU,87,,DIST_DSL,,2036,,8.85096,8.85096,8.85096,8.85096,,,,,,,180.464,118.158,,118.158,,,,,,,,,,,,,,,105.5136,,,,0.0016588249345081,0.0016588249345081,,,
BAU,87,,DIST_DSL,,2037,,9.11794,9.11794,9.11794,9.11794,,,,,,,186.326,118.708,,118.708,,,,,,,,,,,,,,,103.7533,,,,0.0016547908746398,0.0016547908746398,,,
BAU,87,,DIST_DSL,,2038,,9.35116,9.35116,9.35116,9.35116,,,,,,,191.522,118.729,,118.729,,,,,,,,,,,,,,,101.5682,,,,0.0016434178733246,0.0016434178733246,,,
BAU,87,,DIST_DSL,,2039,,9.58309,9.58309,9.58309,9.58309,,,,,,,196.713,118.66,,118.66,,,,,,,,,,,,,,,99.3534,,,,0.0016308802762251,0.0016308802762251,,,
BAU,87,,DIST_DSL,,2040,,9.81,9.81,9.81,9.81,,,,,,,201.822,118.461,,118.461,,,,,,,,,,,,,,,97.0798,,,,0.0016166544624789,0.0016166544624789,,,
BAU,87,,DIST_DSL,,2041,,10.1677,10.1677,10.1677,10.1677,,,,,,,209.648,119.738,,119.738,,,,,,,,,,,,,,,96.0422,,,,0.0016225537950189,0.0016225537950189,,,
BAU,87,,DIST_DSL,,2042,,10.5243,10.5243,10.5243,10.5243,,,,,,,217.485,120.865,,120.865,,,,,,,,,,,,,,,94.888,,,,0.0016262876757147,0.0016262876757147,,,
BAU,87,,DIST_DSL,,2043,,10.8823,10.8823,10.8823,10.8823,,,,,,,225.382,121.879,,121.879,,,,,,,,,,,,,,,93.6509,,,,0.0016283470489966,0.0016283470489966,,,
BAU,87,,DIST_DSL,,2044,,11.2379,11.2379,11.2379,11.2379,,,,,,,233.265,122.741,,122.741,,,,,,,,,,,,,,,92.3109,,,,0.0016283096793686,0.0016283096793686,,,
BAU,87,,DIST_DSL,,2045,,11.5955,11.5955,11.5955,11.5955,,,,,,,241.221,123.507,,123.507,,,,,,,,,,,,,,,90.9137,,,,0.0016269050929462,0.0016269050929462,,,
BAU,87,,DIST_DSL,,2046,,11.9959,11.9959,11.9959,11.9959,,,,,,,250.102,124.602,,124.602,,,,,,,,,,,,,,,89.7722,,,,0.0016297611123847,0.0016297611123847,,,
BAU,87,,DIST_DSL,,2047,,12.4031,12.4031,12.4031,12.4031,,,,,,,259.162,125.636,,125.636,,,,,,,,,,,,,,,88.5945,,,,0.0016316905192643,0.0016316905192643,,,
BAU,87,,DIST_DSL,,2048,,12.8137,12.8137,12.8137,12.8137,,,,,,,268.331,126.575,,126.575,,,,,,,,,,,,,,,87.3609,,,,0.0016322887881014,0.0016322887881014,,,
BAU,87,,DIST_DSL,,2049,,13.2247,13.2247,13.2247,13.2247,,,,,,,277.545,127.392,,127.392,,,,,,,,,,,,,,,86.0578,,,,0.0016312451646407,0.0016312451646407,,,
BAU,87,,DIST_DSL,,2050,,13.6335,13.6335,13.6335,13.6335,,,,,,,286.751,128.07,,128.07,,,,,,,,,,,,,,,84.6784,,,,0.0016283600977682,0.0016283600977682,,,
BAU,87,,DIST_DSL,,2051,,13.9695,13.9695,13.9695,13.9695,,,,,,,294.459,127.968,,127.968,,,,,,,,,,,,,,,82.8139,,,,0.0016155857893573,0.0016155857893573,,,
BAU,87,,DIST_DSL,,2052,,14.3104,14.3104,14.3104,14.3104,,,,,,,302.304,127.836,,127.836,,,,,,,,,,,,,,,80.9716,,,,0.0016025395862828,0.0016025395862828,,,
BAU,87,,DIST_DSL,,2053,,14.6564,14.6564,14.6564,14.6564,,,,,,,310.288,127.676,,127.676,,,,,,,,,,,,,,,79.1525,,,,0.0015892401700839,0.0015892401700839,,,
BAU,87,,DIST_DSL,,2054,,15.0081,15.0081,15.0081,15.0081,,,,,,,318.425,127.492,,127.492,,,,,,,,,,,,,,,77.3602,,,,0.0015757647908919,0.0015757647908919,,,
BAU,87,,DIST_DSL,,2055,,15.3633,15.3633,15.3633,15.3633,,,,,,,326.664,127.266,,127.266,,,,,,,,,,,,,,,75.5827,,,,0.0015618711092366,0.0015618711092366,,,
BAU,87,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
BAU,87,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,87,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,87,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,87,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
BAU,87,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,,,,388.072,333.924,,333.924,,,,,,,,,,,,,,,369.5924,,,,0.0050318243635287,0.0050318243635287,,,
BAU,87,,DIST_GSL,,2027,,22.0645,22.0645,22.0645,22.0645,,,,,,,394.047,329.926,,329.926,,,,,,,,,,,,,,,357.4122,,,,0.0049365196634667,0.0049365196634667,,,
BAU,87,,DIST_GSL,,2028,,22.3938,22.3938,22.3938,22.3938,,,,,,,400.184,326.033,,326.033,,,,,,,,,,,,,,,345.694,,,,0.0048438674206897,0.0048438674206897,,,
BAU,87,,DIST_GSL,,2029,,22.7204,22.7204,22.7204,22.7204,,,,,,,406.277,322.076,,322.076,,,,,,,,,,,,,,,334.2451,,,,0.0047513217928131,0.0047513217928131,,,
BAU,87,,DIST_GSL,,2030,,23.0349,23.0349,23.0349,23.0349,,,,,,,412.164,317.936,,317.936,,,,,,,,,,,,,,,322.9413,,,,0.0046571684341063,0.0046571684341063,,,
BAU,87,,DIST_GSL,,2031,,23.3831,23.3831,23.3831,23.3831,,,,,,,418.661,314.243,,314.243,,,,,,,,,,,,,,,312.4113,,,,0.0045706090642751,0.0045706090642751,,,
BAU,87,,DIST_GSL,,2032,,23.7237,23.7237,23.7237,23.7237,,,,,,,425.029,310.424,,310.424,,,,,,,,,,,,,,,302.0602,,,,0.0044832175577475,0.0044832175577475,,,
BAU,87,,DIST_GSL,,2033,,24.0574,24.0574,24.0574,24.0574,,,,,,,431.282,306.501,,306.501,,,,,,,,,,,,,,,291.9086,,,,0.0043953378712114,0.0043953378712114,,,
BAU,87,,DIST_GSL,,2034,,24.3864,24.3864,24.3864,24.3864,,,,,,,437.457,302.51,,302.51,,,,,,,,,,,,,,,281.9887,,,,0.0043075069185073,0.0043075069185073,,,
BAU,87,,DIST_GSL,,2035,,24.7067,24.7067,24.7067,24.7067,,,,,,,443.486,298.413,,298.413,,,,,,,,,,,,,,,272.2619,,,,0.0042192009376375,0.0042192009376375,,,
BAU,87,,DIST_GSL,,2036,,25.1207,25.1207,25.1207,25.1207,,,,,,,451.201,295.421,,295.421,,,,,,,,,,,,,,,263.8079,,,,0.0041474392082355,0.0041474392082355,,,
BAU,87,,DIST_GSL,,2037,,25.5075,25.5075,25.5075,25.5075,,,,,,,458.439,292.07,,292.07,,,,,,,,,,,,,,,255.276,,,,0.0040714697561212,0.0040714697561212,,,
BAU,87,,DIST_GSL,,2038,,25.9176,25.9176,25.9176,25.9176,,,,,,,466.105,288.95,,288.95,,,,,,,,,,,,,,,247.1854,,,,0.0039995681323606,0.0039995681323606,,,
BAU,87,,DIST_GSL,,2039,,26.3213,26.3213,26.3213,26.3213,,,,,,,473.665,285.722,,285.722,,,,,,,,,,,,,,,239.233,,,,0.0039269946878863,0.0039269946878863,,,
BAU,87,,DIST_GSL,,2040,,26.7166,26.7166,26.7166,26.7166,,,,,,,481.084,282.375,,282.375,,,,,,,,,,,,,,,231.4096,,,,0.0038536264402652,0.0038536264402652,,,
BAU,87,,DIST_GSL,,2041,,27.2997,27.2997,27.2997,27.2997,,,,,,,491.894,280.939,,280.939,,,,,,,,,,,,,,,225.3423,,,,0.0038069739584783,0.0038069739584783,,,
BAU,87,,DIST_GSL,,2042,,27.876,27.876,27.876,27.876,,,,,,,502.595,279.313,,279.313,,,,,,,,,,,,,,,219.2805,,,,0.0037582548422918,0.0037582548422918,,,
BAU,87,,DIST_GSL,,2043,,28.4468,28.4468,28.4468,28.4468,,,,,,,513.212,277.526,,277.526,,,,,,,,,,,,,,,213.2502,,,,0.0037078703965252,0.0037078703965252,,,
BAU,87,,DIST_GSL,,2044,,29.0131,29.0131,29.0131,29.0131,,,,,,,523.756,275.594,,275.594,,,,,,,,,,,,,,,207.268,,,,0.0036560862728115,0.0036560862728115,,,
BAU,87,,DIST_GSL,,2045,,29.5718,29.5718,29.5718,29.5718,,,,,,,534.178,273.502,,273.502,,,,,,,,,,,,,,,201.3261,,,,0.0036027415056725,0.0036027415056725,,,
BAU,87,,DIST_GSL,,2046,,30.2,30.2,30.2,30.2,,,,,,,545.87,271.955,,271.955,,,,,,,,,,,,,,,195.9359,,,,0.003557099497075,0.003557099497075,,,
BAU,87,,DIST_GSL,,2047,,30.8226,30.8226,30.8226,30.8226,,,,,,,557.477,270.252,,270.252,,,,,,,,,,,,,,,190.5734,,,,0.0035098893186806,0.0035098893186806,,,
BAU,87,,DIST_GSL,,2048,,31.4383,31.4383,31.4383,31.4383,,,,,,,568.97,268.389,,268.389,,,,,,,,,,,,,,,185.2403,,,,0.0034611109106517,0.0034611109106517,,,
BAU,87,,DIST_GSL,,2049,,32.0485,32.0485,32.0485,32.0485,,,,,,,580.38,266.392,,266.392,,,,,,,,,,,,,,,179.9572,,,,0.0034111299740734,0.0034111299740734,,,
BAU,87,,DIST_GSL,,2050,,32.653,32.653,32.653,32.653,,,,,,,591.699,264.267,,264.267,,,,,,,,,,,,,,,174.7304,,,,0.0033600546867818,0.0033600546867818,,,
BAU,87,,DIST_GSL,,2051,,33.318,33.318,33.318,33.318,,,,,,,604.126,262.545,,262.545,,,,,,,,,,,,,,,169.9048,,,,0.0033146121551092,0.0033146121551092,,,
BAU,87,,DIST_GSL,,2052,,33.9935,33.9935,33.9935,33.9935,,,,,,,616.761,260.812,,260.812,,,,,,,,,,,,,,,165.1984,,,,0.0032695032741061,0.0032695032741061,,,
BAU,87,,DIST_GSL,,2053,,34.6824,34.6824,34.6824,34.6824,,,,,,,629.656,259.088,,259.088,,,,,,,,,,,,,,,160.6212,,,,0.0032249864916929,0.0032249864916929,,,
