Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,4,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,4,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,4,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,4,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,4,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,4,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,4,2027,DIST_DSL,,,11.421136,,,,,,,,,,,,,11.421136,,,,,11.421136,,,11.421136,,,,,,
LTS,4,2028,DIST_DSL,,,11.781214,,,,,,,,,,,,,11.781214,,,,,11.781214,,,11.781214,,,,,,
LTS,4,2029,DIST_DSL,,,12.11768,,,,,,,,,,,,,12.11768,,,,,12.11768,,,12.11768,,,,,,
LTS,4,2030,DIST_DSL,,,12.415709,,,,,,,,,,,,,12.415709,,,,,12.415709,,,12.415709,,,,,,
LTS,4,2031,DIST_DSL,,,12.417872,,,,,,,,,,,,,12.417872,,,,,12.417872,,,12.417872,,,,,,
LTS,4,2032,DIST_DSL,,,12.401902,,,,,,,,,,,,,12.401902,,,,,12.401902,,,12.401902,,,,,,
LTS,4,2033,DIST_DSL,,,12.342369,,,,,,,,,,,,,12.342369,,,,,12.342369,,,12.342369,,,,,,
LTS,4,2034,DIST_DSL,,,12.293974,,,,,,,,,,,,,12.293974,,,,,12.293974,,,12.293974,,,,,,
LTS,4,2035,DIST_DSL,,,12.264454,,,,,,,,,,,,,12.264454,,,,,12.264454,,,12.264454,,,,,,
LTS,4,2036,DIST_DSL,,,12.222417,,,,,,,,,,,,,12.222417,,,,,12.222417,,,12.222417,,,,,,
LTS,4,2037,DIST_DSL,,,12.179888,,,,,,,,,,,,,12.179888,,,,,12.179888,,,12.179888,,,,,,
LTS,4,2038,DIST_DSL,,,12.136973,,,,,,,,,,,,,12.136973,,,,,12.136973,,,12.136973,,,,,,
LTS,4,2039,DIST_DSL,,,12.08396,,,,,,,,,,,,,12.08396,,,,,12.08396,,,12.08396,,,,,,
LTS,4,2040,DIST_DSL,,,12.072232,,,,,,,,,,,,,12.072232,,,,,12.072232,,,12.072232,,,,,,
LTS,4,2041,DIST_DSL,,,12.225184,,,,,,,,,,,,,12.225184,,,,,12.225184,,,12.225184,,,,,,
LTS,4,2042,DIST_DSL,,,12.312536,,,,,,,,,,,,,12.312536,,,,,12.312536,,,12.312536,,,,,,
LTS,4,2043,DIST_DSL,,,12.443588,,,,,,,,,,,,,12.443588,,,,,12.443588,,,12.443588,,,,,,
LTS,4,2044,DIST_DSL,,,12.535243,,,,,,,,,,,,,12.535243,,,,,12.535243,,,12.535243,,,,,,
LTS,4,2045,DIST_DSL,,,12.616063,,,,,,,,,,,,,12.616063,,,,,12.616063,,,12.616063,,,,,,
LTS,4,2046,DIST_DSL,,,12.703716,,,,,,,,,,,,,12.703716,,,,,12.703716,,,12.703716,,,,,,
LTS,4,2047,DIST_DSL,,,12.790315,,,,,,,,,,,,,12.790315,,,,,12.790315,,,12.790315,,,,,,
LTS,4,2048,DIST_DSL,,,12.883688,,,,,,,,,,,,,12.883688,,,,,12.883688,,,12.883688,,,,,,
LTS,4,2049,DIST_DSL,,,12.9605,,,,,,,,,,,,,12.9605,,,,,12.9605,,,12.9605,,,,,,
LTS,4,2050,DIST_DSL,,,13.018017,,,,,,,,,,,,,13.018017,,,,,13.018017,,,13.018017,,,,,,
LTS,4,2051,DIST_DSL,,,12.953359,,,,,,,,,,,,,12.953359,,,,,12.953359,,,12.953359,,,,,,
LTS,4,2052,DIST_DSL,,,12.795248,,,,,,,,,,,,,12.795248,,,,,12.795248,,,12.795248,,,,,,
LTS,4,2053,DIST_DSL,,,12.630888,,,,,,,,,,,,,12.630888,,,,,12.630888,,,12.630888,,,,,,
LTS,4,2054,DIST_DSL,,,12.537062,,,,,,,,,,,,,12.537062,,,,,12.537062,,,12.537062,,,,,,
LTS,4,2055,DIST_DSL,,,12.642528,,,,,,,,,,,,,12.642528,,,,,12.642528,,,12.642528,,,,,,
LTS,4,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
LTS,4,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
LTS,4,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
LTS,4,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
LTS,4,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
LTS,4,2026,DIST_GSL,,,22.327151,,,,,,,,,,,,,22.327151,,,,,22.327151,,,22.327151,,,,,,
LTS,4,2027,DIST_GSL,,,20.699474,,,,,,,,,,,,,20.699474,,,,,20.699474,,,20.699474,,,,,,
LTS,4,2028,DIST_GSL,,,19.097343,,,,,,,,,,,,,19.097343,,,,,19.097343,,,19.097343,,,,,,
LTS,4,2029,DIST_GSL,,,17.515894,,,,,,,,,,,,,17.515894,,,,,17.515894,,,17.515894,,,,,,
LTS,4,2030,DIST_GSL,,,15.967343,,,,,,,,,,,,,15.967343,,,,,15.967343,,,15.967343,,,,,,
LTS,4,2031,DIST_GSL,,,15.615867,,,,,,,,,,,,,15.615867,,,,,15.615867,,,15.615867,,,,,,
LTS,4,2032,DIST_GSL,,,15.25496,,,,,,,,,,,,,15.25496,,,,,15.25496,,,15.25496,,,,,,
LTS,4,2033,DIST_GSL,,,14.908947,,,,,,,,,,,,,14.908947,,,,,14.908947,,,14.908947,,,,,,
LTS,4,2034,DIST_GSL,,,14.535153,,,,,,,,,,,,,14.535153,,,,,14.535153,,,14.535153,,,,,,
LTS,4,2035,DIST_GSL,,,14.130539,,,,,,,,,,,,,14.130539,,,,,14.130539,,,14.130539,,,,,,
LTS,4,2036,DIST_GSL,,,13.813135,,,,,,,,,,,,,13.813135,,,,,13.813135,,,13.813135,,,,,,
LTS,4,2037,DIST_GSL,,,13.470061,,,,,,,,,,,,,13.470061,,,,,13.470061,,,13.470061,,,,,,
LTS,4,2038,DIST_GSL,,,13.049085,,,,,,,,,,,,,13.049085,,,,,13.049085,,,13.049085,,,,,,
LTS,4,2039,DIST_GSL,,,12.637257,,,,,,,,,,,,,12.637257,,,,,12.637257,,,12.637257,,,,,,
LTS,4,2040,DIST_GSL,,,12.184236,,,,,,,,,,,,,12.184236,,,,,12.184236,,,12.184236,,,,,,
LTS,4,2041,DIST_GSL,,,11.799369,,,,,,,,,,,,,11.799369,,,,,11.799369,,,11.799369,,,,,,
LTS,4,2042,DIST_GSL,,,11.404239,,,,,,,,,,,,,11.404239,,,,,11.404239,,,11.404239,,,,,,
LTS,4,2043,DIST_GSL,,,10.997133,,,,,,,,,,,,,10.997133,,,,,10.997133,,,10.997133,,,,,,
LTS,4,2044,DIST_GSL,,,10.578917,,,,,,,,,,,,,10.578917,,,,,10.578917,,,10.578917,,,,,,
LTS,4,2045,DIST_GSL,,,10.149578,,,,,,,,,,,,,10.149578,,,,,10.149578,,,10.149578,,,,,,
LTS,4,2046,DIST_GSL,,,9.7279602,,,,,,,,,,,,,9.7279602,,,,,9.7279602,,,9.7279602,,,,,,
LTS,4,2047,DIST_GSL,,,9.2885701,,,,,,,,,,,,,9.2885701,,,,,9.2885701,,,9.2885701,,,,,,
LTS,4,2048,DIST_GSL,,,8.8192128,,,,,,,,,,,,,8.8192128,,,,,8.8192128,,,8.8192128,,,,,,
