Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,38,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,38,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,38,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,38,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,38,,DIST_DSL,,2025,,6.92736,6.92736,6.92736,6.92736,,,,,,,137.885,121.932,,121.932,,,,,,,,,,,,,,,137.885,,,,0.0018504208237377,0.0018504208237377,,,
BAU,38,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,142.795,122.87,,122.87,,,,,,,,,,,,,,,135.9952,,,,0.0018515103967971,0.0018515103967971,,,
BAU,38,,DIST_DSL,,2027,,7.31461,7.31461,7.31461,7.31461,,,,,,,150.17,125.733,,125.733,,,,,,,,,,,,,,,136.2086,,,,0.001881291120596,0.001881291120596,,,
BAU,38,,DIST_DSL,,2028,,7.48095,7.48095,7.48095,7.48095,,,,,,,156.003,127.097,,127.097,,,,,,,,,,,,,,,134.7613,,,,0.0018882758798378,0.0018882758798378,,,
BAU,38,,DIST_DSL,,2029,,7.72606,7.72606,7.72606,7.72606,,,,,,,163.613,129.704,,129.704,,,,,,,,,,,,,,,134.6048,,,,0.0019134185240295,0.0019134185240295,,,
BAU,38,,DIST_DSL,,2030,,7.97889,7.97889,7.97889,7.97889,,,,,,,171.547,132.328,,132.328,,,,,,,,,,,,,,,134.4116,,,,0.0019383623442944,0.0019383623442944,,,
BAU,38,,DIST_DSL,,2031,,8.25871,8.25871,8.25871,8.25871,,,,,,,180.233,135.281,,135.281,,,,,,,,,,,,,,,134.4926,,,,0.0019676407990818,0.0019676407990818,,,
BAU,38,,DIST_DSL,,2032,,8.53539,8.53539,8.53539,8.53539,,,,,,,189.032,138.061,,138.061,,,,,,,,,,,,,,,134.3415,,,,0.0019939143886007,0.0019939143886007,,,
BAU,38,,DIST_DSL,,2033,,8.81337,8.81337,8.81337,8.81337,,,,,,,198.037,140.74,,140.74,,,,,,,,,,,,,,,134.0392,,,,0.0020182603458788,0.0020182603458788,,,
BAU,38,,DIST_DSL,,2034,,9.09083,9.09083,9.09083,9.09083,,,,,,,207.212,143.291,,143.291,,,,,,,,,,,,,,,133.5707,,,,0.0020403535212801,0.0020403535212801,,,
BAU,38,,DIST_DSL,,2035,,9.36755,9.36755,9.36755,9.36755,,,,,,,216.548,145.711,,145.711,,,,,,,,,,,,,,,132.9417,,,,0.0020601762059221,0.0020601762059221,,,
BAU,38,,DIST_DSL,,2036,,9.70582,9.70582,9.70582,9.70582,,,,,,,227.505,148.958,,148.958,,,,,,,,,,,,,,,133.0175,,,,0.0020912252131412,0.0020912252131412,,,
BAU,38,,DIST_DSL,,2037,,10.0907,10.0907,10.0907,10.0907,,,,,,,239.79,152.77,,152.77,,,,,,,,,,,,,,,133.524,,,,0.0021296125569556,0.0021296125569556,,,
BAU,38,,DIST_DSL,,2038,,10.4264,10.4264,10.4264,10.4264,,,,,,,251.14,155.688,,155.688,,,,,,,,,,,,,,,133.1849,,,,0.0021549891690702,0.0021549891690702,,,
BAU,38,,DIST_DSL,,2039,,10.7645,10.7645,10.7645,10.7645,,,,,,,262.763,158.503,,158.503,,,,,,,,,,,,,,,132.7132,,,,0.0021784775266605,0.0021784775266605,,,
BAU,38,,DIST_DSL,,2040,,11.0997,11.0997,11.0997,11.0997,,,,,,,274.534,161.139,,161.139,,,,,,,,,,,,,,,132.0555,,,,0.0021990984930095,0.0021990984930095,,,
BAU,38,,DIST_DSL,,2041,,11.5896,11.5896,11.5896,11.5896,,,,,,,290.398,165.857,,165.857,,,,,,,,,,,,,,,133.0347,,,,0.0022475110452431,0.0022475110452431,,,
BAU,38,,DIST_DSL,,2042,,12.0818,12.0818,12.0818,12.0818,,,,,,,306.64,170.413,,170.413,,,,,,,,,,,,,,,133.786,,,,0.0022929611189211,0.0022929611189211,,,
BAU,38,,DIST_DSL,,2043,,12.5817,12.5817,12.5817,12.5817,,,,,,,323.395,174.88,,174.88,,,,,,,,,,,,,,,134.3773,,,,0.0023364734801128,0.0023364734801128,,,
BAU,38,,DIST_DSL,,2044,,13.0862,13.0862,13.0862,13.0862,,,,,,,340.594,179.216,,179.216,,,,,,,,,,,,,,,134.7846,,,,0.0023775202171673,0.0023775202171673,,,
BAU,38,,DIST_DSL,,2045,,13.5952,13.5952,13.5952,13.5952,,,,,,,358.236,183.419,,183.419,,,,,,,,,,,,,,,135.0154,,,,0.0024161067754463,0.0024161067754463,,,
BAU,38,,DIST_DSL,,2046,,14.1587,14.1587,14.1587,14.1587,,,,,,,377.662,188.153,,188.153,,,,,,,,,,,,,,,135.5589,,,,0.0024609900372596,0.0024609900372596,,,
BAU,38,,DIST_DSL,,2047,,14.7391,14.7391,14.7391,14.7391,,,,,,,397.909,192.897,,192.897,,,,,,,,,,,,,,,136.0251,,,,0.0025052438213469,0.0025052438213469,,,
BAU,38,,DIST_DSL,,2048,,15.3271,15.3271,15.3271,15.3271,,,,,,,418.739,197.524,,197.524,,,,,,,,,,,,,,,136.3294,,,,0.0025472367958871,0.0025472367958871,,,
BAU,38,,DIST_DSL,,2049,,15.923,15.923,15.923,15.923,,,,,,,440.169,202.036,,202.036,,,,,,,,,,,,,,,136.4823,,,,0.0025870512469673,0.0025870512469673,,,
BAU,38,,DIST_DSL,,2050,,16.5237,16.5237,16.5237,16.5237,,,,,,,462.117,206.393,,206.393,,,,,,,,,,,,,,,136.4644,,,,0.0026242015921952,0.0026242015921952,,,
BAU,38,,DIST_DSL,,2051,,17.0871,17.0871,17.0871,17.0871,,,,,,,483.396,210.078,,210.078,,,,,,,,,,,,,,,135.9506,,,,0.002652210391887,0.002652210391887,,,
BAU,38,,DIST_DSL,,2052,,17.6635,17.6635,17.6635,17.6635,,,,,,,505.417,213.727,,213.727,,,,,,,,,,,,,,,135.3751,,,,0.0026792573833692,0.0026792573833692,,,
BAU,38,,DIST_DSL,,2053,,18.2553,18.2553,18.2553,18.2553,,,,,,,528.251,217.362,,217.362,,,,,,,,,,,,,,,134.7535,,,,0.0027056062227038,0.0027056062227038,,,
BAU,38,,DIST_DSL,,2054,,18.8593,18.8593,18.8593,18.8593,,,,,,,551.83,220.944,,220.944,,,,,,,,,,,,,,,134.0651,,,,0.0027307958795718,0.0027307958795718,,,
BAU,38,,DIST_DSL,,2055,,19.4771,19.4771,19.4771,19.4771,,,,,,,576.203,224.484,,224.484,,,,,,,,,,,,,,,133.3204,,,,0.0027549842324038,0.0027549842324038,,,
BAU,38,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
BAU,38,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,38,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,38,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,38,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
BAU,38,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,,,,393.275,338.401,,338.401,,,,,,,,,,,,,,,374.5476,,,,0.0050992874491431,0.0050992874491431,,,
BAU,38,,DIST_GSL,,2027,,22.2245,22.2245,22.2245,22.2245,,,,,,,407.541,341.224,,341.224,,,,,,,,,,,,,,,369.6517,,,,0.0051055687859016,0.0051055687859016,,,
BAU,38,,DIST_GSL,,2028,,22.7206,22.7206,22.7206,22.7206,,,,,,,422.337,344.081,,344.081,,,,,,,,,,,,,,,364.8306,,,,0.0051120091938172,0.0051120091938172,,,
BAU,38,,DIST_GSL,,2029,,23.2123,23.2123,23.2123,23.2123,,,,,,,437.297,346.667,,346.667,,,,,,,,,,,,,,,359.7653,,,,0.0051140935029768,0.0051140935029768,,,
BAU,38,,DIST_GSL,,2030,,23.6974,23.6974,23.6974,23.6974,,,,,,,452.375,348.954,,348.954,,,,,,,,,,,,,,,354.4476,,,,0.0051115243373547,0.0051115243373547,,,
BAU,38,,DIST_GSL,,2031,,24.2216,24.2216,24.2216,24.2216,,,,,,,468.455,351.618,,351.618,,,,,,,,,,,,,,,349.5683,,,,0.0051142197629396,0.0051142197629396,,,
BAU,38,,DIST_GSL,,2032,,24.7447,24.7447,24.7447,24.7447,,,,,,,484.777,354.061,,354.061,,,,,,,,,,,,,,,344.522,,,,0.0051134402406084,0.0051134402406084,,,
BAU,38,,DIST_GSL,,2033,,25.2651,25.2651,25.2651,25.2651,,,,,,,501.309,356.267,,356.267,,,,,,,,,,,,,,,339.3057,,,,0.0051090052653402,0.0051090052653402,,,
BAU,38,,DIST_GSL,,2034,,25.7839,25.7839,25.7839,25.7839,,,,,,,518.066,358.253,,358.253,,,,,,,,,,,,,,,333.95,,,,0.0051012382842477,0.0051012382842477,,,
BAU,38,,DIST_GSL,,2035,,26.2995,26.2995,26.2995,26.2995,,,,,,,535.018,360.003,,360.003,,,,,,,,,,,,,,,328.4546,,,,0.0050900093897891,0.0050900093897891,,,
BAU,38,,DIST_GSL,,2036,,26.9306,26.9306,26.9306,26.9306,,,,,,,554.609,363.127,,363.127,,,,,,,,,,,,,,,324.2684,,,,0.0050979641073164,0.0050979641073164,,,
BAU,38,,DIST_GSL,,2037,,27.5122,27.5122,27.5122,27.5122,,,,,,,573.484,365.365,,365.365,,,,,,,,,,,,,,,319.3373,,,,0.0050932012494813,0.0050932012494813,,,
BAU,38,,DIST_GSL,,2038,,28.1373,28.1373,28.1373,28.1373,,,,,,,593.571,367.969,,367.969,,,,,,,,,,,,,,,314.7834,,,,0.0050933307162308,0.0050933307162308,,,
BAU,38,,DIST_GSL,,2039,,28.763,28.763,28.763,28.763,,,,,,,613.981,370.363,,370.363,,,,,,,,,,,,,,,310.1021,,,,0.005090304990796,0.005090304990796,,,
BAU,38,,DIST_GSL,,2040,,29.3825,29.3825,29.3825,29.3825,,,,,,,634.57,372.465,,372.465,,,,,,,,,,,,,,,305.239,,,,0.0050830932806466,0.0050830932806466,,,
BAU,38,,DIST_GSL,,2041,,30.2175,30.2175,30.2175,30.2175,,,,,,,660.18,377.053,,377.053,,,,,,,,,,,,,,,302.4361,,,,0.0051094079223982,0.0051094079223982,,,
BAU,38,,DIST_GSL,,2042,,31.053,31.053,31.053,31.053,,,,,,,686.219,381.361,,381.361,,,,,,,,,,,,,,,299.3951,,,,0.0051313380056906,0.0051313380056906,,,
BAU,38,,DIST_GSL,,2043,,31.8901,31.8901,31.8901,31.8901,,,,,,,712.712,385.408,,385.408,,,,,,,,,,,,,,,296.1466,,,,0.0051492221183326,0.0051492221183326,,,
BAU,38,,DIST_GSL,,2044,,32.732,32.732,32.732,32.732,,,,,,,739.737,389.24,,389.24,,,,,,,,,,,,,,,292.7391,,,,0.0051637423820934,0.0051637423820934,,,
BAU,38,,DIST_GSL,,2045,,33.573,33.573,33.573,33.573,,,,,,,767.159,392.789,,392.789,,,,,,,,,,,,,,,289.1342,,,,0.0051740697689363,0.0051740697689363,,,
BAU,38,,DIST_GSL,,2046,,34.5019,34.5019,34.5019,34.5019,,,,,,,797.036,397.087,,397.087,,,,,,,,,,,,,,,286.09,,,,0.0051937914202046,0.0051937914202046,,,
BAU,38,,DIST_GSL,,2047,,35.4321,35.4321,35.4321,35.4321,,,,,,,827.407,401.108,,401.108,,,,,,,,,,,,,,,282.849,,,,0.0052093726819177,0.0052093726819177,,,
BAU,38,,DIST_GSL,,2048,,36.3662,36.3662,36.3662,36.3662,,,,,,,858.337,404.886,,404.886,,,,,,,,,,,,,,,279.4499,,,,0.005221361252884,0.005221361252884,,,
BAU,38,,DIST_GSL,,2049,,37.2996,37.2996,37.2996,37.2996,,,,,,,889.723,408.379,,408.379,,,,,,,,,,,,,,,275.8746,,,,0.0052292619348602,0.0052292619348602,,,
BAU,38,,DIST_GSL,,2050,,38.2377,38.2377,38.2377,38.2377,,,,,,,921.684,411.647,,411.647,,,,,,,,,,,,,,,272.1758,,,,0.0052339226219786,0.0052339226219786,,,
BAU,38,,DIST_GSL,,2051,,39.2816,39.2816,39.2816,39.2816,,,,,,,956.696,415.767,,415.767,,,,,,,,,,,,,,,269.0619,,,,0.0052490278634427,0.0052490278634427,,,
BAU,38,,DIST_GSL,,2052,,40.3487,40.3487,40.3487,40.3487,,,,,,,992.801,419.828,,419.828,,,,,,,,,,,,,,,265.9201,,,,0.0052629203399694,0.0052629203399694,,,
BAU,38,,DIST_GSL,,2053,,41.4432,41.4432,41.4432,41.4432,,,,,,,1030.12,423.869,,423.869,,,,,,,,,,,,,,,262.7771,,,,0.0052760886058553,0.0052760886058553,,,
BAU,38,,DIST_GSL,,2054,,42.5605,42.5605,42.5605,42.5605,,,,,,,1068.57,427.837,,427.837,,,,,,,,,,,,,,,259.6052,,,,0.0052879447529747,0.0052879447529747,,,
BAU,38,,DIST_GSL,,2055,,43.707,43.707,43.707,43.707,,,,,,,1108.31,431.789,,431.789,,,,,,,,,,,,,,,256.4379,,,,0.0052991334210609,0.0052991334210609,,,
