Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,25,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,25,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,25,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,25,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,25,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,25,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,142.303,122.447,,122.447,,,,,,,,,,,,,,,135.5267,,,,0.001845130925071,0.001845130925071,,,
LTS,25,,DIST_DSL,,2027,,7.36617,7.36617,7.36617,7.36617,,,,,,,151.768,127.072,,127.072,,,,,,,,,,,,,,,137.658,,,,0.0019013102578641,0.0019013102578641,,,
LTS,25,,DIST_DSL,,2028,,7.59773,7.59773,7.59773,7.59773,,,,,,,159.275,129.763,,129.763,,,,,,,,,,,,,,,137.5877,,,,0.0019278801969184,0.0019278801969184,,,
LTS,25,,DIST_DSL,,2029,,7.87976,7.87976,7.87976,7.87976,,,,,,,168.024,133.201,,133.201,,,,,,,,,,,,,,,138.2338,,,,0.0019650038074337,0.0019650038074337,,,
LTS,25,,DIST_DSL,,2030,,8.11845,8.11845,8.11845,8.11845,,,,,,,176.036,135.791,,135.791,,,,,,,,,,,,,,,137.9288,,,,0.0019890844252552,0.0019890844252552,,,
