Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,33,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,33,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,33,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,33,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,33,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,33,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,33,2027,DIST_DSL,,,11.284161,,,,,,,,,,,,,11.284161,,,,,11.284161,,,11.284161,,,,,,
BAU,33,2028,DIST_DSL,,,11.505856,,,,,,,,,,,,,11.505856,,,,,11.505856,,,11.505856,,,,,,
BAU,33,2029,DIST_DSL,,,11.72299,,,,,,,,,,,,,11.72299,,,,,11.72299,,,11.72299,,,,,,
BAU,33,2030,DIST_DSL,,,11.947513,,,,,,,,,,,,,11.947513,,,,,11.947513,,,11.947513,,,,,,
BAU,33,2031,DIST_DSL,,,12.195702,,,,,,,,,,,,,12.195702,,,,,12.195702,,,12.195702,,,,,,
BAU,33,2032,DIST_DSL,,,12.44528,,,,,,,,,,,,,12.44528,,,,,12.44528,,,12.44528,,,,,,
BAU,33,2033,DIST_DSL,,,12.696304,,,,,,,,,,,,,12.696304,,,,,12.696304,,,12.696304,,,,,,
BAU,33,2034,DIST_DSL,,,12.946859,,,,,,,,,,,,,12.946859,,,,,12.946859,,,12.946859,,,,,,
BAU,33,2035,DIST_DSL,,,13.196776,,,,,,,,,,,,,13.196776,,,,,13.196776,,,13.196776,,,,,,
BAU,33,2036,DIST_DSL,,,13.525131,,,,,,,,,,,,,13.525131,,,,,13.525131,,,13.525131,,,,,,
BAU,33,2037,DIST_DSL,,,13.857541,,,,,,,,,,,,,13.857541,,,,,13.857541,,,13.857541,,,,,,
BAU,33,2038,DIST_DSL,,,14.163125,,,,,,,,,,,,,14.163125,,,,,14.163125,,,14.163125,,,,,,
BAU,33,2039,DIST_DSL,,,14.470456,,,,,,,,,,,,,14.470456,,,,,14.470456,,,14.470456,,,,,,
BAU,33,2040,DIST_DSL,,,14.776667,,,,,,,,,,,,,14.776667,,,,,14.776667,,,14.776667,,,,,,
BAU,33,2041,DIST_DSL,,,15.224965,,,,,,,,,,,,,15.224965,,,,,15.224965,,,15.224965,,,,,,
BAU,33,2042,DIST_DSL,,,15.676023,,,,,,,,,,,,,15.676023,,,,,15.676023,,,15.676023,,,,,,
BAU,33,2043,DIST_DSL,,,16.135149,,,,,,,,,,,,,16.135149,,,,,16.135149,,,16.135149,,,,,,
BAU,33,2044,DIST_DSL,,,16.59795,,,,,,,,,,,,,16.59795,,,,,16.59795,,,16.59795,,,,,,
BAU,33,2045,DIST_DSL,,,17.065063,,,,,,,,,,,,,17.065063,,,,,17.065063,,,17.065063,,,,,,
BAU,33,2046,DIST_DSL,,,17.58289,,,,,,,,,,,,,17.58289,,,,,17.58289,,,17.58289,,,,,,
BAU,33,2047,DIST_DSL,,,18.117348,,,,,,,,,,,,,18.117348,,,,,18.117348,,,18.117348,,,,,,
