Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,63,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,63,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,63,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,63,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,63,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,63,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,143.515,123.49,,,123.49,,,,,,136.681,,Energy
LTS,63,,DIST_DSL,,2027,,7.34873,7.34873,7.34873,7.34873,,,,153.944,128.893,,,128.893,,,,,,139.6317,,Energy
LTS,63,,DIST_DSL,,2028,,7.56808,7.56808,7.56808,7.56808,,,,162.568,132.446,,,132.446,,,,,,140.4324,,Energy
LTS,63,,DIST_DSL,,2029,,7.8405,7.8405,7.8405,7.8405,,,,172.594,136.824,,,136.824,,,,,,141.9935,,Energy
LTS,63,,DIST_DSL,,2030,,8.07223,8.07223,8.07223,8.07223,,,,181.994,140.387,,,140.387,,,,,,142.5971,,Energy
LTS,63,,DIST_DSL,,2031,,8.01176,8.01176,8.01176,8.01176,,,,184.896,138.781,,,138.781,,,,,,137.9722,,Energy
LTS,63,,DIST_DSL,,2032,,7.93142,7.93142,7.93142,7.93142,,,,187.266,136.771,,,136.771,,,,,,133.0864,,Energy
LTS,63,,DIST_DSL,,2033,,7.80772,7.80772,7.80772,7.80772,,,,188.503,133.964,,,133.964,,,,,,127.5863,,Energy
LTS,63,,DIST_DSL,,2034,,7.71212,7.71212,7.71212,7.71212,,,,190.3,131.596,,,131.596,,,,,,122.6691,,Energy
LTS,63,,DIST_DSL,,2035,,7.61714,7.61714,7.61714,7.61714,,,,192.013,129.202,,,129.202,,,,,,117.8793,,Energy
LTS,63,,DIST_DSL,,2036,,7.5163,7.5163,7.5163,7.5163,,,,193.472,126.675,,,126.675,,,,,,113.1191,,Energy
LTS,63,,DIST_DSL,,2037,,7.41521,7.41521,7.41521,7.41521,,,,194.819,124.119,,,124.119,,,,,,108.4825,,Energy
LTS,63,,DIST_DSL,,2038,,7.31932,7.31932,7.31932,7.31932,,,,196.197,121.627,,,121.627,,,,,,104.0475,,Energy
LTS,63,,DIST_DSL,,2039,,7.22916,7.22916,7.22916,7.22916,,,,197.629,119.213,,,119.213,,,,,,99.8161,,Energy
LTS,63,,DIST_DSL,,2040,,7.15502,7.15502,7.15502,7.15502,,,,199.413,117.047,,,117.047,,,,,,95.9211,,Energy
LTS,63,,DIST_DSL,,2041,,7.22516,7.22516,7.22516,7.22516,,,,205.214,117.205,,,117.205,,,,,,94.0109,,Energy
LTS,63,,DIST_DSL,,2042,,7.28007,7.28007,7.28007,7.28007,,,,210.65,117.067,,,117.067,,,,,,91.9059,,Energy
LTS,63,,DIST_DSL,,2043,,7.34875,7.34875,7.34875,7.34875,,,,216.55,117.102,,,117.102,,,,,,89.981,,Energy
LTS,63,,DIST_DSL,,2044,,7.37767,7.37767,7.37767,7.37767,,,,221.331,116.462,,,116.462,,,,,,87.5882,,Energy
LTS,63,,DIST_DSL,,2045,,7.39316,7.39316,7.39316,7.39316,,,,225.732,115.576,,,115.576,,,,,,85.076,,Energy
LTS,63,,DIST_DSL,,2046,,7.41438,7.41438,7.41438,7.41438,,,,230.328,114.75,,,114.75,,,,,,82.6745,,Energy
LTS,63,,DIST_DSL,,2047,,7.4335,7.4335,7.4335,7.4335,,,,234.88,113.864,,,113.864,,,,,,80.2937,,Energy
LTS,63,,DIST_DSL,,2048,,7.45638,7.45638,7.45638,7.45638,,,,239.573,113.009,,,113.009,,,,,,77.9981,,Energy
LTS,63,,DIST_DSL,,2049,,7.46006,7.46006,7.46006,7.46006,,,,243.664,111.841,,,111.841,,,,,,75.5524,,Energy
LTS,63,,DIST_DSL,,2050,,7.4442,7.4442,7.4442,7.4442,,,,247.109,110.365,,,110.365,,,,,,72.972,,Energy
LTS,63,,DIST_DSL,,2051,,7.44951,7.44951,7.44951,7.44951,,,,251.252,109.191,,,109.191,,,,,,70.6623,,Energy
LTS,63,,DIST_DSL,,2052,,7.50121,7.50121,7.50121,7.50121,,,,256.99,108.674,,,108.674,,,,,,68.8343,,Energy
LTS,63,,DIST_DSL,,2053,,7.55973,7.55973,7.55973,7.55973,,,,263.02,108.226,,,108.226,,,,,,67.0947,,Energy
LTS,63,,DIST_DSL,,2054,,7.60823,7.60823,7.60823,7.60823,,,,268.758,107.607,,,107.607,,,,,,65.2938,,Energy
LTS,63,,DIST_DSL,,2055,,7.63928,7.63928,7.63928,7.63928,,,,273.923,106.718,,,106.718,,,,,,63.3796,,Energy
LTS,63,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,63,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
LTS,63,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
LTS,63,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
LTS,63,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
LTS,63,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,349.644,300.858,,,300.858,,,,,,332.9943,,Energy
