Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,52,,COMPOST,,2026,,0.0145002,0.0145002,0.0145002,0.0145002,,,0.532881,0.36267,,,0.91351,0.59825,0.91351,,0.405972,,,,-0.847389,-0.554948,,,,,,,,0.5073,,0.8697,0.8697,,nan,,nan,nan,
LTS,52,,COMPOST,,2027,,0.029367,0.029367,0.029367,0.029367,,,1.07924,0.680103,,,1.85012,1.12188,1.85012,,0.761305,,,,-1.71621,-1.04068,,,,,,,,0.9782,,1.6768,1.6768,,nan,,nan,nan,
LTS,52,,COMPOST,,2028,,0.0446929,0.0446929,0.0446929,0.0446929,,,1.64246,0.958362,,,2.81565,1.58089,2.81565,,1.07279,,,,-2.61185,-1.46646,,,,,,,,1.4172,,2.4295,2.4295,,nan,,nan,nan,
LTS,52,,COMPOST,,2029,,0.0602626,0.0602626,0.0602626,0.0602626,,,2.21465,1.19651,,,3.79654,1.97372,3.79654,,1.33937,,,,-3.52174,-1.83086,,,,,,,,1.8192,,3.1187,3.1187,,nan,,nan,nan,
LTS,52,,COMPOST,,2030,,0.0761775,0.0761775,0.0761775,0.0761775,,,2.79952,1.40046,,,4.79919,2.31016,4.79919,,1.56767,,,,-4.45182,-2.14295,,,,,,,,2.1893,,3.7531,3.7531,,nan,,nan,nan,
LTS,52,,COMPOST,,2031,,0.0926147,0.0926147,0.0926147,0.0926147,,,3.40359,1.57652,,,5.83473,2.60059,5.83473,,1.76475,,,,-5.4124,-2.41235,,,,,,,,2.534,,4.344,4.344,,nan,,nan,nan,
LTS,52,,COMPOST,,2032,,0.109443,0.109443,0.109443,0.109443,,,4.02204,1.72498,,,6.89492,2.84548,6.89492,,1.93094,,,,-6.39586,-2.63952,,,,,,,,2.8508,,4.887,4.887,,nan,,nan,nan,
LTS,52,,COMPOST,,2033,,0.126656,0.126656,0.126656,0.126656,,,4.65462,1.84841,,,7.97935,3.04909,7.97935,,2.06911,,,,-7.4018,-2.8284,,,,,,,,3.1408,,5.3843,5.3843,,nan,,nan,nan,
LTS,52,,COMPOST,,2034,,0.144361,0.144361,0.144361,0.144361,,,5.30525,1.95073,,,9.09472,3.21787,9.09472,,2.18364,,,,-8.43644,-2.98496,,,,,,,,3.4081,,5.8425,5.8425,,nan,,nan,nan,
LTS,52,,COMPOST,,2035,,0.162326,0.162326,0.162326,0.162326,,,5.96547,2.03101,,,10.2265,3.3503,10.2265,,2.27351,,,,-9.48631,-3.1078,,,,,,,,3.6484,,6.2543,6.2543,,nan,,nan,nan,
