Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,15,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,15,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,15,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,15,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,15,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,15,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,138.514,119.187,,119.187,,,,,,,,,,,,,,,131.9181,,,,0.0017960019430488,0.0017960019430488,,,
LTS,15,,DIST_DSL,,2027,,7.25859,7.25859,7.25859,7.25859,,,,,,,141.727,118.665,,118.665,,,,,,,,,,,,,,,128.5506,,,,0.0017755192000934,0.0017755192000934,,,
LTS,15,,DIST_DSL,,2028,,7.38582,7.38582,7.38582,7.38582,,,,,,,142.89,116.414,,116.414,,,,,,,,,,,,,,,123.4338,,,,0.0017295545432171,0.0017295545432171,,,
LTS,15,,DIST_DSL,,2029,,7.56675,7.56675,7.56675,7.56675,,,,,,,145.036,114.977,,114.977,,,,,,,,,,,,,,,119.3215,,,,0.0016961641800675,0.0016961641800675,,,
LTS,15,,DIST_DSL,,2030,,7.70794,7.70794,7.70794,7.70794,,,,,,,146.362,112.901,,112.901,,,,,,,,,,,,,,,114.6785,,,,0.0016537888390198,0.0016537888390198,,,
LTS,15,,DIST_DSL,,2031,,7.55539,7.55539,7.55539,7.55539,,,,,,,142.113,106.669,,106.669,,,,,,,,,,,,,,,106.0469,,,,0.0015514764089754,0.0015514764089754,,,
LTS,15,,DIST_DSL,,2032,,7.38682,7.38682,7.38682,7.38682,,,,,,,137.62,100.512,,100.512,,,,,,,,,,,,,,,97.804,,,,0.0014516187522068,0.0014516187522068,,,
LTS,15,,DIST_DSL,,2033,,7.17489,7.17489,7.17489,7.17489,,,,,,,132.387,94.0844,,94.0844,,,,,,,,,,,,,,,89.6047,,,,0.0013491989814433,0.0013491989814433,,,
LTS,15,,DIST_DSL,,2034,,6.97713,6.97713,6.97713,6.97713,,,,,,,127.49,88.1619,,88.1619,,,,,,,,,,,,,,,82.1812,,,,0.0012553546410185,0.0012553546410185,,,
LTS,15,,DIST_DSL,,2035,,6.79521,6.79521,6.79521,6.79521,,,,,,,122.95,82.7305,,82.7305,,,,,,,,,,,,,,,75.4806,,,,0.0011697107789367,0.0011697107789367,,,
LTS,15,,DIST_DSL,,2036,,6.60519,6.60519,6.60519,6.60519,,,,,,,118.329,77.4754,,77.4754,,,,,,,,,,,,,,,69.1845,,,,0.001087679143008,0.001087679143008,,,
LTS,15,,DIST_DSL,,2037,,6.41497,6.41497,6.41497,6.41497,,,,,,,113.773,72.4846,,72.4846,,,,,,,,,,,,,,,63.3531,,,,0.001010435192277,0.001010435192277,,,
LTS,15,,DIST_DSL,,2038,,6.22441,6.22441,6.22441,6.22441,,,,,,,109.279,67.745,,67.745,,,,,,,,,,,,,,,57.953,,,,0.0009377036654103,0.0009377036654103,,,
LTS,15,,DIST_DSL,,2039,,6.04819,6.04819,6.04819,6.04819,,,,,,,105.103,63.3998,,63.3998,,,,,,,,,,,,,,,53.0842,,,,0.0008713721221945,0.0008713721221945,,,
LTS,15,,DIST_DSL,,2040,,5.89115,5.89115,5.89115,5.89115,,,,,,,101.32,59.4705,,59.4705,,,,,,,,,,,,,,,48.7367,,,,0.0008116025027839,0.0008116025027839,,,
LTS,15,,DIST_DSL,,2041,,5.86307,5.86307,5.86307,5.86307,,,,,,,99.7878,56.9924,,56.9924,,,,,,,,,,,,,,,45.7139,,,,0.0007722986789502,0.0007722986789502,,,
