Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,39,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2026,,0.770896,0.770896,0.770896,0.770896,,,,,,,34.0775,22.317,34.0775,,80.4271,,,,88.7324,58.1101,,,,,,,,,,32.4424,32.4424,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2027,,0.785639,0.785639,0.785639,0.785639,,,,,,,34.7292,21.0591,34.7292,,75.3645,,,,89.5566,54.3054,,,,,,,,,,31.4764,31.4764,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2028,,0.800278,0.800278,0.800278,0.800278,,,,,,,35.3763,19.8625,35.3763,,70.5769,,,,90.3252,50.7144,,,,,,,,,,30.5245,30.5245,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2029,,0.815021,0.815021,0.815021,0.815021,,,,,,,36.028,18.73,36.028,,66.0702,,,,91.0608,47.3401,,,,,,,,,,29.5952,29.5952,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2030,,0.829659,0.829659,0.829659,0.829659,,,,,,,36.6751,17.6541,36.6751,,61.8116,,,,91.7339,44.1575,,,,,,,,,,28.6812,28.6812,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2031,,0.84434,0.84434,0.84434,0.84434,,,,,,,37.3241,16.6356,37.3241,,57.8888,,,,92.5565,41.2532,,,,,,,,,,27.7882,27.7882,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2032,,0.85913,0.85913,0.85913,0.85913,,,,,,,37.9778,15.6732,37.9778,,54.1915,,,,93.3341,38.5183,,,,,,,,,,26.9182,26.9182,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2033,,0.873812,0.873812,0.873812,0.873812,,,,,,,38.6268,14.7602,38.6268,,50.6952,,,,94.0405,35.935,,,,,,,,,,26.0646,26.0646,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2034,,0.888493,0.888493,0.888493,0.888493,,,,,,,39.2758,13.8965,39.2758,,47.3994,,,,94.6898,33.5029,,,,,,,,,,25.2309,25.2309,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2035,,0.903174,0.903174,0.903174,0.903174,,,,,,,39.9248,13.0797,39.9248,,44.2952,,,,95.2828,31.2155,,,,,,,,,,24.4172,24.4172,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2036,,0.917889,0.917889,0.917889,0.917889,,,,,,,40.5753,12.3082,40.5753,,41.43,,,,96.0035,29.1219,,,,,,,,,,23.6244,23.6244,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2037,,0.932606,0.932606,0.932606,0.932606,,,,,,,41.2258,11.5792,41.2258,,38.7273,,,,96.6568,27.1482,,,,,,,,,,22.8514,22.8514,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2038,,0.947322,0.947322,0.947322,0.947322,,,,,,,41.8764,10.8906,41.8764,,36.1837,,,,97.2561,25.2931,,,,,,,,,,22.0983,22.0983,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2039,,0.961921,0.961921,0.961921,0.961921,,,,,,,42.5217,10.2393,42.5217,,33.7876,,,,97.7911,23.5483,,,,,,,,,,21.3621,21.3621,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2040,,0.976638,0.976638,0.976638,0.976638,,,,,,,43.1723,9.62591,43.1723,,31.5396,,,,98.283,21.9137,,,,,,,,,,20.6483,20.6483,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2041,,0.991326,0.991326,0.991326,0.991326,,,,,,,43.8216,9.04692,43.8216,,29.4622,,,,98.8878,20.4153,,,,,,,,,,19.9532,19.9532,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2042,,1.00601,1.00601,1.00601,1.00601,,,,,,,44.4708,8.50089,44.4708,,27.5085,,,,99.4345,19.0076,,,,,,,,,,19.2772,19.2772,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2043,,1.0207,1.0207,1.0207,1.0207,,,,,,,45.1201,7.98612,45.1201,,25.6714,,,,99.9185,17.6853,,,,,,,,,,18.6202,18.6202,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2044,,1.03539,1.03539,1.03539,1.03539,,,,,,,45.7694,7.50096,45.7694,,23.9458,,,,100.343,16.4448,,,,,,,,,,17.9819,17.9819,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2045,,1.0502,1.0502,1.0502,1.0502,,,,,,,46.4243,7.04471,46.4243,,22.3299,,,,100.728,15.2852,,,,,,,,,,17.3641,17.3641,,,,nan,nan,
BAU,39,,NO_CONTR_OD,,2046,,1.06478,1.06478,1.06478,1.06478,,,,,,,47.0684,6.61339,47.0684,,20.8309,,,,101.188,14.2175,,,,,,,,,,16.7602,16.7602,,,,nan,nan,
