Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,40,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,40,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,40,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,40,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,40,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,40,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,139.039,119.639,,119.639,,,,,,,,,,,,,,,132.4181,,,,0.0018028093710393,0.0018028093710393,,,
BAU,40,,DIST_DSL,,2027,,7.05719,7.05719,7.05719,7.05719,,,,,,,137.382,115.027,,115.027,,,,,,,,,,,,,,,124.6095,,,,0.0017210864817501,0.0017210864817501,,,
BAU,40,,DIST_DSL,,2028,,7.11838,7.11838,7.11838,7.11838,,,,,,,137.092,111.69,,111.69,,,,,,,,,,,,,,,118.4252,,,,0.0016593754435436,0.0016593754435436,,,
BAU,40,,DIST_DSL,,2029,,7.17328,7.17328,7.17328,7.17328,,,,,,,136.656,108.334,,108.334,,,,,,,,,,,,,,,112.4272,,,,0.0015981625100863,0.0015981625100863,,,
BAU,40,,DIST_DSL,,2030,,7.22977,7.22977,7.22977,7.22977,,,,,,,136.227,105.083,,105.083,,,,,,,,,,,,,,,106.7374,,,,0.0015392710963137,0.0015392710963137,,,
BAU,40,,DIST_DSL,,2031,,7.30663,7.30663,7.30663,7.30663,,,,,,,136.154,102.196,,102.196,,,,,,,,,,,,,,,101.6002,,,,0.0014864216224609,0.0014864216224609,,,
BAU,40,,DIST_DSL,,2032,,7.3776,7.3776,7.3776,7.3776,,,,,,,135.94,99.2855,,99.2855,,,,,,,,,,,,,,,96.61,,,,0.0014338990026008,0.0014338990026008,,,
BAU,40,,DIST_DSL,,2033,,7.44652,7.44652,7.44652,7.44652,,,,,,,135.661,96.4106,,96.4106,,,,,,,,,,,,,,,91.8207,,,,0.0013825664018648,0.0013825664018648,,,
BAU,40,,DIST_DSL,,2034,,7.51134,7.51134,7.51134,7.51134,,,,,,,135.278,93.5472,,93.5472,,,,,,,,,,,,,,,87.2014,,,,0.0013320417779577,0.0013320417779577,,,
BAU,40,,DIST_DSL,,2035,,7.57167,7.57167,7.57167,7.57167,,,,,,,134.788,90.6961,,90.6961,,,,,,,,,,,,,,,82.7481,,,,0.0012823352750684,0.0012823352750684,,,
BAU,40,,DIST_DSL,,2036,,7.7024,7.7024,7.7024,7.7024,,,,,,,135.511,88.7253,,88.7253,,,,,,,,,,,,,,,79.2305,,,,0.001245617203503,0.001245617203503,,,
BAU,40,,DIST_DSL,,2037,,7.82527,7.82527,7.82527,7.82527,,,,,,,136.044,86.6731,,86.6731,,,,,,,,,,,,,,,75.7544,,,,0.0012082286450369,0.0012082286450369,,,
BAU,40,,DIST_DSL,,2038,,7.92163,7.92163,7.92163,7.92163,,,,,,,136.071,84.3535,,84.3535,,,,,,,,,,,,,,,72.1614,,,,0.0011676024545959,0.0011676024545959,,,
BAU,40,,DIST_DSL,,2039,,8.01418,8.01418,8.01418,8.01418,,,,,,,135.992,82.0323,,82.0323,,,,,,,,,,,,,,,68.6852,,,,0.001127463448675,0.001127463448675,,,
BAU,40,,DIST_DSL,,2040,,8.10134,8.10134,8.10134,8.10134,,,,,,,135.784,79.6994,,79.6994,,,,,,,,,,,,,,,65.3144,,,,0.001087670616785,0.001087670616785,,,
BAU,40,,DIST_DSL,,2041,,8.29758,8.29758,8.29758,8.29758,,,,,,,137.346,78.4431,,78.4431,,,,,,,,,,,,,,,62.9198,,,,0.0010629785513625,0.0010629785513625,,,
BAU,40,,DIST_DSL,,2042,,8.48539,8.48539,8.48539,8.48539,,,,,,,138.689,77.0751,,77.0751,,,,,,,,,,,,,,,60.5096,,,,0.0010370750595087,0.0010370750595087,,,
BAU,40,,DIST_DSL,,2043,,8.66905,8.66905,8.66905,8.66905,,,,,,,139.886,75.6449,,75.6449,,,,,,,,,,,,,,,58.1255,,,,0.001010653100809,0.001010653100809,,,
