Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,18,,COMPOST,,2026,,0.0141137,0.0141137,0.0141137,0.0141137,,,0.518679,0.353004,,,0.889163,0.582306,0.889163,,0.395152,,,,-0.824805,-0.540158,,,,,,,,0.4938,,0.8465,0.8465,,nan,,nan,nan,
LTS,18,,COMPOST,,2027,,0.0278334,0.0278334,0.0278334,0.0278334,,,1.02288,0.644586,,,1.7535,1.06329,1.7535,,0.721548,,,,-1.62658,-0.986329,,,,,,,,0.9271,,1.5893,1.5893,,nan,,nan,nan,
LTS,18,,COMPOST,,2028,,0.0412615,0.0412615,0.0412615,0.0412615,,,1.51636,0.884782,,,2.59948,1.45951,2.59948,,0.990423,,,,-2.41132,-1.35387,,,,,,,,1.3084,,2.243,2.243,,nan,,nan,nan,
LTS,18,,COMPOST,,2029,,0.0542138,0.0542138,0.0542138,0.0542138,,,1.99236,1.07641,,,3.41547,1.77561,3.41547,,1.20493,,,,-3.16825,-1.64709,,,,,,,,1.6366,,2.8056,2.8056,,nan,,nan,nan,
LTS,18,,COMPOST,,2030,,0.0668025,0.0668025,0.0668025,0.0668025,,,2.45499,1.22811,,,4.20856,2.02585,4.20856,,1.37474,,,,-3.90394,-1.87922,,,,,,,,1.9199,,3.2912,3.2912,,nan,,nan,nan,
LTS,18,,COMPOST,,2031,,0.0791938,0.0791938,0.0791938,0.0791938,,,2.91037,1.34807,,,4.98921,2.22373,4.98921,,1.50902,,,,-4.62809,-2.06278,,,,,,,,2.1668,,3.7145,3.7145,,nan,,nan,nan,
LTS,18,,COMPOST,,2032,,0.0912811,0.0912811,0.0912811,0.0912811,,,3.35458,1.43872,,,5.75071,2.37327,5.75071,,1.6105,,,,-5.33446,-2.20149,,,,,,,,2.3777,,4.076,4.076,,nan,,nan,nan,
LTS,18,,COMPOST,,2033,,0.103069,0.103069,0.103069,0.103069,,,3.7878,1.50419,,,6.49337,2.48126,6.49337,,1.68378,,,,-6.02337,-2.30167,,,,,,,,2.5559,,4.3816,4.3816,,nan,,nan,nan,
LTS,18,,COMPOST,,2034,,0.114653,0.114653,0.114653,0.114653,,,4.21351,1.5493,,,7.22315,2.55568,7.22315,,1.73428,,,,-6.70033,-2.3707,,,,,,,,2.7068,,4.6402,4.6402,,nan,,nan,nan,
LTS,18,,COMPOST,,2035,,0.125857,0.125857,0.125857,0.125857,,,4.62526,1.57472,,,7.92901,2.59761,7.92901,,1.76274,,,,-7.3551,-2.4096,,,,,,,,2.8287,,4.8492,4.8492,,nan,,nan,nan,
LTS,18,,COMPOST,,2036,,0.137038,0.137038,0.137038,0.137038,,,5.03614,1.5876,,,8.63338,2.61886,8.63338,,1.77716,,,,-8.00849,-2.42931,,,,,,,,2.9322,,5.0267,5.0267,,nan,,nan,nan,
LTS,18,,COMPOST,,2037,,0.147977,0.147977,0.147977,0.147977,,,5.43816,1.58735,,,9.32257,2.61845,9.32257,,1.77687,,,,-8.64779,-2.42892,,,,,,,,3.0144,,5.1675,5.1675,,nan,,nan,nan,
LTS,18,,COMPOST,,2038,,0.158678,0.158678,0.158678,0.158678,,,5.83142,1.57605,,,9.99672,2.59981,9.99672,,1.76423,,,,-9.27315,-2.41163,,,,,,,,3.0773,,5.2753,5.2753,,nan,,nan,nan,
LTS,18,,COMPOST,,2039,,0.169228,0.169228,0.169228,0.169228,,,6.21912,1.55633,,,10.6614,2.56728,10.6614,,1.74215,,,,-9.88967,-2.38146,,,,,,,,3.1244,,5.3561,5.3561,,nan,,nan,nan,
LTS,18,,COMPOST,,2040,,0.179458,0.179458,0.179458,0.179458,,,6.59509,1.52816,,,11.3059,2.52081,11.3059,,1.71062,,,,-10.4875,-2.33835,,,,,,,,3.1543,,5.4073,5.4073,,nan,,nan,nan,
LTS,18,,COMPOST,,2041,,0.189769,0.189769,0.189769,0.189769,,,6.97399,1.49626,,,11.9554,2.46819,11.9554,,1.67491,,,,-11.0901,-2.28954,,,,,,,,3.1755,,5.4436,5.4436,,nan,,nan,nan,
LTS,18,,COMPOST,,2042,,0.199897,0.199897,0.199897,0.199897,,,7.3462,1.45937,,,12.5935,2.40733,12.5935,,1.63361,,,,-11.682,-2.23308,,,,,,,,3.1844,,5.459,5.459,,nan,,nan,nan,
LTS,18,,COMPOST,,2043,,0.209813,0.209813,0.209813,0.209813,,,7.71064,1.4183,,,13.2182,2.33959,13.2182,,1.58764,,,,-12.2615,-2.17024,,,,,,,,3.182,,5.4549,5.4549,,nan,,nan,nan,
LTS,18,,COMPOST,,2044,,0.219534,0.219534,0.219534,0.219534,,,8.06789,1.37408,,,13.8307,2.26665,13.8307,,1.53815,,,,-12.8296,-2.10259,,,,,,,,3.1697,,5.4338,5.4338,,nan,,nan,nan,
LTS,18,,COMPOST,,2045,,0.229159,0.229159,0.229159,0.229159,,,8.4216,1.32808,,,14.437,2.19076,14.437,,1.48665,,,,-13.3921,-2.0322,,,,,,,,3.1499,,5.3999,5.3999,,nan,,nan,nan,
LTS,18,,COMPOST,,2046,,0.238844,0.238844,0.238844,0.238844,,,8.77751,1.28167,,,15.0472,2.11421,15.0472,,1.4347,,,,-13.958,-1.96118,,,,,,,,3.1255,,5.358,5.358,,nan,,nan,nan,
LTS,18,,COMPOST,,2047,,0.248382,0.248382,0.248382,0.248382,,,9.12804,1.23413,,,15.6481,2.03578,15.6481,,1.38148,,,,-14.5154,-1.88843,,,,,,,,3.0944,,5.3047,5.3047,,nan,,nan,nan,
LTS,18,,COMPOST,,2048,,0.257736,0.257736,0.257736,0.257736,,,9.47181,1.18575,,,16.2374,1.95597,16.2374,,1.32732,,,,-15.0621,-1.8144,,,,,,,,3.0569,,5.2403,5.2403,,nan,,nan,nan,
LTS,18,,COMPOST,,2049,,0.266925,0.266925,0.266925,0.266925,,,9.8095,1.13706,,,16.8163,1.87565,16.8163,,1.27282,,,,-15.5991,-1.73989,,,,,,,,3.0139,,5.1667,5.1667,,nan,,nan,nan,
