Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,59,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
BAU,59,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,59,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,59,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,59,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,59,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,140.684,121.054,,,121.054,,,,,,133.9848,,Energy
BAU,59,,DIST_DSL,,2027,,7.09892,7.09892,7.09892,7.09892,,,,141.499,118.474,,,118.474,,,,,,128.3438,,Energy
BAU,59,,DIST_DSL,,2028,,7.20206,7.20206,7.20206,7.20206,,,,143.732,117.1,,,117.1,,,,,,124.1611,,Energy
BAU,59,,DIST_DSL,,2029,,7.30194,7.30194,7.30194,7.30194,,,,145.904,115.666,,,115.666,,,,,,120.0356,,Energy
BAU,59,,DIST_DSL,,2030,,7.40473,7.40473,7.40473,7.40473,,,,148.141,114.273,,,114.273,,,,,,116.0723,,Energy
BAU,59,,DIST_DSL,,2031,,7.53113,7.53113,7.53113,7.53113,,,,150.854,113.229,,,113.229,,,,,,112.5696,,Energy
BAU,59,,DIST_DSL,,2032,,7.64939,7.64939,7.64939,7.64939,,,,153.411,112.045,,,112.045,,,,,,109.0263,,Energy
BAU,59,,DIST_DSL,,2033,,7.7653,7.7653,7.7653,7.7653,,,,155.926,110.813,,,110.813,,,,,,105.5369,,Energy
BAU,59,,DIST_DSL,,2034,,7.87654,7.87654,7.87654,7.87654,,,,158.353,109.504,,,109.504,,,,,,102.0758,,Energy
BAU,59,,DIST_DSL,,2035,,7.98412,7.98412,7.98412,7.98412,,,,160.712,108.14,,,108.14,,,,,,98.6632,,Energy
BAU,59,,DIST_DSL,,2036,,8.14466,8.14466,8.14466,8.14466,,,,164.143,107.472,,,107.472,,,,,,95.971,,Energy
BAU,59,,DIST_DSL,,2037,,8.3399,8.3399,8.3399,8.3399,,,,168.283,107.213,,,107.213,,,,,,93.7063,,Energy
BAU,59,,DIST_DSL,,2038,,8.48706,8.48706,8.48706,8.48706,,,,171.461,106.293,,,106.293,,,,,,90.9294,,Energy
BAU,59,,DIST_DSL,,2039,,8.63132,8.63132,8.63132,8.63132,,,,174.587,105.314,,,105.314,,,,,,88.1783,,Energy
BAU,59,,DIST_DSL,,2040,,8.76756,8.76756,8.76756,8.76756,,,,177.559,104.219,,,104.219,,,,,,85.4089,,Energy
BAU,59,,DIST_DSL,,2041,,9.02992,9.02992,9.02992,9.02992,,,,183.093,104.571,,,104.571,,,,,,83.877,,Energy
BAU,59,,DIST_DSL,,2042,,9.28579,9.28579,9.28579,9.28579,,,,188.51,104.763,,,104.763,,,,,,82.2463,,Energy
BAU,59,,DIST_DSL,,2043,,9.54033,9.54033,9.54033,9.54033,,,,193.911,104.86,,,104.86,,,,,,80.574,,Energy
BAU,59,,DIST_DSL,,2044,,9.79133,9.79133,9.79133,9.79133,,,,199.254,104.845,,,104.845,,,,,,78.8516,,Energy
BAU,59,,DIST_DSL,,2045,,10.0393,10.0393,10.0393,10.0393,,,,204.547,104.729,,,104.729,,,,,,77.0916,,Energy
BAU,59,,DIST_DSL,,2046,,10.3247,10.3247,10.3247,10.3247,,,,210.614,104.929,,,104.929,,,,,,75.5983,,Energy
BAU,59,,DIST_DSL,,2047,,10.6146,10.6146,10.6146,10.6146,,,,216.79,105.095,,,105.095,,,,,,74.1096,,Energy
BAU,59,,DIST_DSL,,2048,,10.903,10.903,10.903,10.903,,,,222.948,105.167,,,105.167,,,,,,72.5855,,Energy
BAU,59,,DIST_DSL,,2049,,11.1897,11.1897,11.1897,11.1897,,,,229.085,105.149,,,105.149,,,,,,71.0319,,Energy
BAU,59,,DIST_DSL,,2050,,11.4713,11.4713,11.4713,11.4713,,,,235.131,105.015,,,105.015,,,,,,69.4348,,Energy
BAU,59,,DIST_DSL,,2051,,11.764,11.764,11.764,11.764,,,,241.42,104.918,,,104.918,,,,,,67.8971,,Energy
BAU,59,,DIST_DSL,,2052,,12.0624,12.0624,12.0624,12.0624,,,,247.84,104.805,,,104.805,,,,,,66.3835,,Energy
BAU,59,,DIST_DSL,,2053,,12.3647,12.3647,12.3647,12.3647,,,,254.354,104.66,,,104.66,,,,,,64.8841,,Energy
BAU,59,,DIST_DSL,,2054,,12.6716,12.6716,12.6716,12.6716,,,,260.979,104.492,,,104.492,,,,,,63.4039,,Energy
BAU,59,,DIST_DSL,,2055,,12.983,12.983,12.983,12.983,,,,267.711,104.298,,,104.298,,,,,,61.9423,,Energy
BAU,59,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
BAU,59,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,59,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,59,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,59,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,59,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,387.67,333.578,,,333.578,,,,,,369.2095,,Energy
BAU,59,,DIST_GSL,,2027,,22.0497,22.0497,22.0497,22.0497,,,,392.968,329.022,,,329.022,,,,,,356.4336,,Energy
BAU,59,,DIST_GSL,,2028,,22.3657,22.3657,22.3657,22.3657,,,,398.441,324.613,,,324.613,,,,,,344.1883,,Energy
BAU,59,,DIST_GSL,,2029,,22.6732,22.6732,22.6732,22.6732,,,,403.758,320.079,,,320.079,,,,,,332.1727,,Energy
BAU,59,,DIST_GSL,,2030,,22.9703,22.9703,22.9703,22.9703,,,,408.885,315.406,,,315.406,,,,,,320.3721,,Energy
BAU,59,,DIST_GSL,,2031,,23.3008,23.3008,23.3008,23.3008,,,,414.603,311.197,,,311.197,,,,,,309.3831,,Energy
BAU,59,,DIST_GSL,,2032,,23.625,23.625,23.625,23.625,,,,420.203,306.899,,,306.899,,,,,,298.6304,,Energy
BAU,59,,DIST_GSL,,2033,,23.9409,23.9409,23.9409,23.9409,,,,425.652,302.5,,,302.5,,,,,,288.098,,Energy
BAU,59,,DIST_GSL,,2034,,24.2523,24.2523,24.2523,24.2523,,,,431.018,298.057,,,298.057,,,,,,277.838,,Energy
BAU,59,,DIST_GSL,,2035,,24.5559,24.5559,24.5559,24.5559,,,,436.238,293.536,,,293.536,,,,,,267.8123,,Energy
BAU,59,,DIST_GSL,,2036,,24.9627,24.9627,24.9627,24.9627,,,,443.288,290.24,,,290.24,,,,,,259.1813,,Energy
BAU,59,,DIST_GSL,,2037,,25.32,25.32,25.32,25.32,,,,449.452,286.344,,,286.344,,,,,,250.2717,,Energy
BAU,59,,DIST_GSL,,2038,,25.7125,25.7125,25.7125,25.7125,,,,456.237,282.832,,,282.832,,,,,,241.9522,,Energy
BAU,59,,DIST_GSL,,2039,,26.096,26.096,26.096,26.096,,,,462.856,279.202,,,279.202,,,,,,233.7737,,Energy
BAU,59,,DIST_GSL,,2040,,26.473,26.473,26.473,26.473,,,,469.355,275.491,,,275.491,,,,,,225.7678,,Energy
BAU,59,,DIST_GSL,,2041,,27.0375,27.0375,27.0375,27.0375,,,,479.174,273.674,,,273.674,,,,,,219.5151,,Energy
BAU,59,,DIST_GSL,,2042,,27.5962,27.5962,27.5962,27.5962,,,,488.881,271.692,,,271.692,,,,,,213.2972,,Energy
