Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,3,,DIST_DSL,,2021,,6.05615,6.05615,6.05615,6.05615,,,,114.568,113.013,,,113.013,,,,,,139.2581,,Energy
BAU,3,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,3,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,3,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,3,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,3,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,139.493,120.03,,,120.03,,,,,,132.8505,,Energy
BAU,3,,DIST_DSL,,2027,,7.18991,7.18991,7.18991,7.18991,,,,140.89,117.964,,,117.964,,,,,,127.7914,,Energy
BAU,3,,DIST_DSL,,2028,,7.38786,7.38786,7.38786,7.38786,,,,143.706,117.078,,,117.078,,,,,,124.1386,,Energy
BAU,3,,DIST_DSL,,2029,,7.5879,7.5879,7.5879,7.5879,,,,146.505,116.142,,,116.142,,,,,,120.53,,Energy
BAU,3,,DIST_DSL,,2030,,7.79052,7.79052,7.79052,7.79052,,,,149.296,115.164,,,115.164,,,,,,116.9773,,Energy
BAU,3,,DIST_DSL,,2031,,8.01767,8.01767,8.01767,8.01767,,,,152.494,114.461,,,114.461,,,,,,113.7934,,Energy
BAU,3,,DIST_DSL,,2032,,8.24154,8.24154,8.24154,8.24154,,,,155.567,113.62,,,113.62,,,,,,110.5586,,Energy
BAU,3,,DIST_DSL,,2033,,8.46387,8.46387,8.46387,8.46387,,,,158.545,112.674,,,112.674,,,,,,107.3095,,Energy
BAU,3,,DIST_DSL,,2034,,8.6839,8.6839,8.6839,8.6839,,,,161.417,111.623,,,111.623,,,,,,104.0508,,Energy
BAU,3,,DIST_DSL,,2035,,8.90115,8.90115,8.90115,8.90115,,,,164.174,110.469,,,110.469,,,,,,100.7886,,Energy
BAU,3,,DIST_DSL,,2036,,9.17416,9.17416,9.17416,9.17416,,,,167.889,109.924,,,109.924,,,,,,98.1612,,Energy
BAU,3,,DIST_DSL,,2037,,9.49118,9.49118,9.49118,9.49118,,,,172.325,109.787,,,109.787,,,,,,95.957,,Energy
BAU,3,,DIST_DSL,,2038,,9.75788,9.75788,9.75788,9.75788,,,,175.763,108.96,,,108.96,,,,,,93.2109,,Energy
BAU,3,,DIST_DSL,,2039,,10.0245,10.0245,10.0245,10.0245,,,,179.122,108.049,,,108.049,,,,,,90.4688,,Energy
BAU,3,,DIST_DSL,,2040,,10.2873,10.2873,10.2873,10.2873,,,,182.337,107.024,,,107.024,,,,,,87.7072,,Energy
BAU,3,,DIST_DSL,,2041,,10.6974,10.6974,10.6974,10.6974,,,,188.066,107.411,,,107.411,,,,,,86.1552,,Energy
