Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,41,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,41,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,41,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,41,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,41,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,41,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,137.542,118.351,,,118.351,,,,,,130.9924,,Energy
LTS,41,,DIST_DSL,,2027,,7.44648,7.44648,7.44648,7.44648,,,,143.337,120.012,,,120.012,,,,,,130.0109,,Energy
LTS,41,,DIST_DSL,,2028,,7.77064,7.77064,7.77064,7.77064,,,,147.112,119.853,,,119.853,,,,,,127.0809,,Energy
LTS,41,,DIST_DSL,,2029,,8.1551,8.1551,8.1551,8.1551,,,,151.803,120.342,,,120.342,,,,,,124.8887,,Energy
LTS,41,,DIST_DSL,,2030,,8.50612,8.50612,8.50612,8.50612,,,,155.638,120.057,,,120.057,,,,,,121.9464,,Energy
LTS,41,,DIST_DSL,,2031,,8.55471,8.55471,8.55471,8.55471,,,,153.814,115.451,,,115.451,,,,,,114.7784,,Energy
LTS,41,,DIST_DSL,,2032,,8.58705,8.58705,8.58705,8.58705,,,,151.671,110.775,,,110.775,,,,,,107.7897,,Energy
LTS,41,,DIST_DSL,,2033,,8.57297,8.57297,8.57297,8.57297,,,,148.702,105.679,,,105.679,,,,,,100.6474,,Energy
LTS,41,,DIST_DSL,,2034,,8.57983,8.57983,8.57983,8.57983,,,,146.1,101.031,,,101.031,,,,,,94.1774,,Energy
LTS,41,,DIST_DSL,,2035,,8.59728,8.59728,8.59728,8.59728,,,,143.67,96.6728,,,96.6728,,,,,,88.2009,,Energy
LTS,41,,DIST_DSL,,2036,,8.60793,8.60793,8.60793,8.60793,,,,141.117,92.3953,,,92.3953,,,,,,82.5082,,Energy
LTS,41,,DIST_DSL,,2037,,8.61776,8.61776,8.61776,8.61776,,,,138.544,88.2661,,,88.2661,,,,,,77.1465,,Energy
LTS,41,,DIST_DSL,,2038,,8.62621,8.62621,8.62621,8.62621,,,,135.944,84.275,,,84.275,,,,,,72.094,,Energy
LTS,41,,DIST_DSL,,2039,,8.66967,8.66967,8.66967,8.66967,,,,133.878,80.7573,,,80.7573,,,,,,67.6175,,Energy
LTS,41,,DIST_DSL,,2040,,8.71705,8.71705,8.71705,8.71705,,,,131.845,77.387,,,77.387,,,,,,63.4197,,Energy
LTS,41,,DIST_DSL,,2041,,8.93283,8.93283,8.93283,8.93283,,,,132.275,75.5468,,,75.5468,,,,,,60.5967,,Energy
LTS,41,,DIST_DSL,,2042,,9.10244,9.10244,9.10244,9.10244,,,,131.898,73.3012,,,73.3012,,,,,,57.5467,,Energy
