Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,56,,COMPOST,,2026,,0.0142413,0.0142413,0.0142413,0.0142413,,,0.523369,0.356196,,,0.897204,0.587571,0.897204,,0.398725,,,,-0.832263,-0.545042,,,,,,,,0.4983,,0.8542,0.8542,,nan,,nan,nan,
LTS,56,,COMPOST,,2027,,0.0283399,0.0283399,0.0283399,0.0283399,,,1.04149,0.656316,,,1.78541,1.08264,1.78541,,0.734678,,,,-1.65618,-1.00428,,,,,,,,0.9439,,1.6182,1.6182,,nan,,nan,nan,
LTS,56,,COMPOST,,2028,,0.0423947,0.0423947,0.0423947,0.0423947,,,1.55801,0.909082,,,2.67087,1.4996,2.67087,,1.01762,,,,-2.47755,-1.39105,,,,,,,,1.3443,,2.3046,2.3046,,nan,,nan,nan,
LTS,56,,COMPOST,,2029,,0.0562114,0.0562114,0.0562114,0.0562114,,,2.06577,1.11607,,,3.54132,1.84104,3.54132,,1.24933,,,,-3.28499,-1.70778,,,,,,,,1.6969,,2.909,2.909,,nan,,nan,nan,
LTS,56,,COMPOST,,2030,,0.0698986,0.0698986,0.0698986,0.0698986,,,2.56878,1.28503,,,4.40361,2.11975,4.40361,,1.43846,,,,-4.08488,-1.96632,,,,,,,,2.0089,,3.4438,3.4438,,nan,,nan,nan,
LTS,56,,COMPOST,,2031,,0.0836261,0.0836261,0.0836261,0.0836261,,,3.07326,1.42351,,,5.26844,2.34819,5.26844,,1.59348,,,,-4.88711,-2.17822,,,,,,,,2.2881,,3.9224,3.9224,,nan,,nan,nan,
LTS,56,,COMPOST,,2032,,0.0972791,0.0972791,0.0972791,0.0972791,,,3.57501,1.53326,,,6.12859,2.52922,6.12859,,1.71633,,,,-5.68499,-2.34616,,,,,,,,2.5339,,4.3439,4.3439,,nan,,nan,nan,
LTS,56,,COMPOST,,2033,,0.110859,0.110859,0.110859,0.110859,,,4.07407,1.61787,,,6.98412,2.66879,6.98412,,1.81104,,,,-6.4786,-2.47562,,,,,,,,2.7491,,4.7127,4.7127,,nan,,nan,nan,
LTS,56,,COMPOST,,2034,,0.124464,0.124464,0.124464,0.124464,,,4.57406,1.68187,,,7.84124,2.77437,7.84124,,1.88268,,,,-7.27369,-2.57356,,,,,,,,2.9384,,5.0372,5.0372,,nan,,nan,nan,
LTS,56,,COMPOST,,2035,,0.137901,0.137901,0.137901,0.137901,,,5.06786,1.72541,,,8.68777,2.84619,8.68777,,1.93142,,,,-8.05894,-2.64018,,,,,,,,3.0994,,5.3133,5.3133,,nan,,nan,nan,
