Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,45,,DIST_DSL,,2021,,6.06298,6.06298,6.06298,6.06298,,,,114.697,113.141,,,113.141,,,,,,139.4149,,Energy
BAU,45,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,45,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,45,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,45,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
BAU,45,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,140.918,121.255,,,121.255,,,,,,134.2076,,Energy
BAU,45,,DIST_DSL,,2027,,7.21703,7.21703,7.21703,7.21703,,,,144.332,120.846,,,120.846,,,,,,130.9134,,Energy
BAU,45,,DIST_DSL,,2028,,7.28459,7.28459,7.28459,7.28459,,,,146.103,119.031,,,119.031,,,,,,126.2093,,Energy
BAU,45,,DIST_DSL,,2029,,7.43036,7.43036,7.43036,7.43036,,,,149.455,118.48,,,118.48,,,,,,122.957,,Energy
BAU,45,,DIST_DSL,,2030,,7.57822,7.57822,7.57822,7.57822,,,,152.866,117.918,,,117.918,,,,,,119.7745,,Energy
BAU,45,,DIST_DSL,,2031,,7.75174,7.75174,7.75174,7.75174,,,,156.814,117.703,,,117.703,,,,,,117.017,,Energy
BAU,45,,DIST_DSL,,2032,,7.91977,7.91977,7.91977,7.91977,,,,160.669,117.346,,,117.346,,,,,,114.1845,,Energy
BAU,45,,DIST_DSL,,2033,,8.08754,8.08754,8.08754,8.08754,,,,164.539,116.934,,,116.934,,,,,,111.3665,,Energy
BAU,45,,DIST_DSL,,2034,,8.25212,8.25212,8.25212,8.25212,,,,168.364,116.427,,,116.427,,,,,,108.5289,,Energy
BAU,45,,DIST_DSL,,2035,,8.41567,8.41567,8.41567,8.41567,,,,172.186,115.861,,,115.861,,,,,,105.7073,,Energy
BAU,45,,DIST_DSL,,2036,,8.63034,8.63034,8.63034,8.63034,,,,177.076,115.939,,,115.939,,,,,,103.5327,,Energy
BAU,45,,DIST_DSL,,2037,,8.88964,8.88964,8.88964,8.88964,,,,182.909,116.531,,,116.531,,,,,,101.8506,,Energy
BAU,45,,DIST_DSL,,2038,,9.09961,9.09961,9.09961,9.09961,,,,187.754,116.393,,,116.393,,,,,,99.57,,Energy
BAU,45,,DIST_DSL,,2039,,9.30682,9.30682,9.30682,9.30682,,,,192.566,116.159,,,116.159,,,,,,97.2589,,Energy
BAU,45,,DIST_DSL,,2040,,9.51173,9.51173,9.51173,9.51173,,,,197.355,115.839,,,115.839,,,,,,94.9311,,Energy
BAU,45,,DIST_DSL,,2041,,9.84071,9.84071,9.84071,9.84071,,,,204.748,116.939,,,116.939,,,,,,93.7974,,Energy
BAU,45,,DIST_DSL,,2042,,10.1653,10.1653,10.1653,10.1653,,,,212.088,117.866,,,117.866,,,,,,92.5333,,Energy
BAU,45,,DIST_DSL,,2043,,10.4907,10.4907,10.4907,10.4907,,,,219.482,118.688,,,118.688,,,,,,91.1993,,Energy
BAU,45,,DIST_DSL,,2044,,10.8124,10.8124,10.8124,10.8124,,,,226.837,119.359,,,119.359,,,,,,89.7671,,Energy
BAU,45,,DIST_DSL,,2045,,11.1343,11.1343,11.1343,11.1343,,,,234.231,119.927,,,119.927,,,,,,88.2792,,Energy
BAU,45,,DIST_DSL,,2046,,11.4965,11.4965,11.4965,11.4965,,,,242.514,120.821,,,120.821,,,,,,87.0485,,Energy
BAU,45,,DIST_DSL,,2047,,11.8649,11.8649,11.8649,11.8649,,,,250.97,121.664,,,121.664,,,,,,85.7941,,Energy
BAU,45,,DIST_DSL,,2048,,12.2331,12.2331,12.2331,12.2331,,,,259.464,122.392,,,122.392,,,,,,84.474,,Energy
BAU,45,,DIST_DSL,,2049,,12.6014,12.6014,12.6014,12.6014,,,,268.003,123.012,,,123.012,,,,,,83.0991,,Energy
BAU,45,,DIST_DSL,,2050,,12.9664,12.9664,12.9664,12.9664,,,,276.513,123.498,,,123.498,,,,,,81.6551,,Energy
BAU,45,,DIST_DSL,,2051,,13.2402,13.2402,13.2402,13.2402,,,,283.115,123.038,,,123.038,,,,,,79.6235,,Energy
BAU,45,,DIST_DSL,,2052,,13.5149,13.5149,13.5149,13.5149,,,,289.769,122.535,,,122.535,,,,,,77.6141,,Energy
BAU,45,,DIST_DSL,,2053,,13.7949,13.7949,13.7949,13.7949,,,,296.568,122.03,,,122.03,,,,,,75.6526,,Energy
BAU,45,,DIST_DSL,,2054,,14.0762,14.0762,14.0762,14.0762,,,,303.427,121.488,,,121.488,,,,,,73.7165,,Energy
BAU,45,,DIST_DSL,,2055,,14.36,14.36,14.36,14.36,,,,310.373,120.919,,,120.919,,,,,,71.8133,,Energy
BAU,45,,DIST_GSL,,2021,,15.9922,15.9922,15.9922,15.9922,,,,388.35,383.081,,,383.081,,,,,,472.0419,,Energy
BAU,45,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,45,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,45,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,45,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,45,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,388.292,334.113,,,334.113,,,,,,369.8019,,Energy
BAU,45,,DIST_GSL,,2027,,22.0537,22.0537,22.0537,22.0537,,,,394.3,330.138,,,330.138,,,,,,357.6417,,Energy
BAU,45,,DIST_GSL,,2028,,22.3727,22.3727,22.3727,22.3727,,,,400.482,326.276,,,326.276,,,,,,345.9514,,Energy
BAU,45,,DIST_GSL,,2029,,22.6837,22.6837,22.6837,22.6837,,,,406.538,322.283,,,322.283,,,,,,334.4598,,Energy
BAU,45,,DIST_GSL,,2030,,22.9842,22.9842,22.9842,22.9842,,,,412.417,318.131,,,318.131,,,,,,323.1395,,Energy
BAU,45,,DIST_GSL,,2031,,23.3179,23.3179,23.3179,23.3179,,,,418.905,314.426,,,314.426,,,,,,312.5934,,Energy
BAU,45,,DIST_GSL,,2032,,23.6466,23.6466,23.6466,23.6466,,,,425.32,310.637,,,310.637,,,,,,302.267,,Energy
BAU,45,,DIST_GSL,,2033,,23.9663,23.9663,23.9663,23.9663,,,,431.584,306.716,,,306.716,,,,,,292.113,,Energy
BAU,45,,DIST_GSL,,2034,,24.2827,24.2827,24.2827,24.2827,,,,437.803,302.749,,,302.749,,,,,,282.2117,,Energy
BAU,45,,DIST_GSL,,2035,,24.5894,24.5894,24.5894,24.5894,,,,443.861,298.665,,,298.665,,,,,,272.4922,,Energy
BAU,45,,DIST_GSL,,2036,,25.0037,25.0037,25.0037,25.0037,,,,451.877,295.864,,,295.864,,,,,,264.2031,,Energy
BAU,45,,DIST_GSL,,2037,,25.3618,25.3618,25.3618,25.3618,,,,458.894,292.36,,,292.36,,,,,,255.5294,,Energy
BAU,45,,DIST_GSL,,2038,,25.7582,25.7582,25.7582,25.7582,,,,466.62,289.269,,,289.269,,,,,,247.4585,,Energy
BAU,45,,DIST_GSL,,2039,,26.1479,26.1479,26.1479,26.1479,,,,474.239,286.068,,,286.068,,,,,,239.5229,,Energy
BAU,45,,DIST_GSL,,2040,,26.5292,26.5292,26.5292,26.5292,,,,481.725,282.752,,,282.752,,,,,,231.718,,Energy
BAU,45,,DIST_GSL,,2041,,27.0941,27.0941,27.0941,27.0941,,,,492.564,281.321,,,281.321,,,,,,225.6492,,Energy
BAU,45,,DIST_GSL,,2042,,27.6532,27.6532,27.6532,27.6532,,,,503.325,279.719,,,279.719,,,,,,219.599,,Energy
BAU,45,,DIST_GSL,,2043,,28.2047,28.2047,28.2047,28.2047,,,,513.968,277.935,,,277.935,,,,,,213.5643,,Energy
BAU,45,,DIST_GSL,,2044,,28.7522,28.7522,28.7522,28.7522,,,,524.564,276.019,,,276.019,,,,,,207.5878,,Energy
BAU,45,,DIST_GSL,,2045,,29.2925,29.2925,29.2925,29.2925,,,,535.047,273.947,,,273.947,,,,,,201.6536,,Energy
BAU,45,,DIST_GSL,,2046,,29.9003,29.9003,29.9003,29.9003,,,,546.793,272.415,,,272.415,,,,,,196.2672,,Energy
BAU,45,,DIST_GSL,,2047,,30.5024,30.5024,30.5024,30.5024,,,,558.459,270.728,,,270.728,,,,,,190.9091,,Energy
BAU,45,,DIST_GSL,,2048,,31.0971,31.0971,31.0971,31.0971,,,,570.015,268.882,,,268.882,,,,,,185.5805,,Energy
BAU,45,,DIST_GSL,,2049,,31.686,31.686,31.686,31.686,,,,581.491,266.902,,,266.902,,,,,,180.3017,,Energy
BAU,45,,DIST_GSL,,2050,,32.2676,32.2676,32.2676,32.2676,,,,592.856,264.784,,,264.784,,,,,,175.072,,Energy
BAU,45,,DIST_GSL,,2051,,32.8987,32.8987,32.8987,32.8987,,,,605.158,262.994,,,262.994,,,,,,170.1951,,Energy
BAU,45,,DIST_GSL,,2052,,33.5381,33.5381,33.5381,33.5381,,,,617.64,261.183,,,261.183,,,,,,165.4338,,Energy
BAU,45,,DIST_GSL,,2053,,34.1898,34.1898,34.1898,34.1898,,,,630.378,259.385,,,259.385,,,,,,160.8054,,Energy
BAU,45,,DIST_GSL,,2054,,34.8505,34.8505,34.8505,34.8505,,,,643.309,257.571,,,257.571,,,,,,156.2896,,Energy
BAU,45,,DIST_GSL,,2055,,35.5232,35.5232,35.5232,35.5232,,,,656.487,255.763,,,255.763,,,,,,151.8963,,Energy
BAU,45,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
BAU,45,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
BAU,45,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
BAU,45,,DIST_NGS,,2024,,27.0695,27.0695,27.0695,27.0695,,,,191.655,174.176,,,174.176,,,,,,201.2378,,Energy
BAU,45,,DIST_NGS,,2025,,27.9061,27.9061,27.9061,27.9061,,,,195.262,172.671,,,172.671,,,,,,195.262,,Energy
BAU,45,,DIST_NGS,,2026,,26.5623,26.5623,26.5623,26.5623,,,,189.469,163.032,,,163.032,,,,,,180.4467,,Energy
BAU,45,,DIST_NGS,,2027,,27.299,27.299,27.299,27.299,,,,195.846,163.977,,,163.977,,,,,,177.6381,,Energy
BAU,45,,DIST_NGS,,2028,,26.7296,26.7296,26.7296,26.7296,,,,192.859,157.124,,,157.124,,,,,,166.5989,,Energy
BAU,45,,DIST_NGS,,2029,,26.8136,26.8136,26.8136,26.8136,,,,194.567,154.243,,,154.243,,,,,,160.0708,,Energy
BAU,45,,DIST_NGS,,2030,,24.8955,24.8955,24.8955,24.8955,,,,181.673,140.139,,,140.139,,,,,,142.3455,,Energy
BAU,45,,DIST_NGS,,2031,,24.1366,24.1366,24.1366,24.1366,,,,177.126,132.949,,,132.949,,,,,,132.1741,,Energy
BAU,45,,DIST_NGS,,2032,,23.9088,23.9088,23.9088,23.9088,,,,176.437,128.863,,,128.863,,,,,,125.3905,,Energy
BAU,45,,DIST_NGS,,2033,,23.6811,23.6811,23.6811,23.6811,,,,175.73,124.887,,,124.887,,,,,,118.941,,Energy
BAU,45,,DIST_NGS,,2034,,23.4539,23.4539,23.4539,23.4539,,,,175.008,121.022,,,121.022,,,,,,112.8117,,Energy
BAU,45,,DIST_NGS,,2035,,21.104,21.104,21.104,21.104,,,,158.341,106.544,,,106.544,,,,,,97.2076,,Energy
BAU,45,,DIST_NGS,,2036,,20.0766,20.0766,20.0766,20.0766,,,,151.458,99.1663,,,99.1663,,,,,,88.5544,,Energy
BAU,45,,DIST_NGS,,2037,,19.0497,19.0497,19.0497,19.0497,,,,144.494,92.0566,,,92.0566,,,,,,80.4597,,Energy
