Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,1,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,1,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,1,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,1,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,1,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,1,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,1,2027,DIST_DSL,,,11.322522,,,,,,,,,,,,,11.322522,,,,,11.322522,,,11.322522,,,,,,
BAU,1,2028,DIST_DSL,,,11.581393,,,,,,,,,,,,,11.581393,,,,,11.581393,,,11.581393,,,,,,
BAU,1,2029,DIST_DSL,,,11.841836,,,,,,,,,,,,,11.841836,,,,,11.841836,,,11.841836,,,,,,
BAU,1,2030,DIST_DSL,,,12.112072,,,,,,,,,,,,,12.112072,,,,,12.112072,,,12.112072,,,,,,
BAU,1,2031,DIST_DSL,,,12.407592,,,,,,,,,,,,,12.407592,,,,,12.407592,,,12.407592,,,,,,
BAU,1,2032,DIST_DSL,,,12.703182,,,,,,,,,,,,,12.703182,,,,,12.703182,,,12.703182,,,,,,
BAU,1,2033,DIST_DSL,,,13.000884,,,,,,,,,,,,,13.000884,,,,,13.000884,,,13.000884,,,,,,
BAU,1,2034,DIST_DSL,,,13.300237,,,,,,,,,,,,,13.300237,,,,,13.300237,,,13.300237,,,,,,
BAU,1,2035,DIST_DSL,,,13.600604,,,,,,,,,,,,,13.600604,,,,,13.600604,,,13.600604,,,,,,
BAU,1,2036,DIST_DSL,,,13.961605,,,,,,,,,,,,,13.961605,,,,,13.961605,,,13.961605,,,,,,
BAU,1,2037,DIST_DSL,,,14.365967,,,,,,,,,,,,,14.365967,,,,,14.365967,,,14.365967,,,,,,
BAU,1,2038,DIST_DSL,,,14.727002,,,,,,,,,,,,,14.727002,,,,,14.727002,,,14.727002,,,,,,
BAU,1,2039,DIST_DSL,,,15.089575,,,,,,,,,,,,,15.089575,,,,,15.089575,,,15.089575,,,,,,
BAU,1,2040,DIST_DSL,,,15.454595,,,,,,,,,,,,,15.454595,,,,,15.454595,,,15.454595,,,,,,
BAU,1,2041,DIST_DSL,,,15.976294,,,,,,,,,,,,,15.976294,,,,,15.976294,,,15.976294,,,,,,
BAU,1,2042,DIST_DSL,,,16.503947,,,,,,,,,,,,,16.503947,,,,,16.503947,,,16.503947,,,,,,
BAU,1,2043,DIST_DSL,,,17.042401,,,,,,,,,,,,,17.042401,,,,,17.042401,,,17.042401,,,,,,
