Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,27,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2026,,0.749329,0.749329,0.749329,0.749329,,,,,,,33.1241,21.6927,33.1241,,78.177,,,,86.2499,56.4843,,,,,,,,,,31.5347,31.5347,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2027,,0.742501,0.742501,0.742501,0.742501,,,,,,,32.8223,19.9028,32.8223,,71.2265,,,,84.6393,51.3237,,,,,,,,,,29.7481,29.7481,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2028,,0.735577,0.735577,0.735577,0.735577,,,,,,,32.5162,18.2567,32.5162,,64.8708,,,,83.0226,46.6142,,,,,,,,,,28.0566,28.0566,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2029,,0.728748,0.728748,0.728748,0.728748,,,,,,,32.2143,16.7474,32.2143,,59.0763,,,,81.4216,42.329,,,,,,,,,,26.4624,26.4624,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2030,,0.721825,0.721825,0.721825,0.721825,,,,,,,31.9083,15.3595,31.9083,,53.7777,,,,79.8109,38.4182,,,,,,,,,,24.9534,24.9534,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2031,,0.714942,0.714942,0.714942,0.714942,,,,,,,31.604,14.0862,31.604,,49.0171,,,,78.3718,34.931,,,,,,,,,,23.5296,23.5296,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2032,,0.708148,0.708148,0.708148,0.708148,,,,,,,31.3037,12.9188,31.3037,,44.668,,,,76.9318,31.7492,,,,,,,,,,22.1877,22.1877,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2033,,0.701264,0.701264,0.701264,0.701264,,,,,,,30.9994,11.8456,30.9994,,40.6847,,,,75.4708,28.8391,,,,,,,,,,20.9178,20.9178,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2034,,0.69438,0.69438,0.69438,0.69438,,,,,,,30.6951,10.8605,30.6951,,37.0439,,,,74.0026,26.1834,,,,,,,,,,19.7186,19.7186,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2035,,0.687497,0.687497,0.687497,0.687497,,,,,,,30.3908,9.95629,30.3908,,33.7176,,,,72.5294,23.7613,,,,,,,,,,18.5864,18.5864,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2036,,0.68064,0.68064,0.68064,0.68064,,,,,,,30.0877,9.12684,30.0877,,30.7215,,,,71.1892,21.5946,,,,,,,,,,17.5181,17.5181,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2037,,0.673783,0.673783,0.673783,0.673783,,,,,,,29.7846,8.36564,29.7846,,27.9795,,,,69.8319,19.6138,,,,,,,,,,16.5095,16.5095,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2038,,0.666925,0.666925,0.666925,0.666925,,,,,,,29.4814,7.66713,29.4814,,25.4737,,,,68.4693,17.8066,,,,,,,,,,15.5574,15.5574,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2039,,0.659986,0.659986,0.659986,0.659986,,,,,,,29.1747,7.02533,29.1747,,23.1821,,,,67.0957,16.1568,,,,,,,,,,14.6568,14.6568,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2040,,0.653128,0.653128,0.653128,0.653128,,,,,,,28.8715,6.43734,28.8715,,21.0922,,,,65.7269,14.6548,,,,,,,,,,13.8086,13.8086,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2041,,0.646252,0.646252,0.646252,0.646252,,,,,,,28.5676,5.89775,28.5676,,19.2066,,,,64.4656,13.3089,,,,,,,,,,13.0076,13.0076,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2042,,0.639376,0.639376,0.639376,0.639376,,,,,,,28.2636,5.40278,28.2636,,17.4831,,,,63.196,12.0803,,,,,,,,,,12.2517,12.2517,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2043,,0.6325,0.6325,0.6325,0.6325,,,,,,,27.9597,4.94877,27.9597,,15.9078,,,,61.9167,10.9591,,,,,,,,,,11.5385,11.5385,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2044,,0.625624,0.625624,0.625624,0.625624,,,,,,,27.6557,4.53238,27.6557,,14.469,,,,60.6313,9.93662,,,,,,,,,,10.8654,10.8654,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2045,,0.618824,0.618824,0.618824,0.618824,,,,,,,27.3551,4.15103,27.3551,,13.1577,,,,59.3533,9.00665,,,,,,,,,,10.2316,10.2316,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2046,,0.61188,0.61188,0.61188,0.61188,,,,,,,27.0482,3.80042,27.0482,,11.9706,,,,58.1482,8.17017,,,,,,,,,,9.6314,9.6314,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2047,,0.605011,0.605011,0.605011,0.605011,,,,,,,26.7445,3.47941,26.7445,,10.8884,,,,56.9492,7.40897,,,,,,,,,,9.0663,9.0663,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2048,,0.598143,0.598143,0.598143,0.598143,,,,,,,26.4409,3.1851,26.4409,,9.90105,,,,55.7521,6.71595,,,,,,,,,,8.5333,8.5333,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2049,,0.591274,0.591274,0.591274,0.591274,,,,,,,26.1373,2.9153,26.1373,,9.00015,,,,54.554,6.08485,,,,,,,,,,8.0306,8.0306,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2050,,0.584405,0.584405,0.584405,0.584405,,,,,,,25.8336,2.66799,25.8336,,8.17898,,,,53.3617,5.51098,,,,,,,,,,7.5564,7.5564,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2051,,0.577537,0.577537,0.577537,0.577537,,,,,,,25.53,2.44133,25.53,,7.43093,,,,52.1783,4.9896,,,,,,,,,,7.1093,7.1093,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2052,,0.570668,0.570668,0.570668,0.570668,,,,,,,25.2264,2.23361,25.2264,,6.74902,,,,50.9972,4.51542,,,,,,,,,,6.6877,6.6877,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2053,,0.563799,0.563799,0.563799,0.563799,,,,,,,24.9227,2.04326,24.9227,,6.12731,,,,49.8153,4.08405,,,,,,,,,,6.2902,6.2902,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2054,,0.55693,0.55693,0.55693,0.55693,,,,,,,24.6191,1.86886,24.6191,,5.56052,,,,48.6315,3.69166,,,,,,,,,,5.9154,5.9154,,,,nan,nan,
BAU,27,,NO_CONTR_OD,,2055,,0.550061,0.550061,0.550061,0.550061,,,,,,,24.3154,1.70908,24.3154,,5.04421,,,,47.4496,3.33513,,,,,,,,,,5.5621,5.5621,,,,nan,nan,
