Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,45,,COMPOST,,2026,,0.0143445,0.0143445,0.0143445,0.0143445,,,0.52716,0.358776,,,0.903703,0.591828,0.903703,,0.401613,,,,-0.838292,-0.548991,,,,,,,,0.5019,,0.8603,0.8603,,nan,,nan,nan,
LTS,45,,COMPOST,,2027,,0.0287493,0.0287493,0.0287493,0.0287493,,,1.05654,0.665797,,,1.8112,1.09828,1.8112,,0.745291,,,,-1.68011,-1.01879,,,,,,,,0.9576,,1.6416,1.6416,,nan,,nan,nan,
LTS,45,,COMPOST,,2028,,0.0433107,0.0433107,0.0433107,0.0433107,,,1.59167,0.928724,,,2.72858,1.532,2.72858,,1.03961,,,,-2.53108,-1.42111,,,,,,,,1.3734,,2.3544,2.3544,,nan,,nan,nan,
LTS,45,,COMPOST,,2029,,0.0578261,0.0578261,0.0578261,0.0578261,,,2.12511,1.14813,,,3.64305,1.89393,3.64305,,1.28522,,,,-3.37936,-1.75684,,,,,,,,1.7457,,2.9926,2.9926,,nan,,nan,nan,
LTS,45,,COMPOST,,2030,,0.0724013,0.0724013,0.0724013,0.0724013,,,2.66075,1.33104,,,4.56128,2.19564,4.56128,,1.48996,,,,-4.23113,-2.03672,,,,,,,,2.0808,,3.5671,3.5671,,nan,,nan,nan,
LTS,45,,COMPOST,,2031,,0.0872088,0.0872088,0.0872088,0.0872088,,,3.20492,1.4845,,,5.49416,2.44879,5.49416,,1.66175,,,,-5.09648,-2.27154,,,,,,,,2.3861,,4.0905,4.0905,,nan,,nan,nan,
LTS,45,,COMPOST,,2032,,0.102128,0.102128,0.102128,0.102128,,,3.75319,1.60968,,,6.43404,2.65528,6.43404,,1.80187,,,,-5.96833,-2.46309,,,,,,,,2.6602,,4.5604,4.5604,,nan,,nan,nan,
LTS,45,,COMPOST,,2033,,0.117156,0.117156,0.117156,0.117156,,,4.30547,1.70976,,,7.3808,2.82037,7.3808,,1.9139,,,,-6.84657,-2.61623,,,,,,,,2.9052,,4.9804,4.9804,,nan,,nan,nan,
LTS,45,,COMPOST,,2034,,0.132395,0.132395,0.132395,0.132395,,,4.8655,1.78903,,,8.34086,2.95114,8.34086,,2.00264,,,,-7.73714,-2.73754,,,,,,,,3.1256,,5.3582,5.3582,,nan,,nan,nan,
LTS,45,,COMPOST,,2035,,0.147636,0.147636,0.147636,0.147636,,,5.42564,1.84722,,,9.30109,3.04712,9.30109,,2.06777,,,,-8.62787,-2.82657,,,,,,,,3.3182,,5.6884,5.6884,,nan,,nan,nan,
LTS,45,,COMPOST,,2036,,0.163293,0.163293,0.163293,0.163293,,,6.00101,1.89177,,,10.2875,3.12061,10.2875,,2.11764,,,,-9.54284,-2.89474,,,,,,,,3.494,,5.9897,5.9897,,nan,,nan,nan,
LTS,45,,COMPOST,,2037,,0.179108,0.179108,0.179108,0.179108,,,6.58223,1.92129,,,11.2838,3.16931,11.2838,,2.15069,,,,-10.4671,-2.93991,,,,,,,,3.6485,,6.2546,6.2546,,nan,,nan,nan,
LTS,45,,COMPOST,,2038,,0.195081,0.195081,0.195081,0.195081,,,7.16922,1.93762,,,12.2901,3.19624,12.2901,,2.16896,,,,-11.4005,-2.96489,,,,,,,,3.7832,,6.4855,6.4855,,nan,,nan,nan,
LTS,45,,COMPOST,,2039,,0.211315,0.211315,0.211315,0.211315,,,7.76582,1.94339,,,13.3128,3.20576,13.3128,,2.17543,,,,-12.3492,-2.97372,,,,,,,,3.9014,,6.6881,6.6881,,nan,,nan,nan,
LTS,45,,COMPOST,,2040,,0.227597,0.227597,0.227597,0.227597,,,8.3642,1.93809,,,14.3386,3.19701,14.3386,,2.16949,,,,-13.3008,-2.96561,,,,,,,,4.0004,,6.8578,6.8578,,nan,,nan,nan,
LTS,45,,COMPOST,,2041,,0.244432,0.244432,0.244432,0.244432,,,8.98289,1.92726,,,15.3992,3.17916,15.3992,,2.15737,,,,-14.2846,-2.94905,,,,,,,,4.0902,,7.0117,7.0117,,nan,,nan,nan,
LTS,45,,COMPOST,,2042,,0.261492,0.261492,0.261492,0.261492,,,9.60981,1.90904,,,16.474,3.14911,16.474,,2.13698,,,,-15.2816,-2.92117,,,,,,,,4.1657,,7.1412,7.1412,,nan,,nan,nan,
LTS,45,,COMPOST,,2043,,0.278734,0.278734,0.278734,0.278734,,,10.2435,1.88419,,,17.5602,3.10811,17.5602,,2.10916,,,,-16.2892,-2.88314,,,,,,,,4.2273,,7.2468,7.2468,,nan,,nan,nan,
LTS,45,,COMPOST,,2044,,0.296177,0.296177,0.296177,0.296177,,,10.8845,1.8538,,,18.6592,3.05798,18.6592,,2.07514,,,,-17.3086,-2.83664,,,,,,,,4.2763,,7.3308,7.3308,,nan,,nan,nan,
LTS,45,,COMPOST,,2045,,0.313956,0.313956,0.313956,0.313956,,,11.5379,1.81951,,,19.7792,3.00142,19.7792,,2.03676,,,,-18.3476,-2.78418,,,,,,,,4.3155,,7.398,7.398,,nan,,nan,nan,
LTS,45,,COMPOST,,2046,,0.332289,0.332289,0.332289,0.332289,,,12.2116,1.78312,,,20.9342,2.94138,20.9342,,1.99602,,,,-19.419,-2.72848,,,,,,,,4.3483,,7.4543,7.4543,,nan,,nan,nan,
LTS,45,,COMPOST,,2047,,0.350901,0.350901,0.350901,0.350901,,,12.8956,1.74351,,,22.1068,2.87605,22.1068,,1.95168,,,,-20.5067,-2.66787,,,,,,,,4.3716,,7.4941,7.4941,,nan,,nan,nan,
LTS,45,,COMPOST,,2048,,0.369737,0.369737,0.369737,0.369737,,,13.5878,1.70102,,,23.2935,2.80595,23.2935,,1.90412,,,,-21.6075,-2.60286,,,,,,,,4.3852,,7.5176,7.5176,,nan,,nan,nan,
LTS,45,,COMPOST,,2049,,0.388824,0.388824,0.388824,0.388824,,,14.2893,1.65632,,,24.4959,2.73222,24.4959,,1.85408,,,,-22.7229,-2.53446,,,,,,,,4.3903,,7.5263,7.5263,,nan,,nan,nan,
LTS,45,,COMPOST,,2050,,0.408306,0.408306,0.408306,0.408306,,,15.0053,1.61048,,,25.7233,2.6566,25.7233,,1.80276,,,,-23.8614,-2.46431,,,,,,,,4.3891,,7.5242,7.5242,,nan,,nan,nan,
LTS,45,,COMPOST,,2051,,0.427894,0.427894,0.427894,0.427894,,,15.7251,1.56272,,,26.9573,2.57782,26.9573,,1.74931,,,,-25.0061,-2.39123,,,,,,,,4.379,,7.5068,7.5068,,nan,,nan,nan,
LTS,45,,COMPOST,,2052,,0.447732,0.447732,0.447732,0.447732,,,16.4541,1.51404,,,28.2071,2.49753,28.2071,,1.69482,,,,-26.1654,-2.31675,,,,,,,,4.3621,,7.4779,7.4779,,nan,,nan,nan,
LTS,45,,COMPOST,,2053,,0.467854,0.467854,0.467854,0.467854,,,17.1936,1.4649,,,29.4748,2.41646,29.4748,,1.6398,,,,-27.3414,-2.24155,,,,,,,,4.3395,,7.4391,7.4391,,nan,,nan,nan,
LTS,45,,COMPOST,,2054,,0.48819,0.48819,0.48819,0.48819,,,17.941,1.41535,,,30.756,2.33472,30.756,,1.58433,,,,-28.5298,-2.16573,,,,,,,,4.3108,,7.39,7.39,,nan,,nan,nan,
LTS,45,,COMPOST,,2055,,0.508815,0.508815,0.508815,0.508815,,,18.6989,1.36587,,,32.0553,2.2531,32.0553,,1.52895,,,,-29.7351,-2.09002,,,,,,,,4.2773,,7.3326,7.3326,,nan,,nan,nan,
LTS,45,,LANDFILL,,2026,,0.0220218,0.0220218,0.0220218,0.0220218,,,0.115615,0.0786854,,,1.46368,0.958552,1.46368,,1.03724,,,,,,,,,,,,,0.1101,,1.3935,1.3935,,nan,,nan,nan,
LTS,45,,LANDFILL,,2027,,0.0442374,0.0442374,0.0442374,0.0442374,,,0.232247,0.146355,,,2.94024,1.78291,2.94024,,1.92926,,,,5.87897e-09,3.55067e-09,,,,,,,,0.2105,,2.6649,2.6649,,nan,,nan,nan,
LTS,45,,LANDFILL,,2028,,0.0665383,0.0665383,0.0665383,0.0665383,,,0.349326,0.203828,,,4.42247,2.48306,4.42247,,2.68688,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.3014,,3.8159,3.8159,,nan,,nan,nan,
LTS,45,,LANDFILL,,2029,,0.0888226,0.0888226,0.0888226,0.0888226,,,0.466319,0.251937,,,5.90359,3.06912,5.90359,,3.32106,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3831,,4.8495,4.8495,,nan,,nan,nan,
LTS,45,,LANDFILL,,2030,,0.111199,0.111199,0.111199,0.111199,,,0.583793,0.292042,,,7.39082,3.55768,7.39082,,3.84972,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4565,,5.7799,5.7799,,nan,,nan,nan,
LTS,45,,LANDFILL,,2031,,0.132296,0.132296,0.132296,0.132296,,,0.694552,0.321712,,,8.79303,3.91913,8.79303,,4.24084,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.5171,,6.5465,6.5465,,nan,,nan,nan,
LTS,45,,LANDFILL,,2032,,0.153551,0.153551,0.153551,0.153551,,,0.80614,0.34574,,,10.2057,4.21183,10.2057,,4.55757,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.5714,,7.2337,7.2337,,nan,,nan,nan,
LTS,45,,LANDFILL,,2033,,0.174961,0.174961,0.174961,0.174961,,,0.918543,0.364766,,,11.6288,4.44361,11.6288,,4.80838,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.6198,,7.8469,7.8469,,nan,,nan,nan,
LTS,45,,LANDFILL,,2034,,0.196523,0.196523,0.196523,0.196523,,,1.03175,0.379371,,,13.0619,4.62154,13.0619,,5.00091,,,,-6.4465e-09,-2.25555e-09,,,,,,,,0.6628,,8.391,8.391,,nan,,nan,nan,
LTS,45,,LANDFILL,,2035,,0.218236,0.218236,0.218236,0.218236,,,1.14574,0.390079,,,14.5051,4.75198,14.5051,,5.14206,,,,-2.38797e-08,-7.82893e-09,,,,,,,,0.7007,,8.871,8.871,,nan,,nan,nan,
LTS,45,,LANDFILL,,2036,,0.238988,0.238988,0.238988,0.238988,,,1.25469,0.39553,,,15.8843,4.81838,15.8843,,5.21391,,,,-5.80621e-09,-1.76078e-09,,,,,,,,0.7305,,9.2484,9.2484,,nan,,nan,nan,
LTS,45,,LANDFILL,,2037,,0.259948,0.259948,0.259948,0.259948,,,1.36473,0.398352,,,17.2775,4.85275,17.2775,,5.25111,,,,8.14907e-09,2.28465e-09,,,,,,,,0.7565,,9.5769,9.5769,,nan,,nan,nan,
LTS,45,,LANDFILL,,2038,,0.281009,0.281009,0.281009,0.281009,,,1.4753,0.398727,,,18.6773,4.85733,18.6773,,5.25606,,,,-2.41707e-08,-6.27188e-09,,,,,,,,0.7785,,9.856,9.856,,nan,,nan,nan,
LTS,45,,LANDFILL,,2039,,0.302379,0.302379,0.302379,0.302379,,,1.58749,0.397267,,,20.0976,4.83955,20.0976,,5.23681,,,,-2.96859e-09,,,,,,,,,0.7975,,10.0967,10.0967,,nan,,nan,nan,
LTS,45,,LANDFILL,,2040,,0.32395,0.32395,0.32395,0.32395,,,1.70074,0.394081,,,21.5313,4.80073,21.5313,,5.19481,,,,-5.73345e-09,-1.28057e-09,,,,,,,,0.8134,,10.2979,10.2979,,nan,,nan,nan,
LTS,45,,LANDFILL,,2041,,0.344784,0.344784,0.344784,0.344784,,,1.81012,0.388357,,,22.9161,4.731,22.9161,,5.11936,,,,-2.02272e-09,,,,,,,,,0.8242,,10.4343,10.4343,,nan,,nan,nan,
LTS,45,,LANDFILL,,2042,,0.365893,0.365893,0.365893,0.365893,,,1.92094,0.381606,,,24.3191,4.64876,24.3191,,5.03036,,,,1.19617e-08,2.2992e-09,,,,,,,,0.8327,,10.5419,10.5419,,nan,,nan,nan,
LTS,45,,LANDFILL,,2043,,0.387221,0.387221,0.387221,0.387221,,,2.03291,0.373935,,,25.7367,4.55531,25.7367,,4.92924,,,,-5.99539e-09,-1.07684e-09,,,,,,,,0.8389,,10.6211,10.6211,,nan,,nan,nan,
LTS,45,,LANDFILL,,2044,,0.408793,0.408793,0.408793,0.408793,,,2.14616,0.365524,,,27.1704,4.45285,27.1704,,4.81837,,,,-1.78989e-09,,,,,,,,,0.8432,,10.6747,10.6747,,nan,,nan,nan,
LTS,45,,LANDFILL,,2045,,0.43064,0.43064,0.43064,0.43064,,,2.26086,0.356536,,,28.6225,4.34336,28.6225,,4.6999,,,,9.28412e-09,1.42609e-09,,,,,,,,0.8456,,10.7057,10.7057,,nan,,nan,nan,
LTS,45,,LANDFILL,,2046,,0.452029,0.452029,0.452029,0.452029,,,2.37315,0.346523,,,30.0441,4.22138,30.0441,,4.5679,,,,2.07801e-08,2.91038e-09,,,,,,,,0.845,,10.6982,10.6982,,nan,,nan,nan,
