Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,16,,COMPOST,,2026,,0.0142702,0.0142702,0.0142702,0.0142702,,,0.52443,0.356918,,,0.899022,0.588762,0.899022,,0.399533,,,,-0.83395,-0.546147,,,,,,,,0.4993,,0.8559,0.8559,,nan,,nan,nan,
LTS,16,,COMPOST,,2027,,0.0284544,0.0284544,0.0284544,0.0284544,,,1.0457,0.658968,,,1.79263,1.08702,1.79263,,0.737647,,,,-1.66288,-1.00834,,,,,,,,0.9478,,1.6247,1.6247,,nan,,nan,nan,
LTS,16,,COMPOST,,2028,,0.042651,0.042651,0.042651,0.042651,,,1.56742,0.914577,,,2.68701,1.50866,2.68701,,1.02378,,,,-2.49252,-1.39946,,,,,,,,1.3525,,2.3185,2.3185,,nan,,nan,nan,
LTS,16,,COMPOST,,2029,,0.0566631,0.0566631,0.0566631,0.0566631,,,2.08237,1.12504,,,3.56978,1.85583,3.56978,,1.25937,,,,-3.31139,-1.72151,,,,,,,,1.7106,,2.9324,2.9324,,nan,,nan,nan,
LTS,16,,COMPOST,,2030,,0.0705988,0.0705988,0.0705988,0.0705988,,,2.59451,1.2979,,,4.44772,2.14098,4.44772,,1.45286,,,,-4.12579,-1.98601,,,,,,,,2.029,,3.4783,3.4783,,nan,,nan,nan,
LTS,16,,COMPOST,,2031,,0.0846284,0.0846284,0.0846284,0.0846284,,,3.11009,1.44057,,,5.33159,2.37633,5.33159,,1.61258,,,,-4.94568,-2.20433,,,,,,,,2.3155,,3.9694,3.9694,,nan,,nan,nan,
LTS,16,,COMPOST,,2032,,0.0986355,0.0986355,0.0986355,0.0986355,,,3.62485,1.55464,,,6.21404,2.56449,6.21404,,1.74026,,,,-5.76426,-2.37887,,,,,,,,2.5693,,4.4044,4.4044,,nan,,nan,nan,
LTS,16,,COMPOST,,2033,,0.112621,0.112621,0.112621,0.112621,,,4.1388,1.64358,,,7.09509,2.7112,7.09509,,1.83981,,,,-6.58154,-2.51496,,,,,,,,2.7928,,4.7876,4.7876,,nan,,nan,nan,
LTS,16,,COMPOST,,2034,,0.126683,0.126683,0.126683,0.126683,,,4.65559,1.71185,,,7.98101,2.82382,7.98101,,1.91624,,,,-7.40334,-2.61943,,,,,,,,2.9908,,5.127,5.127,,nan,,nan,nan,
LTS,16,,COMPOST,,2035,,0.140625,0.140625,0.140625,0.140625,,,5.16795,1.75949,,,8.85935,2.9024,8.85935,,1.96956,,,,-8.2181,-2.69232,,,,,,,,3.1606,,5.4182,5.4182,,nan,,nan,nan,
LTS,16,,COMPOST,,2036,,0.15484,0.15484,0.15484,0.15484,,,5.69037,1.79384,,,9.75492,2.95907,9.75492,,2.00802,,,,-9.04885,-2.74489,,,,,,,,3.3131,,5.6797,5.6797,,nan,,nan,nan,
LTS,16,,COMPOST,,2037,,0.169086,0.169086,0.169086,0.169086,,,6.2139,1.81378,,,10.6524,2.99196,10.6524,,2.03034,,,,-9.88136,-2.7754,,,,,,,,3.4444,,5.9046,5.9046,,nan,,nan,nan,
LTS,16,,COMPOST,,2038,,0.183361,0.183361,0.183361,0.183361,,,6.73851,1.82121,,,11.5517,3.00422,11.5517,,2.03866,,,,-10.7156,-2.78677,,,,,,,,3.5559,,6.0959,6.0959,,nan,,nan,nan,
LTS,16,,COMPOST,,2039,,0.197765,0.197765,0.197765,0.197765,,,7.26786,1.81877,,,12.4592,3.0002,12.4592,,2.03593,,,,-11.5574,-2.78304,,,,,,,,3.6512,,6.2593,6.2593,,nan,,nan,nan,
LTS,16,,COMPOST,,2040,,0.212099,0.212099,0.212099,0.212099,,,7.79463,1.80611,,,13.3622,2.97931,13.3622,,2.02175,,,,-12.3951,-2.76366,,,,,,,,3.728,,6.3908,6.3908,,nan,,nan,nan,
LTS,16,,COMPOST,,2041,,0.226833,0.226833,0.226833,0.226833,,,8.33612,1.7885,,,14.2905,2.95026,14.2905,,2.00204,,,,-13.2561,-2.73672,,,,,,,,3.7957,,6.5069,6.5069,,nan,,nan,nan,
LTS,16,,COMPOST,,2042,,0.241661,0.241661,0.241661,0.241661,,,8.88104,1.76427,,,15.2246,2.91029,15.2246,,1.97492,,,,-14.1227,-2.69964,,,,,,,,3.8498,,6.5996,6.5996,,nan,,nan,nan,
LTS,16,,COMPOST,,2043,,0.256545,0.256545,0.256545,0.256545,,,9.42802,1.73419,,,16.1623,2.86068,16.1623,,1.94125,,,,-14.9925,-2.65362,,,,,,,,3.8908,,6.6699,6.6699,,nan,,nan,nan,
LTS,16,,COMPOST,,2044,,0.271502,0.271502,0.271502,0.271502,,,9.9777,1.69935,,,17.1046,2.80321,17.1046,,1.90225,,,,-15.8666,-2.60031,,,,,,,,3.92,,6.7201,6.7201,,nan,,nan,nan,
LTS,16,,COMPOST,,2045,,0.286655,0.286655,0.286655,0.286655,,,10.5346,1.6613,,,18.0593,2.74043,18.0593,,1.85965,,,,-16.7521,-2.54207,,,,,,,,3.9403,,6.7547,6.7547,,nan,,nan,nan,
