Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,27,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,27,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,27,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,27,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,27,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,27,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,138.913,119.53,,119.53,,,,,,,,,,,,,,,132.2981,,,,0.0018011753736989,0.0018011753736989,,,
LTS,27,,DIST_DSL,,2027,,7.39303,7.39303,7.39303,7.39303,,,,,,,145.192,121.566,,121.566,,,,,,,,,,,,,,,131.6934,,,,0.0018189276459909,0.0018189276459909,,,
LTS,27,,DIST_DSL,,2028,,7.6602,7.6602,7.6602,7.6602,,,,,,,149.503,121.801,,121.801,,,,,,,,,,,,,,,129.1463,,,,0.0018095986768483,0.0018095986768483,,,
LTS,27,,DIST_DSL,,2029,,7.98597,7.98597,7.98597,7.98597,,,,,,,154.885,122.785,,122.785,,,,,,,,,,,,,,,127.4243,,,,0.0018113457185399,0.0018113457185399,,,
LTS,27,,DIST_DSL,,2030,,8.27919,8.27919,8.27919,8.27919,,,,,,,159.56,123.082,,123.082,,,,,,,,,,,,,,,125.0194,,,,0.0018029166219636,0.0018029166219636,,,
LTS,27,,DIST_DSL,,2031,,8.26826,8.26826,8.26826,8.26826,,,,,,,158.339,118.848,,118.848,,,,,,,,,,,,,,,118.155,,,,0.0017286184306227,0.0017286184306227,,,
LTS,27,,DIST_DSL,,2032,,8.24425,8.24425,8.24425,8.24425,,,,,,,156.872,114.573,,114.573,,,,,,,,,,,,,,,111.486,,,,0.0016546887002896,0.0016546887002896,,,
LTS,27,,DIST_DSL,,2033,,8.17319,8.17319,8.17319,8.17319,,,,,,,154.521,109.814,,109.814,,,,,,,,,,,,,,,104.5859,,,,0.0015747731592935,0.0015747731592935,,,
LTS,27,,DIST_DSL,,2034,,8.13769,8.13769,8.13769,8.13769,,,,,,,152.855,105.702,,105.702,,,,,,,,,,,,,,,98.5317,,,,0.0015051152967902,0.0015051152967902,,,
LTS,27,,DIST_DSL,,2035,,8.09847,8.09847,8.09847,8.09847,,,,,,,151.129,101.692,,101.692,,,,,,,,,,,,,,,92.7801,,,,0.0014377969406261,0.0014377969406261,,,
LTS,27,,DIST_DSL,,2036,,8.0527,8.0527,8.0527,8.0527,,,,,,,149.291,97.7472,,97.7472,,,,,,,,,,,,,,,87.2874,,,,0.0013722808405224,0.0013722808405224,,,
LTS,27,,DIST_DSL,,2037,,8.00382,8.00382,8.00382,8.00382,,,,,,,147.406,93.912,,93.912,,,,,,,,,,,,,,,82.0812,,,,0.0013091341753866,0.0013091341753866,,,
LTS,27,,DIST_DSL,,2038,,7.97955,7.97955,7.97955,7.97955,,,,,,,145.984,90.4992,,90.4992,,,,,,,,,,,,,,,77.4184,,,,0.0012526619465265,0.0012526619465265,,,
LTS,27,,DIST_DSL,,2039,,7.97308,7.97308,7.97308,7.97308,,,,,,,144.892,87.4008,,87.4008,,,,,,,,,,,,,,,73.1803,,,,0.0012012479480039,0.0012012479480039,,,
LTS,27,,DIST_DSL,,2040,,7.96065,7.96065,7.96065,7.96065,,,,,,,143.693,84.3415,,84.3415,,,,,,,,,,,,,,,69.1188,,,,0.0011510216430603,0.0011510216430603,,,
LTS,27,,DIST_DSL,,2041,,8.09919,8.09919,8.09919,8.09919,,,,,,,145.204,82.9312,,82.9312,,,,,,,,,,,,,,,66.5196,,,,0.0011237923836699,0.0011237923836699,,,
LTS,27,,DIST_DSL,,2042,,8.19327,8.19327,8.19327,8.19327,,,,,,,145.889,81.0768,,81.0768,,,,,,,,,,,,,,,63.6509,,,,0.0010909118966586,0.0010909118966586,,,
LTS,27,,DIST_DSL,,2043,,8.33468,8.33468,8.33468,8.33468,,,,,,,147.389,79.7024,,79.7024,,,,,,,,,,,,,,,61.2432,,,,0.0010648583212671,0.0010648583212671,,,
LTS,27,,DIST_DSL,,2044,,8.43587,8.43587,8.43587,8.43587,,,,,,,148.147,77.9534,,77.9534,,,,,,,,,,,,,,,58.6268,,,,0.001034139780092,0.001034139780092,,,
LTS,27,,DIST_DSL,,2045,,8.52262,8.52262,8.52262,8.52262,,,,,,,148.629,76.099,,76.099,,,,,,,,,,,,,,,56.0167,,,,0.0010024196355399,0.0010024196355399,,,
LTS,27,,DIST_DSL,,2046,,8.61746,8.61746,8.61746,8.61746,,,,,,,149.23,74.3472,,74.3472,,,,,,,,,,,,,,,53.565,,,,0.000972437671105,0.000972437671105,,,
LTS,27,,DIST_DSL,,2047,,8.71287,8.71287,8.71287,8.71287,,,,,,,149.818,72.6281,,72.6281,,,,,,,,,,,,,,,51.2153,,,,0.0009432553062779,0.0009432553062779,,,
LTS,27,,DIST_DSL,,2048,,8.81403,8.81403,8.81403,8.81403,,,,,,,150.48,70.983,,70.983,,,,,,,,,,,,,,,48.992,,,,0.0009153847452065,0.0009153847452065,,,
LTS,27,,DIST_DSL,,2049,,8.89679,8.89679,8.89679,8.89679,,,,,,,150.806,69.2193,,69.2193,,,,,,,,,,,,,,,46.7601,,,,0.0008863456859491,0.0008863456859491,,,
LTS,27,,DIST_DSL,,2050,,8.95983,8.95983,8.95983,8.95983,,,,,,,150.78,67.3418,,67.3418,,,,,,,,,,,,,,,44.5258,,,,0.0008562249516765,0.0008562249516765,,,
LTS,27,,DIST_DSL,,2051,,9.11391,9.11391,9.11391,9.11391,,,,,,,152.259,66.1696,,66.1696,,,,,,,,,,,,,,,42.8214,,,,0.0008353851292766,0.0008353851292766,,,
LTS,27,,DIST_DSL,,2052,,9.28072,9.28072,9.28072,9.28072,,,,,,,153.912,65.085,,65.085,,,,,,,,,,,,,,,41.2251,,,,0.0008158980119065,0.0008158980119065,,,
LTS,27,,DIST_DSL,,2053,,9.45843,9.45843,9.45843,9.45843,,,,,,,155.703,64.0678,,64.0678,,,,,,,,,,,,,,,39.7188,,,,0.000797480366779,0.000797480366779,,,
LTS,27,,DIST_DSL,,2054,,9.63121,9.63121,9.63121,9.63121,,,,,,,157.37,63.0085,,63.0085,,,,,,,,,,,,,,,38.2325,,,,0.0007787617110252,0.0007787617110252,,,
LTS,27,,DIST_DSL,,2055,,9.78825,9.78825,9.78825,9.78825,,,,,,,158.74,61.8439,,61.8439,,,,,,,,,,,,,,,36.7289,,,,0.0007589770573463,0.0007589770573463,,,
LTS,27,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
LTS,27,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
LTS,27,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
LTS,27,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
LTS,27,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
LTS,27,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,,,,338.832,291.554,,291.554,,,,,,,,,,,,,,,322.6971,,,,0.0043933674618011,0.0043933674618011,,,
LTS,27,,DIST_GSL,,2027,,17.6689,17.6689,17.6689,17.6689,,,,,,,310.418,259.906,,259.906,,,,,,,,,,,,,,,281.5583,,,,0.0038888360378892,0.0038888360378892,,,
LTS,27,,DIST_GSL,,2028,,16.1995,16.1995,16.1995,16.1995,,,,,,,282.436,230.103,,230.103,,,,,,,,,,,,,,,243.9788,,,,0.0034186324815846,0.0034186324815846,,,
LTS,27,,DIST_GSL,,2029,,14.7306,14.7306,14.7306,14.7306,,,,,,,254.857,202.038,,202.038,,,,,,,,,,,,,,,209.6715,,,,0.0029804960828352,0.0029804960828352,,,
LTS,27,,DIST_GSL,,2030,,13.2737,13.2737,13.2737,13.2737,,,,,,,227.875,175.779,,175.779,,,,,,,,,,,,,,,178.546,,,,0.0025748284358859,0.0025748284358859,,,
LTS,27,,DIST_GSL,,2031,,13.038,13.038,13.038,13.038,,,,,,,222.086,166.696,,166.696,,,,,,,,,,,,,,,165.724,,,,0.0024245571386915,0.0024245571386915,,,
LTS,27,,DIST_GSL,,2032,,12.7852,12.7852,12.7852,12.7852,,,,,,,216.07,157.809,,157.809,,,,,,,,,,,,,,,153.5569,,,,0.002279110277625,0.002279110277625,,,
