Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,82,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2026,,0.744363,0.744363,0.744363,0.744363,,,,,,,32.9046,21.5489,32.9046,,77.6589,,,,85.6783,56.11,,,,,,,,,,31.3258,31.3258,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2027,,0.732569,0.732569,0.732569,0.732569,,,,,,,32.3832,19.6366,32.3832,,70.2737,,,,83.5071,50.6371,,,,,,,,,,29.3502,29.3502,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2028,,0.72068,0.72068,0.72068,0.72068,,,,,,,31.8576,17.8869,31.8576,,63.5571,,,,81.3412,45.6701,,,,,,,,,,27.4884,27.4884,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2029,,0.708884,0.708884,0.708884,0.708884,,,,,,,31.3362,16.2909,31.3362,,57.4661,,,,79.2022,41.1752,,,,,,,,,,25.7411,25.7411,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2030,,0.696997,0.696997,0.696997,0.696997,,,,,,,30.8108,14.8312,30.8108,,51.9279,,,,77.0657,37.0967,,,,,,,,,,24.0951,24.0951,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2031,,0.685149,0.685149,0.685149,0.685149,,,,,,,30.287,13.4992,30.287,,46.9745,,,,75.1059,33.4753,,,,,,,,,,22.549,22.549,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2032,,0.673386,0.673386,0.673386,0.673386,,,,,,,29.767,12.2846,29.767,,42.4753,,,,73.1553,30.1906,,,,,,,,,,21.0985,21.0985,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2033,,0.661536,0.661536,0.661536,0.661536,,,,,,,29.2432,11.1745,29.2432,,38.3798,,,,71.1952,27.2053,,,,,,,,,,19.7327,19.7327,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2034,,0.649687,0.649687,0.649687,0.649687,,,,,,,28.7194,10.1614,28.7194,,34.6596,,,,69.2395,24.4981,,,,,,,,,,18.4494,18.4494,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2035,,0.637839,0.637839,0.637839,0.637839,,,,,,,28.1957,9.23715,28.1957,,31.2821,,,,67.2906,22.045,,,,,,,,,,17.2439,17.2439,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2036,,0.626015,0.626015,0.626015,0.626015,,,,,,,27.673,8.39437,27.673,,28.2559,,,,65.4759,19.8616,,,,,,,,,,16.1122,16.1122,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2037,,0.614191,0.614191,0.614191,0.614191,,,,,,,27.1503,7.62575,27.1503,,25.5048,,,,63.6557,17.8791,,,,,,,,,,15.0494,15.0494,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2038,,0.602366,0.602366,0.602366,0.602366,,,,,,,26.6276,6.92494,26.6276,,23.0078,,,,61.8414,16.0829,,,,,,,,,,14.0514,14.0514,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2039,,0.590467,0.590467,0.590467,0.590467,,,,,,,26.1016,6.28533,26.1016,,20.7403,,,,60.0283,14.4549,,,,,,,,,,13.113,13.113,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2040,,0.578643,0.578643,0.578643,0.578643,,,,,,,25.5789,5.7032,25.5789,,18.6867,,,,58.2312,12.9835,,,,,,,,,,12.2338,12.2338,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2041,,0.566802,0.566802,0.566802,0.566802,,,,,,,25.0555,5.17268,25.0555,,16.8454,,,,56.5402,11.6727,,,,,,,,,,11.4085,11.4085,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2042,,0.554961,0.554961,0.554961,0.554961,,,,,,,24.532,4.68946,24.532,,15.1748,,,,54.8523,10.4854,,,,,,,,,,10.6342,10.6342,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2043,,0.54312,0.54312,0.54312,0.54312,,,,,,,24.0086,4.24945,24.0086,,13.6598,,,,53.167,9.4104,,,,,,,,,,9.9079,9.9079,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2044,,0.531279,0.531279,0.531279,0.531279,,,,,,,23.4852,3.84889,23.4852,,12.2871,,,,51.488,8.43816,,,,,,,,,,9.2269,9.2269,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2045,,0.519501,0.519501,0.519501,0.519501,,,,,,,22.9646,3.48479,22.9646,,11.0459,,,,49.827,7.56107,,,,,,,,,,8.5894,8.5894,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2046,,0.507604,0.507604,0.507604,0.507604,,,,,,,22.4386,3.15276,22.4386,,9.93057,,,,48.2387,6.77781,,,,,,,,,,7.99,7.99,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2047,,0.49577,0.49577,0.49577,0.49577,,,,,,,21.9155,2.85116,21.9155,,8.92236,,,,46.6663,6.0712,,,,,,,,,,7.4293,7.4293,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2048,,0.483935,0.483935,0.483935,0.483935,,,,,,,21.3923,2.57694,21.3923,,8.01057,,,,45.1069,5.43363,,,,,,,,,,6.904,6.904,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2049,,0.4721,0.4721,0.4721,0.4721,,,,,,,20.8692,2.32771,20.8692,,7.18613,,,,43.5584,4.85842,,,,,,,,,,6.412,6.412,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2050,,0.460265,0.460265,0.460265,0.460265,,,,,,,20.346,2.10126,20.346,,6.44159,,,,42.0266,4.34034,,,,,,,,,,5.9513,5.9513,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2051,,0.448431,0.448431,0.448431,0.448431,,,,,,,19.8229,1.89558,19.8229,,5.76977,,,,40.5141,3.87419,,,,,,,,,,5.5201,5.5201,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2052,,0.436596,0.436596,0.436596,0.436596,,,,,,,19.2997,1.70884,19.2997,,5.16341,,,,39.016,3.45457,,,,,,,,,,5.1165,5.1165,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2053,,0.424761,0.424761,0.424761,0.424761,,,,,,,18.7765,1.53937,18.7765,,4.61625,,,,37.5304,3.07688,,,,,,,,,,4.739,4.739,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2054,,0.412925,0.412925,0.412925,0.412925,,,,,,,18.2534,1.38563,18.2534,,4.12274,,,,36.0569,2.73711,,,,,,,,,,4.3859,4.3859,,,,nan,nan,
BAU,82,,NO_CONTR_OD,,2055,,0.40109,0.40109,0.40109,0.40109,,,,,,,17.7302,1.24622,17.7302,,3.67811,,,,34.599,2.43189,,,,,,,,,,4.0558,4.0558,,,,nan,nan,
BAU,82,,OPEN_BURN,,2021,,0.3884,0.3884,0.3884,0.3884,,,,,,,,,,,32.1078,,,,33.3674,32.1078,,,,,,,,,,,,,,,,,
BAU,82,,OPEN_BURN,,2022,,0.3926,0.3926,0.3926,0.3926,,,,,,,,,,,29.7416,,,,33.381,29.7416,,,,,,,,,,,,,,,,,
