Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,95,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,95,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,95,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,95,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,95,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,95,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,95,2027,DIST_DSL,,,11.327369,,,,,,,,,,,,,11.327369,,,,,11.327369,,,11.327369,,,,,,
BAU,95,2028,DIST_DSL,,,11.590638,,,,,,,,,,,,,11.590638,,,,,11.590638,,,11.590638,,,,,,
BAU,95,2029,DIST_DSL,,,11.853285,,,,,,,,,,,,,11.853285,,,,,11.853285,,,11.853285,,,,,,
BAU,95,2030,DIST_DSL,,,12.123087,,,,,,,,,,,,,12.123087,,,,,12.123087,,,12.123087,,,,,,
BAU,95,2031,DIST_DSL,,,12.421024,,,,,,,,,,,,,12.421024,,,,,12.421024,,,12.421024,,,,,,
BAU,95,2032,DIST_DSL,,,12.718406,,,,,,,,,,,,,12.718406,,,,,12.718406,,,12.718406,,,,,,
BAU,95,2033,DIST_DSL,,,13.017115,,,,,,,,,,,,,13.017115,,,,,13.017115,,,13.017115,,,,,,
BAU,95,2034,DIST_DSL,,,13.317242,,,,,,,,,,,,,13.317242,,,,,13.317242,,,13.317242,,,,,,
BAU,95,2035,DIST_DSL,,,13.617653,,,,,,,,,,,,,13.617653,,,,,13.617653,,,13.617653,,,,,,
BAU,95,2036,DIST_DSL,,,13.989298,,,,,,,,,,,,,13.989298,,,,,13.989298,,,13.989298,,,,,,
BAU,95,2037,DIST_DSL,,,14.379724,,,,,,,,,,,,,14.379724,,,,,14.379724,,,14.379724,,,,,,
BAU,95,2038,DIST_DSL,,,14.739063,,,,,,,,,,,,,14.739063,,,,,14.739063,,,14.739063,,,,,,
BAU,95,2039,DIST_DSL,,,15.099248,,,,,,,,,,,,,15.099248,,,,,15.099248,,,15.099248,,,,,,
BAU,95,2040,DIST_DSL,,,15.460409,,,,,,,,,,,,,15.460409,,,,,15.460409,,,15.460409,,,,,,
BAU,95,2041,DIST_DSL,,,15.984359,,,,,,,,,,,,,15.984359,,,,,15.984359,,,15.984359,,,,,,
BAU,95,2042,DIST_DSL,,,16.51358,,,,,,,,,,,,,16.51358,,,,,16.51358,,,16.51358,,,,,,
BAU,95,2043,DIST_DSL,,,17.053884,,,,,,,,,,,,,17.053884,,,,,17.053884,,,17.053884,,,,,,
BAU,95,2044,DIST_DSL,,,17.603041,,,,,,,,,,,,,17.603041,,,,,17.603041,,,17.603041,,,,,,
BAU,95,2045,DIST_DSL,,,18.160802,,,,,,,,,,,,,18.160802,,,,,18.160802,,,18.160802,,,,,,
BAU,95,2046,DIST_DSL,,,18.775273,,,,,,,,,,,,,18.775273,,,,,18.775273,,,18.775273,,,,,,
BAU,95,2047,DIST_DSL,,,19.40833,,,,,,,,,,,,,19.40833,,,,,19.40833,,,19.40833,,,,,,
BAU,95,2048,DIST_DSL,,,20.05367,,,,,,,,,,,,,20.05367,,,,,20.05367,,,20.05367,,,,,,
BAU,95,2049,DIST_DSL,,,20.712872,,,,,,,,,,,,,20.712872,,,,,20.712872,,,20.712872,,,,,,
BAU,95,2050,DIST_DSL,,,21.379913,,,,,,,,,,,,,21.379913,,,,,21.379913,,,21.379913,,,,,,
BAU,95,2051,DIST_DSL,,,21.991309,,,,,,,,,,,,,21.991309,,,,,21.991309,,,21.991309,,,,,,
BAU,95,2052,DIST_DSL,,,22.619094,,,,,,,,,,,,,22.619094,,,,,22.619094,,,22.619094,,,,,,
BAU,95,2053,DIST_DSL,,,23.264233,,,,,,,,,,,,,23.264233,,,,,23.264233,,,23.264233,,,,,,
BAU,95,2054,DIST_DSL,,,23.925796,,,,,,,,,,,,,23.925796,,,,,23.925796,,,23.925796,,,,,,
BAU,95,2055,DIST_DSL,,,24.60402,,,,,,,,,,,,,24.60402,,,,,24.60402,,,24.60402,,,,,,
BAU,95,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
BAU,95,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
BAU,95,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
BAU,95,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
BAU,95,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
BAU,95,2026,DIST_GSL,,,24.925077,,,,,,,,,,,,,24.925077,,,,,24.925077,,,24.925077,,,,,,
BAU,95,2027,DIST_GSL,,,25.34022,,,,,,,,,,,,,25.34022,,,,,25.34022,,,25.34022,,,,,,
BAU,95,2028,DIST_GSL,,,25.767347,,,,,,,,,,,,,25.767347,,,,,25.767347,,,25.767347,,,,,,
BAU,95,2029,DIST_GSL,,,26.194091,,,,,,,,,,,,,26.194091,,,,,26.194091,,,26.194091,,,,,,
BAU,95,2030,DIST_GSL,,,26.612141,,,,,,,,,,,,,26.612141,,,,,26.612141,,,26.612141,,,,,,
BAU,95,2031,DIST_GSL,,,27.066336,,,,,,,,,,,,,27.066336,,,,,27.066336,,,27.066336,,,,,,
BAU,95,2032,DIST_GSL,,,27.51651,,,,,,,,,,,,,27.51651,,,,,27.51651,,,27.51651,,,,,,
BAU,95,2033,DIST_GSL,,,27.965044,,,,,,,,,,,,,27.965044,,,,,27.965044,,,27.965044,,,,,,
BAU,95,2034,DIST_GSL,,,28.40859,,,,,,,,,,,,,28.40859,,,,,28.40859,,,28.40859,,,,,,
BAU,95,2035,DIST_GSL,,,28.849374,,,,,,,,,,,,,28.849374,,,,,28.849374,,,28.849374,,,,,,
BAU,95,2036,DIST_GSL,,,29.384197,,,,,,,,,,,,,29.384197,,,,,29.384197,,,29.384197,,,,,,
BAU,95,2037,DIST_GSL,,,29.899075,,,,,,,,,,,,,29.899075,,,,,29.899075,,,29.899075,,,,,,
