Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,100,,COMPOST,,2026,,0.0140925,0.0140925,0.0140925,0.0140925,,,0.517901,0.352475,,,0.88783,0.581432,0.88783,,0.394559,,,,-0.823568,-0.539348,,,,,,,,0.4931,,0.8452,0.8452,,nan,,nan,nan,
LTS,100,,COMPOST,,2027,,0.0277494,0.0277494,0.0277494,0.0277494,,,1.01979,0.642641,,,1.74821,1.06008,1.74821,,0.719371,,,,-1.62168,-0.983353,,,,,,,,0.9243,,1.5845,1.5845,,nan,,nan,nan,
LTS,100,,COMPOST,,2028,,0.0410736,0.0410736,0.0410736,0.0410736,,,1.50946,0.880753,,,2.58764,1.45287,2.58764,,0.985912,,,,-2.40034,-1.34771,,,,,,,,1.3024,,2.2327,2.2327,,nan,,nan,nan,
LTS,100,,COMPOST,,2029,,0.0538825,0.0538825,0.0538825,0.0538825,,,1.98018,1.06983,,,3.3946,1.76476,3.3946,,1.19757,,,,-3.1489,-1.63703,,,,,,,,1.6266,,2.7885,2.7885,,nan,,nan,nan,
LTS,100,,COMPOST,,2030,,0.0662891,0.0662891,0.0662891,0.0662891,,,2.43612,1.21867,,,4.17621,2.01028,4.17621,,1.36418,,,,-3.87394,-1.86478,,,,,,,,1.9051,,3.2659,3.2659,,nan,,nan,nan,
LTS,100,,COMPOST,,2031,,0.0784588,0.0784588,0.0784588,0.0784588,,,2.88336,1.33555,,,4.94291,2.20309,4.94291,,1.49502,,,,-4.58513,-2.04363,,,,,,,,2.1467,,3.6801,3.6801,,nan,,nan,nan,
LTS,100,,COMPOST,,2032,,0.0902864,0.0902864,0.0902864,0.0902864,,,3.31803,1.42304,,,5.68805,2.34741,5.68805,,1.59295,,,,-5.27634,-2.17751,,,,,,,,2.3518,,4.0316,4.0316,,nan,,nan,nan,
LTS,100,,COMPOST,,2033,,0.101778,0.101778,0.101778,0.101778,,,3.74033,1.48534,,,6.41199,2.45017,6.41199,,1.66268,,,,-5.94788,-2.27282,,,,,,,,2.5239,,4.3267,4.3267,,nan,,nan,nan,
LTS,100,,COMPOST,,2034,,0.113026,0.113026,0.113026,0.113026,,,4.15372,1.52731,,,7.12066,2.51941,7.12066,,1.70967,,,,-6.60526,-2.33706,,,,,,,,2.6684,,4.5743,4.5743,,nan,,nan,nan,
LTS,100,,COMPOST,,2035,,0.12386,0.12386,0.12386,0.12386,,,4.55186,1.54973,,,7.80319,2.55639,7.80319,,1.73477,,,,-7.23839,-2.37136,,,,,,,,2.7838,,4.7723,4.7723,,nan,,nan,nan,
