Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,14,,COMPOST,,2026,,0.0143161,0.0143161,0.0143161,0.0143161,,,0.526117,0.358066,,,0.901915,0.590656,0.901915,,0.400819,,,,-0.836633,-0.547904,,,,,,,,0.5009,,0.8586,0.8586,,nan,,nan,nan,
LTS,14,,COMPOST,,2027,,0.0286366,0.0286366,0.0286366,0.0286366,,,1.0524,0.663188,,,1.80411,1.09398,1.80411,,0.742371,,,,-1.67352,-1.01479,,,,,,,,0.9538,,1.6351,1.6351,,nan,,nan,nan,
LTS,14,,COMPOST,,2028,,0.0430587,0.0430587,0.0430587,0.0430587,,,1.58241,0.923319,,,2.7127,1.52308,2.7127,,1.03356,,,,-2.51635,-1.41284,,,,,,,,1.3654,,2.3407,2.3407,,nan,,nan,nan,
LTS,14,,COMPOST,,2029,,0.0573818,0.0573818,0.0573818,0.0573818,,,2.10878,1.13931,,,3.61505,1.87937,3.61505,,1.27534,,,,-3.35339,-1.74334,,,,,,,,1.7323,,2.9696,2.9696,,nan,,nan,nan,
LTS,14,,COMPOST,,2030,,0.0717126,0.0717126,0.0717126,0.0717126,,,2.63544,1.31838,,,4.5179,2.17476,4.5179,,1.47579,,,,-4.19089,-2.01735,,,,,,,,2.061,,3.5332,3.5332,,nan,,nan,nan,
LTS,14,,COMPOST,,2031,,0.086223,0.086223,0.086223,0.086223,,,3.16869,1.46772,,,5.43205,2.42111,5.43205,,1.64296,,,,-5.03887,-2.24587,,,,,,,,2.3591,,4.0442,4.0442,,nan,,nan,nan,
LTS,14,,COMPOST,,2032,,0.100793,0.100793,0.100793,0.100793,,,3.70416,1.58865,,,6.34998,2.62059,6.34998,,1.77833,,,,-5.89037,-2.43091,,,,,,,,2.6255,,4.5008,4.5008,,nan,,nan,nan,
LTS,14,,COMPOST,,2033,,0.115423,0.115423,0.115423,0.115423,,,4.24179,1.68447,,,7.27164,2.77866,7.27164,,1.8856,,,,-6.74532,-2.57754,,,,,,,,2.8623,,4.9068,4.9068,,nan,,nan,nan,
LTS,14,,COMPOST,,2034,,0.130212,0.130212,0.130212,0.130212,,,4.7853,1.75955,,,8.20338,2.9025,8.20338,,1.96963,,,,-7.60961,-2.69241,,,,,,,,3.0741,,5.2699,5.2699,,nan,,nan,nan,
LTS,14,,COMPOST,,2035,,0.144957,0.144957,0.144957,0.144957,,,5.32718,1.8137,,,9.13232,2.99183,9.13232,,2.03025,,,,-8.47131,-2.77528,,,,,,,,3.258,,5.5851,5.5851,,nan,,nan,nan,
LTS,14,,COMPOST,,2036,,0.160063,0.160063,0.160063,0.160063,,,5.88233,1.85436,,,10.084,3.05889,10.084,,2.07576,,,,-9.35411,-2.83749,,,,,,,,3.4249,,5.8713,5.8713,,nan,,nan,nan,
