Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,11,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2026,,0.775502,0.775502,0.775502,0.775502,,,,,,,34.2811,22.4504,34.2811,,80.9077,,,,89.2625,58.4573,,,,,,,,,,32.6362,32.6362,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2027,,0.794851,0.794851,0.794851,0.794851,,,,,,,35.1364,21.306,35.1364,,76.2483,,,,90.6068,54.9422,,,,,,,,,,31.8455,31.8455,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2028,,0.814096,0.814096,0.814096,0.814096,,,,,,,35.9871,20.2055,35.9871,,71.7955,,,,91.8848,51.59,,,,,,,,,,31.0515,31.0515,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2029,,0.833446,0.833446,0.833446,0.833446,,,,,,,36.8425,19.1535,36.8425,,67.5638,,,,93.1193,48.4103,,,,,,,,,,30.2643,30.2643,,,,nan,nan,
BAU,11,,NO_CONTR_OD,,2030,,0.852689,0.852689,0.852689,0.852689,,,,,,,37.6931,18.1441,37.6931,,63.5273,,,,94.2803,45.3832,,,,,,,,,,29.4773,29.4773,,,,nan,nan,
