Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,70,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,70,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,70,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,70,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,70,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,70,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,70,2027,DIST_DSL,,,11.178868,,,,,,,,,,,,,11.178868,,,,,11.178868,,,11.178868,,,,,,
BAU,70,2028,DIST_DSL,,,11.289389,,,,,,,,,,,,,11.289389,,,,,11.289389,,,11.289389,,,,,,
BAU,70,2029,DIST_DSL,,,11.394699,,,,,,,,,,,,,11.394699,,,,,11.394699,,,11.394699,,,,,,
BAU,70,2030,DIST_DSL,,,11.505579,,,,,,,,,,,,,11.505579,,,,,11.505579,,,11.505579,,,,,,
BAU,70,2031,DIST_DSL,,,11.635892,,,,,,,,,,,,,11.635892,,,,,11.635892,,,11.635892,,,,,,
BAU,70,2032,DIST_DSL,,,11.759256,,,,,,,,,,,,,11.759256,,,,,11.759256,,,11.759256,,,,,,
BAU,70,2033,DIST_DSL,,,11.880607,,,,,,,,,,,,,11.880607,,,,,11.880607,,,11.880607,,,,,,
BAU,70,2034,DIST_DSL,,,11.996551,,,,,,,,,,,,,11.996551,,,,,11.996551,,,11.996551,,,,,,
BAU,70,2035,DIST_DSL,,,12.108601,,,,,,,,,,,,,12.108601,,,,,12.108601,,,12.108601,,,,,,
BAU,70,2036,DIST_DSL,,,12.271577,,,,,,,,,,,,,12.271577,,,,,12.271577,,,12.271577,,,,,,
BAU,70,2037,DIST_DSL,,,12.459201,,,,,,,,,,,,,12.459201,,,,,12.459201,,,12.459201,,,,,,
BAU,70,2038,DIST_DSL,,,12.604885,,,,,,,,,,,,,12.604885,,,,,12.604885,,,12.604885,,,,,,
BAU,70,2039,DIST_DSL,,,12.746803,,,,,,,,,,,,,12.746803,,,,,12.746803,,,12.746803,,,,,,
BAU,70,2040,DIST_DSL,,,12.881331,,,,,,,,,,,,,12.881331,,,,,12.881331,,,12.881331,,,,,,
BAU,70,2041,DIST_DSL,,,13.141294,,,,,,,,,,,,,13.141294,,,,,13.141294,,,13.141294,,,,,,
BAU,70,2042,DIST_DSL,,,13.397339,,,,,,,,,,,,,13.397339,,,,,13.397339,,,13.397339,,,,,,
BAU,70,2043,DIST_DSL,,,13.652508,,,,,,,,,,,,,13.652508,,,,,13.652508,,,13.652508,,,,,,
BAU,70,2044,DIST_DSL,,,13.904114,,,,,,,,,,,,,13.904114,,,,,13.904114,,,13.904114,,,,,,
BAU,70,2045,DIST_DSL,,,14.153345,,,,,,,,,,,,,14.153345,,,,,14.153345,,,14.153345,,,,,,
BAU,70,2046,DIST_DSL,,,14.43511,,,,,,,,,,,,,14.43511,,,,,14.43511,,,14.43511,,,,,,
BAU,70,2047,DIST_DSL,,,14.721785,,,,,,,,,,,,,14.721785,,,,,14.721785,,,14.721785,,,,,,
BAU,70,2048,DIST_DSL,,,15.007746,,,,,,,,,,,,,15.007746,,,,,15.007746,,,15.007746,,,,,,
BAU,70,2049,DIST_DSL,,,15.291054,,,,,,,,,,,,,15.291054,,,,,15.291054,,,15.291054,,,,,,
BAU,70,2050,DIST_DSL,,,15.568721,,,,,,,,,,,,,15.568721,,,,,15.568721,,,15.568721,,,,,,
BAU,70,2051,DIST_DSL,,,15.796652,,,,,,,,,,,,,15.796652,,,,,15.796652,,,15.796652,,,,,,
BAU,70,2052,DIST_DSL,,,16.026002,,,,,,,,,,,,,16.026002,,,,,16.026002,,,16.026002,,,,,,
BAU,70,2053,DIST_DSL,,,16.257261,,,,,,,,,,,,,16.257261,,,,,16.257261,,,16.257261,,,,,,
BAU,70,2054,DIST_DSL,,,16.489272,,,,,,,,,,,,,16.489272,,,,,16.489272,,,16.489272,,,,,,
BAU,70,2055,DIST_DSL,,,16.723488,,,,,,,,,,,,,16.723488,,,,,16.723488,,,16.723488,,,,,,
BAU,70,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
BAU,70,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
BAU,70,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
BAU,70,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
