Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,57,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,57,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,57,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,57,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,57,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,57,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,57,2027,DIST_DSL,,,11.370213,,,,,,,,,,,,,11.370213,,,,,11.370213,,,11.370213,,,,,,
LTS,57,2028,DIST_DSL,,,11.683737,,,,,,,,,,,,,11.683737,,,,,11.683737,,,11.683737,,,,,,
LTS,57,2029,DIST_DSL,,,11.977651,,,,,,,,,,,,,11.977651,,,,,11.977651,,,11.977651,,,,,,
LTS,57,2030,DIST_DSL,,,12.236769,,,,,,,,,,,,,12.236769,,,,,12.236769,,,12.236769,,,,,,
LTS,57,2031,DIST_DSL,,,12.194938,,,,,,,,,,,,,12.194938,,,,,12.194938,,,12.194938,,,,,,
LTS,57,2032,DIST_DSL,,,12.136215,,,,,,,,,,,,,12.136215,,,,,12.136215,,,12.136215,,,,,,
LTS,57,2033,DIST_DSL,,,12.033415,,,,,,,,,,,,,12.033415,,,,,12.033415,,,12.033415,,,,,,
LTS,57,2034,DIST_DSL,,,11.947707,,,,,,,,,,,,,11.947707,,,,,11.947707,,,11.947707,,,,,,
LTS,57,2035,DIST_DSL,,,11.877265,,,,,,,,,,,,,11.877265,,,,,11.877265,,,11.877265,,,,,,
LTS,57,2036,DIST_DSL,,,11.794001,,,,,,,,,,,,,11.794001,,,,,11.794001,,,11.794001,,,,,,
LTS,57,2037,DIST_DSL,,,11.709872,,,,,,,,,,,,,11.709872,,,,,11.709872,,,11.709872,,,,,,
LTS,57,2038,DIST_DSL,,,11.626303,,,,,,,,,,,,,11.626303,,,,,11.626303,,,11.626303,,,,,,
LTS,57,2039,DIST_DSL,,,11.566046,,,,,,,,,,,,,11.566046,,,,,11.566046,,,11.566046,,,,,,
LTS,57,2040,DIST_DSL,,,11.520028,,,,,,,,,,,,,11.520028,,,,,11.520028,,,11.520028,,,,,,
LTS,57,2041,DIST_DSL,,,11.603028,,,,,,,,,,,,,11.603028,,,,,11.603028,,,11.603028,,,,,,
LTS,57,2042,DIST_DSL,,,11.642427,,,,,,,,,,,,,11.642427,,,,,11.642427,,,11.642427,,,,,,
LTS,57,2043,DIST_DSL,,,11.728574,,,,,,,,,,,,,11.728574,,,,,11.728574,,,11.728574,,,,,,
LTS,57,2044,DIST_DSL,,,11.77383,,,,,,,,,,,,,11.77383,,,,,11.77383,,,11.77383,,,,,,
LTS,57,2045,DIST_DSL,,,11.807237,,,,,,,,,,,,,11.807237,,,,,11.807237,,,11.807237,,,,,,
LTS,57,2046,DIST_DSL,,,11.845229,,,,,,,,,,,,,11.845229,,,,,11.845229,,,11.845229,,,,,,
LTS,57,2047,DIST_DSL,,,11.884572,,,,,,,,,,,,,11.884572,,,,,11.884572,,,11.884572,,,,,,
LTS,57,2048,DIST_DSL,,,11.932375,,,,,,,,,,,,,11.932375,,,,,11.932375,,,11.932375,,,,,,
LTS,57,2049,DIST_DSL,,,11.962835,,,,,,,,,,,,,11.962835,,,,,11.962835,,,11.962835,,,,,,
LTS,57,2050,DIST_DSL,,,11.974131,,,,,,,,,,,,,11.974131,,,,,11.974131,,,11.974131,,,,,,
LTS,57,2051,DIST_DSL,,,11.823947,,,,,,,,,,,,,11.823947,,,,,11.823947,,,11.823947,,,,,,
LTS,57,2052,DIST_DSL,,,11.606454,,,,,,,,,,,,,11.606454,,,,,11.606454,,,11.606454,,,,,,
LTS,57,2053,DIST_DSL,,,11.408915,,,,,,,,,,,,,11.408915,,,,,11.408915,,,11.408915,,,,,,
LTS,57,2054,DIST_DSL,,,11.264023,,,,,,,,,,,,,11.264023,,,,,11.264023,,,11.264023,,,,,,
LTS,57,2055,DIST_DSL,,,11.352412,,,,,,,,,,,,,11.352412,,,,,11.352412,,,11.352412,,,,,,
LTS,57,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
LTS,57,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
LTS,57,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
LTS,57,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
LTS,57,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
LTS,57,2026,DIST_GSL,,,22.327151,,,,,,,,,,,,,22.327151,,,,,22.327151,,,22.327151,,,,,,
LTS,57,2027,DIST_GSL,,,20.787744,,,,,,,,,,,,,20.787744,,,,,20.787744,,,20.787744,,,,,,
LTS,57,2028,DIST_GSL,,,19.258329,,,,,,,,,,,,,19.258329,,,,,19.258329,,,19.258329,,,,,,
LTS,57,2029,DIST_GSL,,,17.737347,,,,,,,,,,,,,17.737347,,,,,17.737347,,,17.737347,,,,,,
LTS,57,2030,DIST_GSL,,,16.233993,,,,,,,,,,,,,16.233993,,,,,16.233993,,,16.233993,,,,,,
LTS,57,2031,DIST_GSL,,,15.943922,,,,,,,,,,,,,15.943922,,,,,15.943922,,,15.943922,,,,,,
LTS,57,2032,DIST_GSL,,,15.640389,,,,,,,,,,,,,15.640389,,,,,15.640389,,,15.640389,,,,,,
LTS,57,2033,DIST_GSL,,,15.353733,,,,,,,,,,,,,15.353733,,,,,15.353733,,,15.353733,,,,,,
LTS,57,2034,DIST_GSL,,,15.027791,,,,,,,,,,,,,15.027791,,,,,15.027791,,,15.027791,,,,,,
LTS,57,2035,DIST_GSL,,,14.670726,,,,,,,,,,,,,14.670726,,,,,14.670726,,,14.670726,,,,,,
LTS,57,2036,DIST_GSL,,,14.401316,,,,,,,,,,,,,14.401316,,,,,14.401316,,,14.401316,,,,,,
LTS,57,2037,DIST_GSL,,,14.102403,,,,,,,,,,,,,14.102403,,,,,14.102403,,,14.102403,,,,,,
LTS,57,2038,DIST_GSL,,,13.782243,,,,,,,,,,,,,13.782243,,,,,13.782243,,,13.782243,,,,,,
LTS,57,2039,DIST_GSL,,,13.325418,,,,,,,,,,,,,13.325418,,,,,13.325418,,,13.325418,,,,,,
LTS,57,2040,DIST_GSL,,,12.89988,,,,,,,,,,,,,12.89988,,,,,12.89988,,,12.89988,,,,,,
LTS,57,2041,DIST_GSL,,,12.539009,,,,,,,,,,,,,12.539009,,,,,12.539009,,,12.539009,,,,,,
LTS,57,2042,DIST_GSL,,,12.162458,,,,,,,,,,,,,12.162458,,,,,12.162458,,,12.162458,,,,,,
LTS,57,2043,DIST_GSL,,,11.76944,,,,,,,,,,,,,11.76944,,,,,11.76944,,,11.76944,,,,,,
LTS,57,2044,DIST_GSL,,,11.36074,,,,,,,,,,,,,11.36074,,,,,11.36074,,,11.36074,,,,,,
LTS,57,2045,DIST_GSL,,,10.934827,,,,,,,,,,,,,10.934827,,,,,10.934827,,,10.934827,,,,,,
LTS,57,2046,DIST_GSL,,,10.512663,,,,,,,,,,,,,10.512663,,,,,10.512663,,,10.512663,,,,,,
LTS,57,2047,DIST_GSL,,,10.066514,,,,,,,,,,,,,10.066514,,,,,10.066514,,,10.066514,,,,,,
LTS,57,2048,DIST_GSL,,,9.5821564,,,,,,,,,,,,,9.5821564,,,,,9.5821564,,,9.5821564,,,,,,
LTS,57,2049,DIST_GSL,,,9.0840688,,,,,,,,,,,,,9.0840688,,,,,9.0840688,,,9.0840688,,,,,,
LTS,57,2050,DIST_GSL,,,8.5737303,,,,,,,,,,,,,8.5737303,,,,,8.5737303,,,8.5737303,,,,,,
LTS,57,2051,DIST_GSL,,,8.6767408,,,,,,,,,,,,,8.6767408,,,,,8.6767408,,,8.6767408,,,,,,
LTS,57,2052,DIST_GSL,,,8.7554621,,,,,,,,,,,,,8.7554621,,,,,8.7554621,,,8.7554621,,,,,,
