Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,63,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,63,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,63,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,63,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,63,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,63,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,144.273,124.142,,124.142,,,,,,,,,,,,,,,137.4029,,,,0.0018706743366939,0.0018706743366939,,,
BAU,63,,DIST_DSL,,2027,,7.15065,7.15065,7.15065,7.15065,,,,,,,149.794,125.419,,125.419,,,,,,,,,,,,,,,135.8676,,,,0.0018765804424939,0.0018765804424939,,,
BAU,63,,DIST_DSL,,2028,,7.30871,7.30871,7.30871,7.30871,,,,,,,156.997,127.907,,127.907,,,,,,,,,,,,,,,135.6199,,,,0.0019003069800765,0.0019003069800765,,,
BAU,63,,DIST_DSL,,2029,,7.4613,7.4613,7.4613,7.4613,,,,,,,164.247,130.207,,130.207,,,,,,,,,,,,,,,135.1264,,,,0.0019208325110854,0.0019208325110854,,,
BAU,63,,DIST_DSL,,2030,,7.61692,7.61692,7.61692,7.61692,,,,,,,171.729,132.468,,132.468,,,,,,,,,,,,,,,134.5542,,,,0.0019404181801876,0.0019404181801876,,,
BAU,63,,DIST_DSL,,2031,,7.79832,7.79832,7.79832,7.79832,,,,,,,179.97,135.084,,135.084,,,,,,,,,,,,,,,134.2964,,,,0.001964768798542,0.001964768798542,,,
